"time","target.protein","efflux.DNA","efflux.mRNA","efflux.protein","drug","target.dimer","efflux.dimer","alive","generation","volume","target.protein.concentration","efflux.mRNA.concentration","efflux.protein.concentration","drug.concentration","target.dimer.concentration","efflux.dimer.concentration","fraction.bound.targets"
80.1403404470444,324,0,0,0,0,0,0,1,"4",3.43857948470403,94.2249558113348,0,0,0,0,0,0
80.2245122173424,325,0,0,0,0,0,0,1,"4",3.44750743297814,94.2710077695896,0,0,0,0,0,0
80.3372210491356,326,0,0,0,0,0,0,1,"4",3.45949856798563,94.2333097104938,0,0,0,0,0,0
80.4210067461413,327,0,0,0,0,0,0,1,"4",3.46843957827351,94.2787073611851,0,0,0,0,0,0
80.4656331203864,328,0,0,0,0,0,0,1,"4",3.47321121358944,94.4371015262916,0,0,0,0,0,0
80.5615507688828,329,0,0,0,0,0,0,1,"4",3.48348935207523,94.4455305436784,0,0,0,0,0,0
80.629111642035,330,0,0,0,0,0,0,1,"4",3.49074714736692,94.5356355154283,0,0,0,0,0,0
80.6662426878128,331,0,0,0,0,0,0,1,"4",3.49474242468466,94.7137041236642,0,0,0,0,0,0
80.7110297084452,332,0,0,0,0,0,0,1,"4",3.49956756478296,94.8688641822494,0,0,0,0,0,0
80.7712055410285,333,0,0,0,0,0,0,1,"4",3.50606111263386,94.9783786711693,0,0,0,0,0,0
80.8795815088772,334,0,0,0,0,0,0,1,"4",3.51778632189799,94.9460738763103,0,0,0,0,0,0
80.8813651495564,335,0,0,0,0,0,0,1,"4",3.51797962182914,95.2251110044293,0,0,0,0,0,0
81.1088741251134,336,0,0,0,0,0,0,1,"4",3.54272292178932,94.8423027760513,0,0,0,0,0,0
81.1903746160308,337,0,0,0,0,0,0,1,"4",3.55162898290487,94.8860372584212,0,0,0,0,0,0
81.3348282652957,338,0,0,0,0,0,0,1,"4",3.5674693682026,94.7450321543461,0,0,0,0,0,0
81.4225152977329,339,0,0,0,0,0,0,1,"4",3.57711932319208,94.7689940903313,0,0,0,0,0,0
81.7518617203696,340,0,0,0,0,0,0,1,"4",3.6135976042092,94.0890595023532,0,0,0,0,0,0
82.0539309421983,341,0,0,0,0,0,0,1,"4",3.64738163662716,93.4917247418432,0,0,0,0,0,0
82.1020831673896,342,0,0,0,0,0,0,1,"4",3.65279619036535,93.6269044799331,0,0,0,0,0,0
82.3213100835534,343,0,0,0,0,0,0,1,"4",3.67754929142051,93.2686343049698,0,0,0,0,0,0
82.454839036597,344,0,0,0,0,0,0,1,"4",3.69270828764396,93.1565596857587,0,0,0,0,0,0
82.5433434470123,345,0,0,0,0,0,0,1,"4",3.70279024943111,93.1729794991778,0,0,0,0,0,0
82.6985185074292,346,0,0,0,0,0,0,1,"4",3.72053346966677,92.9974163170179,0,0,0,0,0,0
82.7146399464486,347,0,0,0,0,0,0,1,"4",3.72238171582987,93.2198862154144,0,0,0,0,0,0
82.774954715156,348,0,0,0,0,0,0,1,"4",3.7293046636372,93.3149826543255,0,0,0,0,0,0
82.8203246765373,349,0,0,0,0,0,0,1,"4",3.73452072578245,93.452420170162,0,0,0,0,0,0
83.0053857341707,350,0,0,0,0,0,0,1,"4",3.75587237476783,93.1874049691679,0,0,0,0,0,0
83.0842676749842,351,0,0,0,0,0,0,1,"4",3.76501054299422,93.2268305737223,0,0,0,0,0,0
83.1124793259485,352,0,0,0,0,0,0,1,"4",3.76828414877375,93.411214787119,0,0,0,0,0,0
83.2436208988729,353,0,0,0,0,0,0,1,"4",3.78353887960414,93.298895883669,0,0,0,0,0,0
83.2780738653628,354,0,0,0,0,0,0,1,"4",3.78755677162618,93.4639455841109,0,0,0,0,0,0
83.3009429981406,355,0,0,0,0,0,0,1,"4",3.79022611709057,93.661958161088,0,0,0,0,0,0
83.3403136296711,356,0,0,0,0,0,0,1,"4",3.79482596892259,93.8119436610353,0,0,0,0,0,0
83.510784317166,357,0,0,0,0,0,0,1,"4",3.81480734489607,93.5827075193299,0,0,0,0,0,0
83.5427837011597,358,0,0,0,0,0,0,1,"4",3.81856979934113,93.7523781971382,0,0,0,0,0,0
83.6597333113304,359,0,0,0,0,0,0,1,"4",3.83235220507237,93.6761499960363,0,0,0,0,0,0
83.6599489203934,360,0,0,0,0,0,0,1,"4",3.83237766028991,93.9364624030209,0,0,0,0,0,0
83.6614894128761,361,0,0,0,0,0,0,1,"4",3.83255953869261,94.192926777896,0,0,0,0,0,0
83.8466586084166,362,0,0,0,0,0,0,1,"4",3.85448455280129,93.9165782197551,0,0,0,0,0,0
83.9399122193052,363,0,0,0,0,0,0,1,"4",3.86557371878823,93.9058536733305,0,0,0,0,0,0
84.269724886288,364,0,0,0,0,0,0,1,"4",3.90504965172206,93.2126432347619,0,0,0,0,0,0
84.5964819835045,365,0,0,0,0,0,0,1,"4",3.94455739524712,92.5325615593264,0,0,0,0,0,0
84.7961860783844,366,0,0,0,0,0,0,1,"4",3.96889987453521,92.2169899896659,0,0,0,0,0,0
84.9206216907101,367,0,0,0,0,0,0,1,"4",3.98414357687729,92.115154215313,0,0,0,0,0,0
85.0179201715212,368,0,0,0,0,0,0,1,"4",3.99610368289051,92.0897026710312,0,0,0,0,0,0
85.0935344582702,369,0,0,0,0,0,0,1,"4",4.00542311555781,92.1250987359451,0,0,0,0,0,0
85.6300581961433,370,0,0,0,0,0,0,1,"4",4.07217666039847,90.8604981699872,0,0,0,0,0,0
85.6388551221073,371,0,0,0,0,0,0,1,"4",4.07328038148329,91.0813804241238,0,0,0,0,0,0
85.8886999788714,372,0,0,0,0,0,0,1,"4",4.10475279762629,90.6266511871608,0,0,0,0,0,0
86.0952017861785,373,0,0,0,0,0,0,1,"4",4.13094885573066,90.2940251808142,0,0,0,0,0,0
86.2235547006262,374,0,0,0,0,0,0,1,"4",4.1473154155568,90.1788175061646,0,0,0,0,0,0
86.4510566294757,375,0,0,0,0,0,0,1,"4",4.17648416887778,89.7884404290133,0,0,0,0,0,0
86.455134416149,376,0,0,0,0,0,0,1,"4",4.17700886223213,90.016567453264,0,0,0,0,0,0
86.6630073073715,377,0,0,0,0,0,0,1,"4",4.20384360987443,89.6798346909154,0,0,0,0,0,0
86.7089492703291,378,0,0,0,0,0,0,1,"4",4.20979757667889,89.790540546181,0,0,0,0,0,0
86.8172103647262,379,0,0,0,0,0,0,1,"4",4.22386132188301,89.7283246579319,0,0,0,0,0,0
86.8986332667787,380,0,0,0,0,0,0,1,"4",4.23446957730795,89.7396930270506,0,0,0,0,0,0
86.9872581891926,381,0,0,0,0,0,0,1,"4",4.24604643844871,89.7305306296175,0,0,0,0,0,0
87.0333532760773,382,0,0,0,0,0,0,1,"4",4.25208023569737,89.8383799988076,0,0,0,0,0,0
87.1925114821157,383,0,0,0,0,0,0,1,"4",4.27297986398004,89.6329990292202,0,0,0,0,0,0
87.3001728346607,384,0,0,0,0,0,0,1,"4",4.28717547290211,89.5694618583129,0,0,0,0,0,0
87.3268531702717,385,0,0,0,0,0,0,1,"4",4.29070067469577,89.7289345468728,0,0,0,0,0,0
87.3892497784515,386,0,0,0,0,0,0,1,"4",4.29895629321227,89.7892357290221,0,0,0,0,0,0
87.4024429861845,387,0,0,0,0,0,0,1,"4",4.30070390366251,89.9852695439991,0,0,0,0,0,0
87.4131682677721,388,0,0,0,0,0,0,1,"4",4.30212512899074,90.1879857899492,0,0,0,0,0,0
87.6652265652583,389,0,0,0,0,0,0,1,"4",4.33566135813186,89.7210293581626,0,0,0,0,0,0
87.9520152093232,390,0,0,0,0,0,0,1,"4",4.37413649277957,89.1604550163848,0,0,0,0,0,0
88.3928065427677,391,0,0,0,0,0,0,1,"4",4.43393913268267,88.1834387662044,0,0,0,0,0,0
88.4142405986109,392,0,0,0,0,0,0,1,"4",4.43686786999371,88.3506138758547,0,0,0,0,0,0
88.441236372003,393,0,0,0,0,0,0,1,"4",4.44055931000087,88.5023648068161,0,0,0,0,0,0
88.4973874589309,394,0,0,0,0,0,0,1,"4",4.44824732930863,88.5742115560911,0,0,0,0,0,0
88.617198460078,395,0,0,0,0,0,0,1,"4",4.46469598067225,88.4718694643404,0,0,0,0,0,0
88.6864082922534,396,0,0,0,0,0,0,1,"4",4.47422538371553,88.506940540208,0,0,0,0,0,0
88.7655353901934,397,0,0,0,0,0,0,1,"4",4.48514520349421,88.5144141355138,0,0,0,0,0,0
88.882374724425,398,0,0,0,0,0,0,1,"4",4.50131819512495,88.4185438014678,0,0,0,0,0,0
88.8922913356352,399,0,0,0,0,0,0,1,"4",4.50269354212029,88.613625659301,0,0,0,0,0,0
89.2038465409895,400,0,0,0,0,0,0,1,"4",4.54611817713419,87.9871539661898,0,0,0,0,0,0
89.2570365513659,401,0,0,0,0,0,0,1,"4",4.55357355405936,88.0627039926744,0,0,0,0,0,0
89.2860224750882,402,0,0,0,0,0,0,1,"4",4.55764151113296,88.2035146946142,0,0,0,0,0,0
89.4799886384419,403,0,0,0,0,0,0,1,"4",4.5849568928578,87.8961371758526,0,0,0,0,0,0
89.5475113939757,404,0,0,0,0,0,0,1,"4",4.59450418325082,87.9311420528845,0,0,0,0,0,0
89.5477343139422,405,0,0,0,0,0,0,1,"4",4.5945357356258,88.1481880442567,0,0,0,0,0,0
89.6749146895198,406,0,0,0,0,0,0,1,"4",4.61257237980755,88.020298993539,0,0,0,0,0,0
89.8795674287973,407,0,0,0,0,0,0,1,"4",4.64174486675606,87.6825443196832,0,0,0,0,0,0
90,407,0,0,0,0,0,0,1,"4",4.65899824155546,87.357835074889,0,0,0,0,0,0
90,216,0,0,0,0,0,0,1,"5",2.32949912077773,92.7237954603245,0,0,0,0,0,0
90.1357120916696,217,0,0,0,0,0,0,1,"5",2.33925872503509,92.7644290379829,0,0,0,0,0,0
90.2087690462165,218,0,0,0,0,0,0,1,"5",2.34452946481578,92.9824100193721,0,0,0,0,0,0
90.2409337134072,219,0,0,0,0,0,0,1,"5",2.34685376857819,93.3164234313066,0,0,0,0,0,0
90.2619552812673,220,0,0,0,0,0,0,1,"5",2.34837408752986,93.6818376459807,0,0,0,0,0,0
90.2767970585931,221,0,0,0,0,0,0,1,"5",2.3494480656229,94.064645749642,0,0,0,0,0,0
90.3649283211929,222,0,0,0,0,0,0,1,"5",2.35583552978886,94.2340826398424,0,0,0,0,0,0
90.3701871509806,223,0,0,0,0,0,0,1,"5",2.35621722103893,94.6432264431344,0,0,0,0,0,0
90.4105102924279,224,0,0,0,0,0,0,1,"5",2.35914597170128,94.9496142616662,0,0,0,0,0,0
90.5118151383389,225,0,0,0,0,0,0,1,"5",2.36652001761684,95.076313880743,0,0,0,0,0,0
90.5729994903165,226,0,0,0,0,0,0,1,"5",2.37098482626132,95.3190410570309,0,0,0,0,0,0
90.7159640567515,227,0,0,0,0,0,0,1,"5",2.38145025077404,95.3200680661786,0,0,0,0,0,0
90.9618243589195,228,0,0,0,0,0,0,1,"5",2.39955608757934,95.0175747840115,0,0,0,0,0,0
91.0680005569957,229,0,0,0,0,0,0,1,"5",2.40741769737096,95.1226703409556,0,0,0,0,0,0
91.1030755849899,230,0,0,0,0,0,0,1,"5",2.41002041513069,95.4348762176472,0,0,0,0,0,0
91.104736015718,231,0,0,0,0,0,0,1,"5",2.41014369595622,95.8449076657031,0,0,0,0,0,0
91.3998429389641,232,0,0,0,0,0,0,1,"5",2.43215475341255,95.3886670552034,0,0,0,0,0,0
91.4889849629688,233,0,0,0,0,0,0,1,"5",2.43884301260956,95.5371046005501,0,0,0,0,0,0
91.6932094785576,234,0,0,0,0,0,0,1,"5",2.45423524284492,95.3453833254998,0,0,0,0,0,0
91.7500942431303,235,0,0,0,0,0,0,1,"5",2.45853987143294,95.5851897016552,0,0,0,0,0,0
91.81191111645,236,0,0,0,0,0,0,1,"5",2.46322628732007,95.8093055497401,0,0,0,0,0,0
91.9040869512836,237,0,0,0,0,0,0,1,"5",2.47023085110743,95.9424500320487,0,0,0,0,0,0
91.9208600704508,238,0,0,0,0,0,0,1,"5",2.47150760304724,96.2974986225242,0,0,0,0,0,0
92.116132990067,239,0,0,0,0,0,0,1,"5",2.48642021981481,96.1221269419216,0,0,0,0,0,0
92.3830915406077,240,0,0,0,0,0,0,1,"5",2.50695302872404,95.7337442106573,0,0,0,0,0,0
92.5204465823847,241,0,0,0,0,0,0,1,"5",2.51758350966926,95.7267153500146,0,0,0,0,0,0
92.6014660667922,242,0,0,0,0,0,0,1,"5",2.52387507050514,95.8843022097622,0,0,0,0,0,0
92.6330981684439,243,0,0,0,0,0,0,1,"5",2.52633572402813,96.1867410134022,0,0,0,0,0,0
92.6605905872835,244,0,0,0,0,0,0,1,"5",2.52847630116724,96.5008055987555,0,0,0,0,0,0
92.9742352409424,245,0,0,0,0,0,0,1,"5",2.55302562598063,95.9645674946543,0,0,0,0,0,0
93.2518374471787,246,0,0,0,0,0,0,1,"5",2.57495263469097,95.5357378950479,0,0,0,0,0,0
93.5027061276042,247,0,0,0,0,0,0,1,"5",2.59492998632102,95.1856124450532,0,0,0,0,0,0
93.6212963733758,248,0,0,0,0,0,0,1,"5",2.60442752594812,95.2224615694453,0,0,0,0,0,0
93.8635100074291,249,0,0,0,0,0,0,1,"5",2.62393383561135,94.8956854859055,0,0,0,0,0,0
94.023161610392,250,0,0,0,0,0,0,1,"5",2.63687095369182,94.8093419778397,0,0,0,0,0,0
94.0666361789202,251,0,0,0,0,0,0,1,"5",2.64040488381324,95.061178510437,0,0,0,0,0,0
94.1682377530266,252,0,0,0,0,0,0,1,"5",2.64868228020604,95.1416490695129,0,0,0,0,0,0
94.348307759724,253,0,0,0,0,0,0,1,"5",2.66341623506342,94.9907853940733,0,0,0,0,0,0
94.4378365651277,254,0,0,0,0,0,0,1,"5",2.67077227063797,95.1035783890804,0,0,0,0,0,0
94.5217296661084,255,0,0,0,0,0,0,1,"5",2.67768369210501,95.2315617979272,0,0,0,0,0,0
94.9663154490572,256,0,0,0,0,0,0,1,"5",2.71460994697134,94.3045244071313,0,0,0,0,0,0
95.025409236196,257,0,0,0,0,0,0,1,"5",2.71955632806667,94.5007085706149,0,0,0,0,0,0
95.2364354914729,258,0,0,0,0,0,0,1,"5",2.73729372685418,94.2536774438545,0,0,0,0,0,0
95.3351669315743,259,0,0,0,0,0,0,1,"5",2.74563208324851,94.3316482860889,0,0,0,0,0,0
95.3740479248417,260,0,0,0,0,0,0,1,"5",2.7489227413193,94.5825053908999,0,0,0,0,0,0
95.5439294992532,261,0,0,0,0,0,0,1,"5",2.76334683990892,94.4506843044727,0,0,0,0,0,0
95.5709234692113,262,0,0,0,0,0,0,1,"5",2.76564576961369,94.7337518342405,0,0,0,0,0,0
95.5787591486082,263,0,0,0,0,0,0,1,"5",2.76631344993023,95.072378730846,0,0,0,0,0,0
95.7924756166478,264,0,0,0,0,0,0,1,"5",2.78458657269877,94.8076107916214,0,0,0,0,0,0
96.3747958924656,265,0,0,0,0,0,0,1,"5",2.83499078903411,93.4747305088375,0,0,0,0,0,0
96.5788154151523,266,0,0,0,0,0,0,1,"5",2.8528652040375,93.2395963270698,0,0,0,0,0,0
96.65137318131,267,0,0,0,0,0,0,1,"5",2.85924921417764,93.3811570800038,0,0,0,0,0,0
96.6764081583286,268,0,0,0,0,0,0,1,"5",2.8614552351355,93.6586379927448,0,0,0,0,0,0
96.6966069627818,269,0,0,0,0,0,0,1,"5",2.86323634492997,93.9496316733779,0,0,0,0,0,0
96.8039622334142,270,0,0,0,0,0,0,1,"5",2.87272144395225,93.9875324732277,0,0,0,0,0,0
97.2516464243844,271,0,0,0,0,0,0,1,"5",2.91261534148133,93.0435255697623,0,0,0,0,0,0
97.2958349968476,272,0,0,0,0,0,0,1,"5",2.91658297620793,93.2598188424071,0,0,0,0,0,0
97.4701847638238,273,0,0,0,0,0,0,1,"5",2.93229041930937,93.101282943283,0,0,0,0,0,0
97.5938498827176,274,0,0,0,0,0,0,1,"5",2.94348285663176,93.0870038473876,0,0,0,0,0,0
97.6551531116102,275,0,0,0,0,0,0,1,"5",2.94904699548577,93.250463767093,0,0,0,0,0,0
97.6728501004024,276,0,0,0,0,0,0,1,"5",2.95065520416866,93.5385468319272,0,0,0,0,0,0
97.6729035309054,277,0,0,0,0,0,0,1,"5",2.95066006097768,93.8773000872959,0,0,0,0,0,0
97.6809928085221,278,0,0,0,0,0,0,1,"5",2.95139546495824,94.1927313031001,0,0,0,0,0,0
97.7781063540227,279,0,0,0,0,0,0,1,"5",2.96023847192069,94.2491635881538,0,0,0,0,0,0
98.1267546310111,280,0,0,0,0,0,0,1,"5",2.99220471180725,93.5764852234605,0,0,0,0,0,0
98.1662189521256,281,0,0,0,0,0,0,1,"5",2.9958447245766,93.7965835461361,0,0,0,0,0,0
98.170695044791,282,0,0,0,0,0,0,1,"5",2.99625785887843,94.1174001978452,0,0,0,0,0,0
98.2080506405593,283,0,0,0,0,0,0,1,"5",2.9997079273357,94.3425182902245,0,0,0,0,0,0
98.5665131696006,284,0,0,0,0,0,0,1,"5",3.03301725294694,93.6361307289168,0,0,0,0,0,0
98.6249052228264,285,0,0,0,0,0,0,1,"5",3.03847812807301,93.7969562350433,0,0,0,0,0,0
98.8752236961936,286,0,0,0,0,0,0,1,"5",3.06199976566449,93.4030117203274,0,0,0,0,0,0
98.9020379703184,287,0,0,0,0,0,0,1,"5",3.06453019100957,93.6522018422184,0,0,0,0,0,0
98.9230000919247,288,0,0,0,0,0,0,1,"5",3.06650981322174,93.9178471753921,0,0,0,0,0,0
99.0239190570612,289,0,0,0,0,0,0,1,"5",3.0760583179638,93.9514047286671,0,0,0,0,0,0
99.2591693526993,290,0,0,0,0,0,0,1,"5",3.09843225213638,93.595720803656,0,0,0,0,0,0
99.4327288047267,291,0,0,0,0,0,0,1,"5",3.11504321360232,93.4176446507397,0,0,0,0,0,0
99.6530274550518,292,0,0,0,0,0,0,1,"5",3.13625578849612,93.1046507976374,0,0,0,0,0,0
99.6689717234597,293,0,0,0,0,0,0,1,"5",3.13779665736161,93.3776251283176,0,0,0,0,0,0
99.7275573218388,294,0,0,0,0,0,0,1,"5",3.14346492802073,93.5273676443135,0,0,0,0,0,0
99.7671679187521,295,0,0,0,0,0,0,1,"5",3.14730313113494,93.731041373705,0,0,0,0,0,0
99.9548989182601,296,0,0,0,0,0,0,1,"5",3.1655577996621,93.5064272184812,0,0,0,0,0,0
100.111253681487,297,0,0,0,0,0,0,1,"5",3.18084227975167,93.3714953082133,0,0,0,0,0,0
100.113481829504,298,0,0,0,0,0,0,1,"5",3.18106062513898,93.6794469256557,0,0,0,0,0,0
100.117525077402,299,0,0,0,0,0,0,1,"5",3.1814568779044,93.9821004888016,0,0,0,0,0,0
100.141674214767,300,0,0,0,0,0,0,1,"5",3.18382460782836,94.2262960284817,0,0,0,0,0,0
100.226759226598,301,0,0,0,0,0,0,1,"5",3.19218091597928,94.2929012867872,0,0,0,0,0,0
100.376356048278,302,0,0,0,0,0,0,1,"5",3.20692622664503,94.1711716006455,0,0,0,0,0,0
100.422280121856,303,0,0,0,0,0,0,1,"5",3.21146647452434,94.3494202426254,0,0,0,0,0,0
100.626462118381,304,0,0,0,0,0,0,1,"5",3.23173071751278,94.0672433976697,0,0,0,0,0,0
101.087528738486,305,0,0,0,0,0,0,1,"5",3.27796134331814,93.0456366185396,0,0,0,0,0,0
101.218641287879,306,0,0,0,0,0,0,1,"5",3.29122821145321,92.974409655078,0,0,0,0,0,0
101.259447771938,307,0,0,0,0,0,0,1,"5",3.29536823796995,93.1610605645461,0,0,0,0,0,0
101.272782480073,308,0,0,0,0,0,0,1,"5",3.29672224093444,93.4261298011866,0,0,0,0,0,0
101.894212039735,309,0,0,0,0,0,0,1,"5",3.36044299814566,91.9521623102996,0,0,0,0,0,0
101.908177464614,310,0,0,0,0,0,0,1,"5",3.36188906061545,92.2100623817877,0,0,0,0,0,0
102.144522733248,311,0,0,0,0,0,0,1,"5",3.3864562366444,91.8364149031986,0,0,0,0,0,0
102.147285044508,312,0,0,0,0,0,0,1,"5",3.38674442703984,92.1238690197539,0,0,0,0,0,0
102.265683459171,313,0,0,0,0,0,0,1,"5",3.39911994909717,92.0826580665784,0,0,0,0,0,0
102.308685592707,314,0,0,0,0,0,0,1,"5",3.4036259070385,92.2545569272657,0,0,0,0,0,0
102.327406384603,315,0,0,0,0,0,0,1,"5",3.40558942201875,92.4950018823103,0,0,0,0,0,0
102.353617215193,316,0,0,0,0,0,0,1,"5",3.40834042692675,92.7137434698482,0,0,0,0,0,0
102.499304112475,317,0,0,0,0,0,0,1,"5",3.42367181045383,92.5906504916954,0,0,0,0,0,0
102.558795741951,318,0,0,0,0,0,0,1,"5",3.42995223449914,92.7126613605555,0,0,0,0,0,0
102.565671901201,319,0,0,0,0,0,0,1,"5",3.43067888058844,92.9845115510445,0,0,0,0,0,0
102.667660055879,320,0,0,0,0,0,0,1,"5",3.44147468927865,92.983394879209,0,0,0,0,0,0
102.76369789884,321,0,0,0,0,0,0,1,"5",3.45167169184842,92.9984160307262,0,0,0,0,0,0
102.816862352422,322,0,0,0,0,0,0,1,"5",3.45732951636761,93.1354672661647,0,0,0,0,0,0
102.951756824665,323,0,0,0,0,0,0,1,"5",3.47172680020649,93.0372747016812,0,0,0,0,0,0
103.134866255467,324,0,0,0,0,0,0,1,"5",3.49136604095914,92.8003526983357,0,0,0,0,0,0
103.150361257099,325,0,0,0,0,0,0,1,"5",3.49303303332684,93.0423494135876,0,0,0,0,0,0
103.272710472065,326,0,0,0,0,0,0,1,"5",3.50622366342627,92.9775254786326,0,0,0,0,0,0
103.481330996415,327,0,0,0,0,0,0,1,"5",3.52883029819988,92.6652664954756,0,0,0,0,0,0
103.589198182448,328,0,0,0,0,0,0,1,"5",3.54057615898502,92.6402893968614,0,0,0,0,0,0
103.63539298981,329,0,0,0,0,0,0,1,"5",3.54561834778436,92.7905848088784,0,0,0,0,0,0
104.091134588826,330,0,0,0,0,0,0,1,"5",3.59574929105512,91.7750302616805,0,0,0,0,0,0
104.093540281797,331,0,0,0,0,0,0,1,"5",3.59601578579349,92.0463145094237,0,0,0,0,0,0
104.340670338072,332,0,0,0,0,0,0,1,"5",3.62349753294899,91.6241827077502,0,0,0,0,0,0
104.439403674251,333,0,0,0,0,0,0,1,"5",3.63453565964041,91.6210573190375,0,0,0,0,0,0
104.442423684451,334,0,0,0,0,0,0,1,"5",3.63487381828153,91.8876463661965,0,0,0,0,0,0
104.612266526984,335,0,0,0,0,0,0,1,"5",3.65394230375924,91.6817979461104,0,0,0,0,0,0
104.78844204613,336,0,0,0,0,0,0,1,"5",3.67382747143067,91.4577515174261,0,0,0,0,0,0
104.87681816516,337,0,0,0,0,0,0,1,"5",3.68384332478521,91.4805463448013,0,0,0,0,0,0
105.010126338496,338,0,0,0,0,0,0,1,"5",3.69900310654617,91.3759708397751,0,0,0,0,0,0
105.076908433987,339,0,0,0,0,0,0,1,"5",3.70662099309158,91.4579614780767,0,0,0,0,0,0
105.20214697329,340,0,0,0,0,0,0,1,"5",3.72094937594195,91.3745298977441,0,0,0,0,0,0
105.210333124187,341,0,0,0,0,0,0,1,"5",3.72188786932095,91.6201701858942,0,0,0,0,0,0
105.281778680314,342,0,0,0,0,0,0,1,"5",3.73008873078606,91.6868269586522,0,0,0,0,0,0
105.36397104354,343,0,0,0,0,0,0,1,"5",3.73954551588075,91.7223760329644,0,0,0,0,0,0
105.542603599343,344,0,0,0,0,0,0,1,"5",3.76018115379722,91.4849540301035,0,0,0,0,0,0
105.653142045948,345,0,0,0,0,0,0,1,"5",3.77300755237428,91.4389900393649,0,0,0,0,0,0
105.676729617762,346,0,0,0,0,0,0,1,"5",3.77575021035439,91.6374179232382,0,0,0,0,0,0
105.705961182838,347,0,0,0,0,0,0,1,"5",3.77915189325882,91.8195430617573,0,0,0,0,0,0
105.876792101892,348,0,0,0,0,0,0,1,"5",3.79909289869951,91.6008134781663,0,0,0,0,0,0
105.994452370853,349,0,0,0,0,0,0,1,"5",3.81288848066312,91.5316568449186,0,0,0,0,0,0
106.000156959451,350,0,0,0,0,0,0,1,"5",3.81355861139884,91.777794880047,0,0,0,0,0,0
106.216324941882,351,0,0,0,0,0,0,1,"5",3.83903932625244,91.4291233225359,0,0,0,0,0,0
106.231233204163,352,0,0,0,0,0,0,1,"5",3.84080289446413,91.6475043557555,0,0,0,0,0,0
106.326066086234,353,0,0,0,0,0,0,1,"5",3.85204010342606,91.6397520591846,0,0,0,0,0,0
106.433614336162,354,0,0,0,0,0,0,1,"5",3.86482380839681,91.5953786123164,0,0,0,0,0,0
106.535825602608,355,0,0,0,0,0,0,1,"5",3.87701245090969,91.5653494784893,0,0,0,0,0,0
106.66083379188,356,0,0,0,0,0,0,1,"5",3.89197188348888,91.4703421960158,0,0,0,0,0,0
106.901711022179,357,0,0,0,0,0,0,1,"5",3.92096004977868,91.0491296691868,0,0,0,0,0,0
106.915251472166,358,0,0,0,0,0,0,1,"5",3.92259595839717,91.2660910776761,0,0,0,0,0,0
106.934349191352,359,0,0,0,0,0,0,1,"5",3.92490443663153,91.4671951371393,0,0,0,0,0,0
106.973220049325,360,0,0,0,0,0,0,1,"5",3.92960723340259,91.6122092151896,0,0,0,0,0,0
107.074355308654,361,0,0,0,0,0,0,1,"5",3.94186951839402,91.5809106099172,0,0,0,0,0,0
107.170888727373,362,0,0,0,0,0,0,1,"5",3.95360953739956,91.56189972116,0,0,0,0,0,0
107.246521356084,363,0,0,0,0,0,0,1,"5",3.96283210740908,91.6011554769933,0,0,0,0,0,0
107.540054841025,364,0,0,0,0,0,0,1,"5",3.99882952572722,91.0266360839184,0,0,0,0,0,0
108.110363117215,365,0,0,0,0,0,0,1,"5",4.06970666846865,89.6870535726701,0,0,0,0,0,0
108.127717335571,366,0,0,0,0,0,0,1,"5",4.07188301078004,89.8847042095854,0,0,0,0,0,0
108.200162143585,367,0,0,0,0,0,0,1,"5",4.08098068150595,89.9293646900017,0,0,0,0,0,0
108.229870195033,368,0,0,0,0,0,0,1,"5",4.08471731410224,90.0919137609602,0,0,0,0,0,0
108.27256879034,369,0,0,0,0,0,0,1,"5",4.09009387046615,90.2179782876096,0,0,0,0,0,0
108.305319050606,370,0,0,0,0,0,0,1,"5",4.09422253956877,90.3712478801825,0,0,0,0,0,0
108.41800149445,371,0,0,0,0,0,0,1,"5",4.10845974195257,90.3014811637608,0,0,0,0,0,0
108.569980673008,372,0,0,0,0,0,0,1,"5",4.12774045722919,90.1219453729198,0,0,0,0,0,0
108.693986935369,373,0,0,0,0,0,0,1,"5",4.14353942647069,90.0196574979154,0,0,0,0,0,0
108.798909256087,374,0,0,0,0,0,0,1,"5",4.15695423193799,89.9697180032794,0,0,0,0,0,0
108.940928984981,375,0,0,0,0,0,0,1,"5",4.1751813186809,89.8164585863966,0,0,0,0,0,0
108.951958821817,376,0,0,0,0,0,0,1,"5",4.17660024929319,90.0253741218426,0,0,0,0,0,0
109.173534669516,377,0,0,0,0,0,0,1,"5",4.20520718629429,89.6507551943522,0,0,0,0,0,0
109.185859758363,378,0,0,0,0,0,0,1,"5",4.20680417870199,89.8544319970301,0,0,0,0,0,0
109.225985366315,379,0,0,0,0,0,0,1,"5",4.21200755596927,89.9808452297006,0,0,0,0,0,0
109.369603755549,380,0,0,0,0,0,0,1,"5",4.23068438888113,89.8199830265517,0,0,0,0,0,0
109.373954918443,381,0,0,0,0,0,0,1,"5",4.23125152593238,90.0442806732093,0,0,0,0,0,0
109.415967983827,382,0,0,0,0,0,0,1,"5",4.2367314839911,90.1638448042845,0,0,0,0,0,0
109.683468442901,383,0,0,0,0,0,0,1,"5",4.27178964269987,89.6579728953917,0,0,0,0,0,0
109.787553152771,384,0,0,0,0,0,0,1,"5",4.28550907698592,89.6042904359159,0,0,0,0,0,0
