"time","target.protein","efflux.DNA","efflux.mRNA","efflux.protein","drug","target.dimer","efflux.dimer","volume","generation","target.protein.concentration","efflux.mRNA.concentration","efflux.protein.concentration","drug.concentration","target.dimer.concentration","efflux.dimer.concentration","fraction.bound.targets"
63,363.500000000003,0.0487804016016887,0.134799431771412,11.7512961878697,0,0,0,4.05589354356926,0,89.6226678770557,0.0332354462274139,2.89733841917565,0,0,0,0
63.225,365.500000000003,0.0487804055848038,0.134982189944567,11.8459644462818,0,0,0,4.08410451413628,0,89.4933023224308,0.0330506208833182,2.90050472637991,0,0,0,0
63.45,367.500000000003,0.0487804093838746,0.135159335925457,11.9407589868979,0,0,0,4.11251170752123,0,89.361447732269,0.0328653984566825,2.90351975535045,0,0,0,0
63.675,369.500000000003,0.0487804130074051,0.135331042049608,12.0356759318046,0,0,0,4.14111648856174,0,89.2271446651178,0.0326798442940228,2.90638429637239,0,0,0,0
63.9,371.500000000003,0.0487804164635063,0.135497475360825,12.1307115221691,0,0,0,4.16992023158863,0,89.0904332379689,0.032494020948982,2.9090991789902,0,0,0,0
64.125,373.500000000003,0.0487804197599145,0.135658797773669,12.2258621145826,0,0,0,4.19892432049197,0,88.951353130423,0.0323079882891947,2.91166526982086,0,0,0,0
64.35,375.500000000003,0.0487804229040084,0.135815166230947,12.3211241775162,0,0,0,4.22813014878753,0,88.8099435888185,0.0321218035991379,2.91408347045549,0,0,0,0
64.575,377.500000000003,0.0487804259028259,0.135966732856358,12.4164942878853,0,0,0,4.25753911968374,0,88.6662434303233,0.0319355216791192,2.91635471544596,0,0,0,0
64.8,379.500000000003,0.0487804287630797,0.136113645102468,12.5119691277199,0,0,0,4.28715264614914,0,88.5202910469918,0.0317491949405463,2.91847997037348,0,0,0,0
65.025,381.500000000003,0.0487804314911723,0.136256045894125,12.6075454809368,0,0,0,4.31697215098022,0,88.3721244097854,0.0315628734976171,2.92046022999573,0,0,0,0
65.25,383.500000000003,0.0487804340932102,0.136394073767484,12.7032202302112,0,0,0,4.34699906686983,0,88.2217810725578,0.0313766052555651,2.92229651646981,0,0,0,0
65.475,385.500000000003,0.0487804365750181,0.13652786300476,12.7989903539439,0,0,0,4.37723483647595,0,88.0692981760064,0.0311904359955877,2.92398987764801,0,0,0,0
65.7,387.500000000003,0.0487804389421513,0.136657543764837,12.8948529233222,0,0,0,4.40768091249107,0,87.9147124515874,0.0310044094565826,2.92554138544355,0,0,0,0
65.925,389.500000000003,0.0487804411999084,0.136783242209878,12.9908050994706,0,0,0,4.43833875771195,0,87.7580602253979,0.0308185674138116,2.92695213426378,0,0,0,0
66.15,391.500000000003,0.0487804433533434,0.136905080628043,13.0868441306893,0,0,0,4.46920984510989,0,87.5993774220232,0.0306329497546064,2.92822323950812,0,0,0,0
66.375,393.500000000003,0.0487804454072764,0.137023177552436,13.182967349777,0,0,0,4.50029565790153,0,87.4386995683502,0.0304475945512275,2.92935583612836,0,0,0,0
66.6,395.500000000003,0.0487804473663052,0.137137647876403,13.2791721714366,0,0,0,4.5315976896201,0,87.276061797348,0.0302625381309831,2.93035107724884,0,0,0,0
66.825,397.500000000003,0.0487804492348148,0.137248602965297,13.37545608976,0,0,0,4.56311744418716,0,87.1114988518141,0.0300778151437093,2.93121013284431,0,0,0,0
67.05,399.500000000003,0.0487804510169879,0.137356150764795,13.4718166757905,0,0,0,4.59485643598489,0,86.9450450880892,0.0298934586267119,2.93193418847326,0,0,0,0
67.275,401.500000000003,0.0487804527168137,0.137460395905909,13.5682515751595,0,0,0,4.62681618992882,0,86.7767344797373,0.029709500067264,2.93252444406447,0,0,0,0
67.5,403.500000000003,0.0487804543380971,0.137561439806754,13.6647585057965,0,0,0,4.65899824154111,0,86.6066006211955,0.0295259694627512,2.93298211275488,0,0,0,0
67.725,203.750000000002,0.0487804558840032,0.0709904253337613,6.88144130234717,0,0,0,2.34570206851216,0,86.8609883305586,0.0302640417496794,2.93363824618698,0,0,0,0
67.95,205.750000000002,0.0487804573587933,0.0731326796218069,6.93202100554281,0,0,0,2.36201771666784,0,87.1077293570255,0.0309619521927113,2.93478789622374,0,0,0,0
68.175,207.750000000002,0.0487804587660881,0.0752095632291618,6.98407155194312,0,0,0,2.37844684913098,0,87.3469172018319,0.0316212923810516,2.93640009424424,0,0,0,0
68.4,209.750000000002,0.0487804601077398,0.0772222680270422,7.03756612436646,0,0,0,2.39499025524736,0,87.5786444393439,0.0322432493651489,2.93845292645653,0,0,0,0
68.625,211.750000000002,0.0487804613875122,0.0791732342748004,7.09244981681627,0,0,0,2.41164872985308,0,87.8030027254016,0.0328295050994527,2.94091329679192,0,0,0,0
68.85,213.750000000002,0.0487804626081483,0.0810642847497113,7.14868161668648,0,0,0,2.4284230733128,0,88.0200828055916,0.0333814505555349,2.94375460983181,0,0,0,0
69.075,215.750000000002,0.0487804637723895,0.0828972634798808,7.20622003322734,0,0,0,2.44531409155812,0,88.2299745234483,0.0339004562915106,2.94695068339284,0,0,0,0
69.3,217.750000000002,0.0487804648828404,0.0846739533411814,7.26502495162024,0,0,0,2.46232259612635,0,88.4327668285867,0.0343878391378887,2.95047649850972,0,0,0,0
69.525,219.750000000002,0.0487804659419798,0.0863960800183831,7.32505754385175,0,0,0,2.4794494041995,0,88.6285477847648,0.034844865102733,2.95430813447741,0,0,0,0
69.75,221.750000000002,0.0487804669521797,0.0880653195892866,7.38628009806981,0,0,0,2.49669533864351,0,88.8174045778777,0.0352727536380685,2.95842267326172,0,0,0,0
69.975,223.750000000002,0.0487804679157021,0.0896832965935459,7.4486560620354,0,0,0,2.51406122804782,0,88.9994235238832,0.0356726779733942,2.96279819239697,0,0,0,0
70.2,225.750000000002,0.048780468834704,0.0912515853198799,7.51215001416,0,0,0,2.53154790676516,0,89.1746900766604,0.0360457667326873,2.96741372900152,0,0,0,0
70.425,227.750000000002,0.0487804697112421,0.0927717116365048,7.5767276223207,0,0,0,2.54915621495165,0,89.3432888358007,0.0363931057235205,2.97224923991738,0,0,0,0
70.65,229.750000000002,0.0487804705472788,0.0942451546647381,7.64235560620389,0,0,0,2.56688699860714,0,89.5053035543325,0.0367157396160711,2.97728556432396,0,0,0,0
70.875,231.750000000002,0.0487804713446856,0.0956733480760695,7.70900170812091,0,0,0,2.58474110961589,0,89.6608171463799,0.0370146734309832,2.98250439064921,0,0,0,0
71.1,233.750000000002,0.0487804721052472,0.09705768147676,7.7766346618545,0,0,0,2.60271940578749,0,89.8099116947559,0.0372908740223551,2.98788822358728,0,0,0,0
71.325,235.750000000002,0.0487804728306663,0.0983995018111633,7.84522416108383,0,0,0,2.62082275089803,0,89.9526684584912,0.037545271528739,2.99342035183251,0,0,0,0
71.55,237.750000000002,0.0487804735225666,0.0997001146602623,7.91474083016727,0,0,0,2.63905201473169,0,90.0891678802978,0.037778760745797,2.99908481757301,0,0,0,0
71.775,239.750000000002,0.0487804741824968,0.100960785510556,7.98515619559231,0,0,0,2.65740807312244,0,90.2194895939698,0.0379922024515895,3.00486638704675,0,0,0,0
72,241.750000000002,0.0487804748119342,0.102182740985384,8.05644265827056,0,0,0,2.67589180799618,0,90.34371243172,0.0381864246828063,3.01075052219827,0,0,0,0
72.225,243.750000000002,0.0487804754122878,0.103367170038374,8.12857346668511,0,0,0,2.69450410741306,0,90.4619144314542,0.038362223963212,3.01672335340739,0,0,0,0
72.45,245.750000000002,0.0487804759849013,0.104515225110292,8.20152269086117,0,0,0,2.7132458656102,0,90.5741728439833,0.0385203664861338,3.02277165324885,0,0,0,0
72.675,247.750000000002,0.0487804765310566,0.105628023250336,8.27526519713695,0,0,0,2.73211798304464,0,90.6805641401738,0.0386615892526814,3.02888281124488,0,0,0,0
72.9,249.750000000002,0.0487804770519762,0.106706647203122,8.34977662370625,0,0,0,2.75112136643657,0,90.7811640180361,0.0387866011674126,3.03504480957211,0,0,0,0
73.125,251.750000000002,0.0487804775488261,0.107752146462583,8.42503335690566,0,0,0,2.77025692881293,0,90.8760474097535,0.0388960840930937,3.04124619968583,0,0,0,0
73.35,253.750000000002,0.0487804780227185,0.108765538291615,8.50101250827242,0,0,0,2.78952558955126,0,90.96528848865,0.0389906938653004,3.0474760798448,0,0,0,0
73.575,255.750000000002,0.0487804784747141,0.109747808712909,8.57769189225055,0,0,0,2.80892827442388,0,91.0489606760988,0.0390710612699496,3.05372407346708,0,0,0,0
73.8,257.750000000002,0.0487804789058248,0.110699913468738,8.65505000459564,0,0,0,2.82846591564237,0,91.127136648371,0.0391377929840095,3.05998030831141,0,0,0,0
74.025,259.750000000002,0.0487804793170156,0.11162277895052,8.73306600145947,0,0,0,2.84813945190234,0,91.1998883434266,0.0391914724807326,3.06623539645379,0,0,0,0
74.25,261.750000000002,0.0487804797092068,0.112517303099994,8.81171967911346,0,0,0,2.86794982842856,0,91.2672869676463,0.0392326609010611,3.07248041502235,0,0,0,0
74.475,263.750000000002,0.0487804800832764,0.113384356283021,8.89099145428823,0,0,0,2.88789799702036,0,91.329403002506,0.0392618978925183,3.07870688766074,0,0,0,0
74.7,265.750000000002,0.0487804804400616,0.114224782136441,8.97086234511901,0,0,0,2.90798491609733,0,91.3863062111933,0.0392797024166608,3.08490676669616,0,0,0,0
74.925,267.750000000002,0.0487804807803612,0.115039398388925,9.05131395267652,0,0,0,2.92821155074543,0,91.4380656451688,0.0392865735263013,3.09107241598455,0,0,0,0
75.15,269.750000000002,0.0487804811049369,0.115828997656615,9.13232844306495,0,0,0,2.9485788727633,0,91.4847496506689,0.0392829911136359,3.09719659440769,0,0,0,0
75.375,271.750000000002,0.0487804814145152,0.116594348214334,9.21388853006968,0,0,0,2.96908786070899,0,91.5264258751544,0.0392694166303629,3.10327243999762,0,0,0,0
75.6,273.750000000002,0.0487804817097891,0.117336194743106,9.29597745833803,0,0,0,2.98973949994695,0,91.5631612737029,0.0392462937808423,3.10929345466486,0,0,0,0
75.825,275.750000000002,0.0487804819914196,0.118055259054726,9.37857898707631,0,0,0,3.01053478269538,0,91.5950221153462,0.0392140491893036,3.11525348950778,0,0,0,0
76.05,277.750000000002,0.0487804822600369,0.118752240794071,9.46167737424779,0,0,0,3.03147470807391,0,91.6220739893537,0.0391730930420732,3.12114673068126,0,0,0,0
76.275,279.750000000002,0.0487804825162425,0.119427818119853,9.54525736125572,0,0,0,3.05256028215159,0,91.6443818114611,0.0391238197057568,3.12696768580366,0,0,0,0
76.5,281.750000000002,0.0487804827606099,0.120082648364457,9.6293041580969,0,0,0,3.07379251799525,0,91.6620098300459,0.0390666083222739,3.1327111708819,0,0,0,0
76.725,283.750000000002,0.048780482993686,0.120717368673518,9.7138034289711,0,0,0,3.09517243571813,0,91.6750216322495,0.039001823381614,3.13837229773511,0,0,0,0
76.95,285.750000000002,0.0487804832159925,0.121332596625864,9.79874127833241,0,0,0,3.11670106252895,0,91.6834801500467,0.038929815273144,3.14394646189825,0,0,0,0
77.175,287.750000000002,0.0487804834280271,0.121928930834403,9.88410423736904,0,0,0,3.13837943278119,0,91.687447666263,0.0388509208162733,3.14942933098751,0,0,0,0
77.4,289.750000000002,0.0487804836302644,0.122506951528589,9.96987925089799,0,0,0,3.16020858802288,0,91.6869858205398,0.0387654637712482,3.15481683351017,0,0,0,0
77.625,291.750000000002,0.0487804838231571,0.123067221118921,10.0560536646636,0,0,0,3.18218957704655,0,91.6821556152481,0.0386737553308004,3.16010514810273,0,0,0,0
77.85,293.750000000002,0.048780484007137,0.12361028474425,10.1426152130234,0,0,0,3.20432345593966,0,91.6730174213516,0.0385760945934221,3.16529069317975,0,0,0,0
78.075,295.750000000002,0.0487804841826159,0.124136670801963,10.2295520070184,0,0,0,3.22661128813537,0,91.6596309842186,0.0384727690188241,3.17037011698113,0,0,0,0
78.3,297.750000000002,0.0487804843499866,0.124646891462583,10.316852522795,0,0,0,3.24905414446357,0,91.6420554293846,0.0383640548665471,3.17534028799584,0,0,0,0
78.525,299.750000000002,0.0487804845096237,0.125141443167801,10.4045055903992,0,0,0,3.27165310320238,0,91.6203492682643,0.0382502176179099,3.18019828575806,0,0,0,0
78.75,301.750000000002,0.0487804846618846,0.12562080711344,10.4925003829097,0,0,0,3.29440925012992,0,91.5945704038144,0.0381315123822233,3.18494139199492,0,0,0,0
78.975,303.750000000002,0.0487804848071102,0.126085449717738,10.5808264059015,0,0,0,3.31732367857652,0,91.5647761361482,0.038008184287836,3.18956708211296,0,0,0,0
79.2,305.750000000002,0.0487804849456254,0.126535823075174,10.669473487235,0,0,0,3.34039748947719,0,91.5310231681007,0.0378804688585066,3.19407301701237,0,0,0,0
79.425,307.750000000002,0.0487804850777404,0.12697236539635,10.7584317671582,0,0,0,3.36363179142459,0,91.4933676107461,0.0377485923756756,3.19845703521601,0,0,0,0
79.65,309.750000000002,0.0487804852037508,0.127395501434368,10.8476916887138,0,0,0,3.38702770072221,0,91.4518649888675,0.0376127722271664,3.20271714530141,0,0,0,0
79.875,311.750000000002,0.0487804853239388,0.127805642898108,10.9372439884399,0,0,0,3.41058634143808,0,91.4065702463795,0.0374732172428212,3.20685151862428,0,0,0,0
80.1,313.750000000003,0.0487804854385734,0.128203188852822,11.0270796873568,0,0,0,3.43430884545871,0,91.3575377517031,0.0373301280175628,3.21085848232265,0,0,0,0
80.325,315.750000000002,0.0487804855479112,0.128588526108417,11.1171900822306,0,0,0,3.45819635254353,0,91.304821303095,0.037183697222351,3.21473651259097,0,0,0,0
80.55,317.750000000002,0.0487804856521969,0.12896202959582,11.207566737105,0,0,0,3.48225001037961,0,91.2484741339302,0.0370341099034878,3.21848422821405,0,0,0,0
80.775,319.750000000003,0.0487804857516639,0.12932406273178,11.2982014750931,0,0,0,3.50647097463682,0,91.1885489179389,0.0368815437707066,3.22210038435105,0,0,0,0
81,321.750000000003,0.048780485846535,0.129674977772473,11.3890863704214,0,0,0,3.53086040902334,0,91.125097774398,0.0367261694744659,3.22558386656009,0,0,0,0
81.225,323.750000000003,0.0487804859370224,0.130015116156242,11.4802137407182,0,0,0,3.55541948534159,0,91.0581722732777,0.03656815087285,3.2289336850544,0,0,0,0
81.45,325.750000000003,0.0487804860233288,0.130344808835814,11.5715761395384,0,0,0,3.58014938354451,0,90.9878234403435,0.0364076452884675,3.23214896918128,0,0,0,0
81.675,327.750000000003,0.0487804861056473,0.130664376600316,11.6631663491183,0,0,0,3.60505129179229,0,90.9141017622133,0.03624480375572,3.23522896211551,0,0,0,0
81.9,329.750000000003,0.0487804861841621,0.130974130387398,11.7549773733531,0,0,0,3.63012640650939,0,90.8370571913719,0.0360797712588026,3.23817301575905,0,0,0,0
82.125,331.750000000003,0.0487804862590491,0.131274371585773,11.847002430989,0,0,0,3.65537593244208,0,90.7567391511405,0.035912686960783,3.24098058583929,0,0,0,0
82.35,333.750000000003,0.0487804863304759,0.131565392328468,11.9392349490258,0,0,0,3.68080108271631,0,90.6731965406038,0.035743684424092,3.24365122719836,0,0,0,0
82.575,335.750000000003,0.0487804863986023,0.131847475777065,12.0316685563211,0,0,0,3.70640307889596,0,90.5864777394944,0.0355728918227476,3.24618458926626,0,0,0,0
82.8,337.750000000003,0.0487804864635808,0.132120896397216,12.1242970773912,0,0,0,3.7321831510416,0,90.4966306130344,0.0354004321466226,3.24858041171089,0,0,0,0
83.025,339.750000000003,0.048780486525557,0.132385920225697,12.2171145264024,0,0,0,3.75814253776951,0,90.403702516735,0.0352264233980516,3.25083852025828,0,0,0,0
83.25,341.750000000003,0.0487804865846694,0.132642805129256,12.3101151013469,0,0,0,3.78428248631125,0,90.3077403011542,0.0350509787810662,3.25295882267663,0,0,0,0
83.475,343.750000000003,0.0487804866410506,0.13289180105552,12.4032931783974,0,0,0,3.81060425257356,0,90.2087903166133,0.0348742068835329,3.25494130491788,0,0,0,0
83.7,345.750000000003,0.0487804866948265,0.13313315027619,12.4966433064353,0,0,0,3.83710910119868,0,90.1068984178724,0.0346962118524595,3.25678602741098,0,0,0,0
83.925,347.750000000003,0.0487804867461177,0.133367087622768,12.5901602017467,0,0,0,3.86379830562516,0,90.0021099687649,0.0345170935627266,3.25849312150098,0,0,0,0
84.15,349.750000000003,0.0487804867950389,0.133593840715049,12.6838387428812,0,0,0,3.890673148149,0,89.8944698467919,0.0343369477794882,3.26006278602858,0,0,0,0
84.375,351.750000000003,0.0487804868416996,0.133813630182594,12.777673965669,0,0,0,3.91773491998528,0,89.7840224476761,0.0341558663144816,3.26149528404464,0,0,0,0
84.6,353.750000000003,0.0487804868862044,0.134026669879396,12.8716610583908,0,0,0,3.94498492133019,0,89.6708116898768,0.0339739371764705,3.26279093965477,0,0,0,0
84.825,355.750000000003,0.0487804869286527,0.134233167091964,12.9657953570959,0,0,0,3.9724244614235,0,89.5548810190644,0.0337912447160447,3.26395013498877,0,0,0,0
85.05,357.750000000003,0.0487804869691397,0.134433322741008,13.0600723410643,0,0,0,4.00005485861147,0,89.4362734125571,0.0336078697649846,3.26497330729053,0,0,0,0
85.275,359.750000000003,0.0487804870077559,0.134627331576936,13.1544876284078,0,0,0,4.02787744041016,0,89.3150313837179,0.0334238897703966,3.26586094612359,0,0,0,0
85.5,361.750000000003,0.0487804870445878,0.134815382369342,13.249036971807,0,0,0,4.05589354356926,0,89.1911969863134,0.0332393789238122,3.26661359068797,0,0,0,0
85.725,363.750000000003,0.0487804870797179,0.134997658090678,13.343716254378,0,0,0,4.08410451413628,0,89.0648118188351,0.0330544082854421,3.26723182724426,0,0,0,0
85.95,365.750000000003,0.0487804871132247,0.135174336094286,13.4385214856675,0,0,0,4.11251170752123,0,88.9359170287821,0.032869045903765,3.26771628664065,0,0,0,0
86.175,367.750000000003,0.0487804871451834,0.135345588286963,13.5334487977691,0,0,0,4.14111648856174,0,88.8045533169069,0.0326833569306259,3.26806764193911,0,0,0,0
86.4,369.750000000003,0.0487804871756653,0.135511581296221,13.6284944415609,0,0,0,4.16992023158863,0,88.6707609414241,0.0324974037320121,3.26828660613703,0,0,0,0
86.625,371.750000000003,0.0487804872047388,0.135672476632418,13.7236547830569,0,0,0,4.19892432049197,0,88.5345797221815,0.0323112459946699,3.26837392998047,0,0,0,0
86.85,373.750000000003,0.0487804872324689,0.135828430845905,13.8189262998713,0,0,0,4.22813014878753,0,88.3960490447961,0.0321249408287149,3.26833039986579,0,0,0,0
87.075,375.750000000003,0.0487804872589177,0.135979595679348,13.9143055777916,0,0,0,4.25753911968374,0,88.2552078647524,0.0319385428663892,3.26815683582614,0,0,0,0
87.3,377.750000000003,0.0487804872841444,0.136126118215374,14.0097893074561,0,0,0,4.28715264614914,0,88.1120947114656,0.0317521043571069,3.26785408959957,0,0,0,0
87.525,379.750000000003,0.0487804873082055,0.136268141019682,14.1053742811341,0,0,0,4.31697215098022,0,87.9667476923094,0.031565675258929,3.26742304277578,0,0,0,0
87.75,381.750000000003,0.0487804873311548,0.136405802279755,14.201057389605,0,0,0,4.34699906686983,0,87.8192044966075,0.0313793033265998,3.26686460501839,0,0,0,0
87.975,383.750000000003,0.0487804873530437,0.136539235939318,14.2968356191328,0,0,0,4.37723483647595,0,87.6695023995914,0.0311930341962743,3.2661797123599,0,0,0,0
88.2,385.750000000003,0.0487804873739212,0.136668571828665,14.3927060485337,0,0,0,4.40768091249107,0,87.5176782663223,0.0310069114670609,3.26536932556658,0,0,0,0
88.425,387.750000000003,0.0487804873938341,0.136793935790983,14.488665846334,0,0,0,4.43833875771195,0,87.3637685555792,0.0308209767794973,3.26443442857057,0,0,0,0
88.65,389.750000000003,0.0487804874128268,0.136915449804793,14.5847122680152,0,0,0,4.46920984510989,0,87.2078093237129,0.0306352698910755,3.2633760269667,0,0,0,0
88.875,391.750000000003,0.048780487430942,0.13703323210264,14.6808426533431,0,0,0,4.50029565790153,0,87.0498362284657,0.0304498287489267,3.26219514657148,0,0,0,0
89.1,393.750000000004,0.0487804874482201,0.137147397286128,14.7770544237799,0,0,0,4.5315976896201,0,86.889884532758,0.0302646895597711,3.26089283204192,0,0,0,0
89.325,395.750000000003,0.0487804874646999,0.137258056437429,14.8733450799751,0,0,0,4.56311744418716,0,86.7279891084415,0.0300798868572358,3.25947014555189,0,0,0,0
89.55,397.750000000003,0.0487804874804182,0.137365317227363,14.9697121993336,0,0,0,4.59485643598489,0,86.5641844400188,0.0298954535666399,3.25792816552383,0,0,0,0
89.775,399.750000000004,0.0487804874954103,0.137469284020165,15.0661534336587,0,0,0,4.62681618992882,0,86.3985046283313,0.0297114210673408,3.25626798541364,0,0,0,0
90,401.750000000004,0.0487804875097096,0.137570057975026,15.1626665068672,0,0,0,4.65899824154111,0,86.230983394214,0.0295278192527329,3.25449071254674,0,0,0,0
90.225,202.875000000002,0.048780487523344,0.0709945903500554,7.63039860999764,0,0,0,2.34570206851216,0,86.4879656812864,0.0302658173444363,3.25292743372029,0,0,0,0
90.45,204.875000000002,0.0487804875363545,0.0731369510809932,7.6809759807995,0,0,0,2.36201771666784,0,86.7372833634052,0.0309637605869313,3.25187060477906,0,0,0,0
90.675,206.875000000002,0.0487804875487636,0.0752135099736334,7.7330338929888,0,0,0,2.37844684913098,0,86.9790300656028,0.0316229517599329,3.25129564943368,0,0,0,0
90.9,208.875000000002,0.0487804875605965,0.0772260903292156,7.78653132228658,0,0,0,2.39499025524736,0,87.2132984851869,0.0322448453224456,3.25117453201595,0,0,0,0
91.125,210.875000000002,0.0487804875718838,0.0791769415618245,7.8414176568746,0,0,0,2.41164872985308,0,87.4401804000901,0.0328310423411655,3.2514758720074,0,0,0,0
91.35,212.875000000002,0.0487804875826495,0.0810678798685368,7.89765203231763,0,0,0,2.4284230733128,0,87.6597666771476,0.0333829309890166,3.25217303323668,0,0,0,0
91.575,214.875000000002,0.0487804875929178,0.0829007508281899,7.95519292309078,0,0,0,2.44531409155812,0,87.8721472803057,0.033901882426632,3.25323971695671,0,0,0,0
91.8,216.875000000002,0.0487804876027117,0.0846773356703754,8.01400025152725,0,0,0,2.46232259612635,0,88.0774112787589,0.0343892127715463,3.25465081794507,0,0,0,0
92.025,218.875000000002,0.048780487612053,0.0863993604548672,8.07403518128122,0,0,0,2.4794494041995,0,88.2756468550189,0.0348461881531161,3.25638231117201,0,0,0,0
92.25,220.875000000002,0.0487804876209627,0.0880685011577444,8.13526000288998,0,0,0,2.49669533864351,0,88.4669413129143,0.0352740279499193,3.25841117935919,0,0,0,0
92.475,222.875000000002,0.0487804876294607,0.0896863822402,8.19763816597585,0,0,0,2.51406122804782,0,88.6513810855217,0.0356739053288061,3.26071540124795,0,0,0,0
92.7,224.875000000002,0.0487804876375661,0.0912545779166807,8.26113425071296,0,0,0,2.53154790676516,0,88.82905174303,0.0360469488540261,3.26327391578741,0,0,0,0
92.925,226.875000000002,0.0487804876452969,0.0927746139575541,8.32571392726727,0,0,0,2.54915621495165,0,89.000038000537,0.036394244265377,3.26606658251628,0,0,0,0
93.15,228.875000000002,0.0487804876526706,0.0942479694064961,8.39134391715533,0,0,0,2.56688699860714,0,89.1644237257796,0.0367168361745716,3.26907414378143,0,0,0,0
93.375,230.875000000002,0.0487804876597035,0.0956760778568012,8.4579919645273,0,0,0,2.58474110961589,0,89.3222919467981,0.0370157295447741,3.27227819183183,0,0,0,0
93.6,232.875000000002,0.0487804876664114,0.0970603288372813,8.52562680498424,0,0,0,2.60271940578749,0,89.4737248595349,0.0372918911740754,3.27566113582063,0,0,0,0
93.825,234.875000000002,0.0487804876728094,0.0984020692173733,8.59421813396318,0,0,0,2.62082275089803,0,89.6188038353685,0.0375462511471466,3.27920616951999,0,0,0,0
94.05,236.875000000002,0.0487804876789118,0.0997026045053508,8.66373657752735,0,0,0,2.63905201473169,0,89.7576094285828,0.03777970420772,3.28289724081402,0,0,0,0
94.275,238.875000000002,0.0487804876847322,0.100963200117093,8.7341536638189,0,0,0,2.65740807312244,0,89.8902213837729,0.0379931110837867,3.2867190222525,0,0,0,0
94.5,240.875000000002,0.0487804876902837,0.102185082607353,8.80544179535528,0,0,0,2.67589180799618,0,90.0167186431874,0.0381872997637651,3.29065688270453,0,0,0,0
94.725,242.875000000002,0.0487804876955787,0.103369440863156,8.87757422217794,0,0,0,2.69450410741306,0,90.1371793540079,0.0383630667248822,3.29469686008426,0,0,0,0
94.95,244.875000000002,0.048780487700629,0.104517427260588,8.95052501582444,0,0,0,2.7132458656102,0,90.2516808755663,0.0385211781156006,3.29882563510752,0,0,0,0
95.175,246.875000000002,0.0487804877054459,0.105630158786021,9.02426904410088,0,0,0,2.73211798304464,0,90.3602997865001,0.0386623708937736,3.30303050604145,0,0,0,0
95.4,248.875000000002,0.0487804877100403,0.106708718123111,9.09878194662456,0,0,0,2.75112136643657,0,90.4631118918468,0.0387873539222761,3.30729936440787,0,0,0,0
95.625,250.875000000002,0.0487804877144224,0.10775415470655,9.17404011111449,0,0,0,2.77025692881293,0,90.5601922300771,0.0388968090236754,3.31162067160522,0,0,0,0
95.85,252.875000000002,0.048780487718602,0.108767485741744,9.25002065044859,0,0,0,2.78952558955126,0,90.6516150800685,0.0389913919948091,3.31598343642964,0,0,0,0
96.075,254.875000000002,0.0487804877225884,0.109749697195543,9.32670138037235,0,0,0,2.80892827442388,0,90.7374539680183,0.0390717335842451,3.32037719342808,0,0,0,0
96.3,256.875000000002,0.0487804877263907,0.110701744756007,9.40406079790404,0,0,0,2.82846591564237,0,90.817781674298,0.039138440432953,3.32479198207637,0,0,0,0
96.525,258.875000000002,0.0487804877300173,0.111624554761925,9.48207806042051,0,0,0,2.84813945190234,0,90.8926702402486,0.0391920959794889,3.32921832675265,0,0,0,0
96.75,260.875000000002,0.0487804877334764,0.112519025103942,9.56073296538196,0,0,0,2.86794982842856,0,90.9621909749178,0.0392332613313512,3.33364721746913,0,0,0,0
96.975,262.875000000002,0.0487804877367755,0.113386026098308,9.64000593067238,0,0,0,2.88789799702036,0,91.0264144617394,0.0392624761038292,3.33807009133239,0,0,0,0
97.2,264.875000000002,0.0487804877399223,0.114226401333705,9.71987797554613,0,0,0,2.90798491609733,0,91.0854105651546,0.0392802592274112,3.34247881470813,0,0,0,0
97.425,266.875000000002,0.0487804877429237,0.115040968492051,9.80033070215974,0,0,0,2.92821155074543,0,91.1392484371781,0.0392871097249669,3.34686566606327,0,0,0,0
97.65,268.875000000002,0.0487804877457863,0.115830520144106,9.88134627767086,0,0,0,2.9485788727633,0,91.1879965239058,0.0392835074598338,3.3512233194598,0,0,0,0
97.875,270.875000000002,0.0487804877485167,0.116595824520633,9.96290741688699,0,0,0,2.96908786070899,0,91.2317225719685,0.0392699138558977,3.35554482867609,0,0,0,0
98.1,272.875000000002,0.048780487751121,0.117337626259894,10.044997365447,0,0,0,2.98973949994695,0,91.2704936349285,0.0392467725907143,3.35982361193184,0,0,0,0
98.325,274.875000000002,0.0487804877536049,0.118056647132169,10.1275998835194,0,0,0,3.01053478269538,0,91.3043760796221,0.0392145102626819,3.36405343719431,0,0,0,0
98.55,276.875000000002,0.048780487755974,0.118753586742043,10.2106992300007,0,0,0,3.03147470807391,0,91.3334355924476,0.0391735370332332,3.36822840804376,0,0,0,0
98.775,278.875000000002,0.0487804877582337,0.119429123209118,10.2942801471997,0,0,0,3.05256028215159,0,91.3577371855987,0.0391242472449842,3.37234295007723,0,0,0,0
99,280.875000000002,0.0487804877603889,0.120083913827817,10.3783278459916,0,0,0,3.07379251799525,0,91.3773452032445,0.039067020016737,3.37639179783039,0,0,0,0
99.225,282.875000000002,0.0487804877624446,0.120718595706933,10.4628279914283,0,0,0,3.09517243571813,0,91.3923233276566,0.0390022198162035,3.38036998219803,0,0,0,0
99.45,284.875000000002,0.0487804877644053,0.12133378638953,10.5477666887908,0,0,0,3.11670106252895,0,91.4027345852828,0.0389301970112841,3.38427281833446,0,0,0,0
