"sim.label","sample.time","num.cells","param.index","kappa","MIC.fraction","drug.outsideConcentration.MULT"
31,50,2934,16,1,0.08321406,0.398107170553497
31,60,2661,16,1,0.08321406,0.398107170553497
31,70,4507,16,1,0.08321406,0.398107170553497
31,80,4227,16,1,0.08321406,0.398107170553497
31,90,5653,16,1,0.08321406,0.398107170553497
31,100,6733,16,1,0.08321406,0.398107170553497
31,110,6869,16,1,0.08321406,0.398107170553497
31,120,10429,16,1,0.08321406,0.398107170553497
31,130,9604,16,1,0.08321406,0.398107170553497
31,140,16036,16,1,0.08321406,0.398107170553497
31,150,14549,16,1,0.08321406,0.398107170553497
31,160,22747,16,1,0.08321406,0.398107170553497
31,170,22490,16,1,0.08321406,0.398107170553497
31,180,29714,16,1,0.08321406,0.398107170553497
32,0,1000,16,1,0.08321406,0.398107170553497
32,10,992,16,1,0.08321406,0.398107170553497
32,20,955,16,1,0.08321406,0.398107170553497
32,30,1785,16,1,0.08321406,0.398107170553497
32,40,1635,16,1,0.08321406,0.398107170553497
32,50,2942,16,1,0.08321406,0.398107170553497
32,60,2668,16,1,0.08321406,0.398107170553497
32,70,4560,16,1,0.08321406,0.398107170553497
32,80,4301,16,1,0.08321406,0.398107170553497
32,90,5729,16,1,0.08321406,0.398107170553497
32,100,6856,16,1,0.08321406,0.398107170553497
32,110,7012,16,1,0.08321406,0.398107170553497
32,120,10755,16,1,0.08321406,0.398107170553497
32,130,9851,16,1,0.08321406,0.398107170553497
32,140,16525,16,1,0.08321406,0.398107170553497
32,150,14915,16,1,0.08321406,0.398107170553497
32,160,23599,16,1,0.08321406,0.398107170553497
32,170,23260,16,1,0.08321406,0.398107170553497
32,180,30518,16,1,0.08321406,0.398107170553497
33,0,1000,16,1,0.08321406,0.398107170553497
33,10,984,16,1,0.08321406,0.398107170553497
33,20,953,16,1,0.08321406,0.398107170553497
33,30,1774,16,1,0.08321406,0.398107170553497
33,40,1647,16,1,0.08321406,0.398107170553497
33,50,2957,16,1,0.08321406,0.398107170553497
33,60,2712,16,1,0.08321406,0.398107170553497
33,70,4591,16,1,0.08321406,0.398107170553497
33,80,4343,16,1,0.08321406,0.398107170553497
33,90,5827,16,1,0.08321406,0.398107170553497
33,100,6895,16,1,0.08321406,0.398107170553497
33,110,7092,16,1,0.08321406,0.398107170553497
33,120,10755,16,1,0.08321406,0.398107170553497
33,130,9905,16,1,0.08321406,0.398107170553497
33,140,16465,16,1,0.08321406,0.398107170553497
33,150,14934,16,1,0.08321406,0.398107170553497
33,160,23657,16,1,0.08321406,0.398107170553497
33,170,23173,16,1,0.08321406,0.398107170553497
33,180,30749,16,1,0.08321406,0.398107170553497
34,0,1000,16,1,0.08321406,0.398107170553497
34,10,988,16,1,0.08321406,0.398107170553497
34,20,946,16,1,0.08321406,0.398107170553497
34,30,1740,16,1,0.08321406,0.398107170553497
34,40,1612,16,1,0.08321406,0.398107170553497
34,50,2936,16,1,0.08321406,0.398107170553497
34,60,2622,16,1,0.08321406,0.398107170553497
34,70,4455,16,1,0.08321406,0.398107170553497
34,80,4191,16,1,0.08321406,0.398107170553497
34,90,5530,16,1,0.08321406,0.398107170553497
34,100,6549,16,1,0.08321406,0.398107170553497
34,110,6737,16,1,0.08321406,0.398107170553497
34,120,10279,16,1,0.08321406,0.398107170553497
34,130,9387,16,1,0.08321406,0.398107170553497
34,140,15673,16,1,0.08321406,0.398107170553497
34,150,14195,16,1,0.08321406,0.398107170553497
34,160,22436,16,1,0.08321406,0.398107170553497
34,170,21905,16,1,0.08321406,0.398107170553497
34,180,29120,16,1,0.08321406,0.398107170553497
35,0,1000,16,1,0.08321406,0.398107170553497
35,10,989,16,1,0.08321406,0.398107170553497
35,20,954,16,1,0.08321406,0.398107170553497
35,30,1793,16,1,0.08321406,0.398107170553497
35,40,1656,16,1,0.08321406,0.398107170553497
35,50,3042,16,1,0.08321406,0.398107170553497
35,60,2767,16,1,0.08321406,0.398107170553497
35,70,4708,16,1,0.08321406,0.398107170553497
35,80,4404,16,1,0.08321406,0.398107170553497
35,90,5934,16,1,0.08321406,0.398107170553497
35,100,6941,16,1,0.08321406,0.398107170553497
35,110,7242,16,1,0.08321406,0.398107170553497
35,120,10771,16,1,0.08321406,0.398107170553497
35,130,9900,16,1,0.08321406,0.398107170553497
35,140,16495,16,1,0.08321406,0.398107170553497
35,150,14952,16,1,0.08321406,0.398107170553497
35,160,23864,16,1,0.08321406,0.398107170553497
35,170,23311,16,1,0.08321406,0.398107170553497
35,180,31238,16,1,0.08321406,0.398107170553497
36,0,1000,16,1,0.08321406,0.398107170553497
36,10,992,16,1,0.08321406,0.398107170553497
36,20,977,16,1,0.08321406,0.398107170553497
36,30,1817,16,1,0.08321406,0.398107170553497
36,40,1680,16,1,0.08321406,0.398107170553497
36,50,3035,16,1,0.08321406,0.398107170553497
36,60,2738,16,1,0.08321406,0.398107170553497
36,70,4656,16,1,0.08321406,0.398107170553497
36,80,4412,16,1,0.08321406,0.398107170553497
36,90,5886,16,1,0.08321406,0.398107170553497
36,100,6996,16,1,0.08321406,0.398107170553497
36,110,7217,16,1,0.08321406,0.398107170553497
36,120,10938,16,1,0.08321406,0.398107170553497
36,130,10107,16,1,0.08321406,0.398107170553497
36,140,16787,16,1,0.08321406,0.398107170553497
36,150,15251,16,1,0.08321406,0.398107170553497
36,160,24016,16,1,0.08321406,0.398107170553497
36,170,23586,16,1,0.08321406,0.398107170553497
36,180,31273,16,1,0.08321406,0.398107170553497
37,0,1000,16,1,0.08321406,0.398107170553497
37,10,988,16,1,0.08321406,0.398107170553497
37,20,955,16,1,0.08321406,0.398107170553497
37,30,1774,16,1,0.08321406,0.398107170553497
37,40,1633,16,1,0.08321406,0.398107170553497
37,50,2943,16,1,0.08321406,0.398107170553497
37,60,2684,16,1,0.08321406,0.398107170553497
37,70,4527,16,1,0.08321406,0.398107170553497
37,80,4215,16,1,0.08321406,0.398107170553497
37,90,5531,16,1,0.08321406,0.398107170553497
37,100,6583,16,1,0.08321406,0.398107170553497
37,110,6823,16,1,0.08321406,0.398107170553497
37,120,10291,16,1,0.08321406,0.398107170553497
37,130,9500,16,1,0.08321406,0.398107170553497
37,140,15919,16,1,0.08321406,0.398107170553497
37,150,14467,16,1,0.08321406,0.398107170553497
37,160,22844,16,1,0.08321406,0.398107170553497
37,170,22457,16,1,0.08321406,0.398107170553497
37,180,29756,16,1,0.08321406,0.398107170553497
38,0,1000,16,1,0.08321406,0.398107170553497
38,10,991,16,1,0.08321406,0.398107170553497
38,20,952,16,1,0.08321406,0.398107170553497
38,30,1774,16,1,0.08321406,0.398107170553497
38,40,1647,16,1,0.08321406,0.398107170553497
38,50,2960,16,1,0.08321406,0.398107170553497
38,60,2654,16,1,0.08321406,0.398107170553497
38,70,4532,16,1,0.08321406,0.398107170553497
38,80,4290,16,1,0.08321406,0.398107170553497
38,90,5707,16,1,0.08321406,0.398107170553497
38,100,6793,16,1,0.08321406,0.398107170553497
38,110,6953,16,1,0.08321406,0.398107170553497
38,120,10642,16,1,0.08321406,0.398107170553497
38,130,9743,16,1,0.08321406,0.398107170553497
38,140,16418,16,1,0.08321406,0.398107170553497
38,150,14915,16,1,0.08321406,0.398107170553497
38,160,23535,16,1,0.08321406,0.398107170553497
38,170,23043,16,1,0.08321406,0.398107170553497
38,180,30468,16,1,0.08321406,0.398107170553497
41,0,1000,16,1,0.08321406,0.398107170553497
41,10,989,16,1,0.08321406,0.398107170553497
41,20,957,16,1,0.08321406,0.398107170553497
41,30,1763,16,1,0.08321406,0.398107170553497
41,40,1625,16,1,0.08321406,0.398107170553497
41,50,2950,16,1,0.08321406,0.398107170553497
41,60,2679,16,1,0.08321406,0.398107170553497
41,70,4561,16,1,0.08321406,0.398107170553497
41,80,4300,16,1,0.08321406,0.398107170553497
41,90,5758,16,1,0.08321406,0.398107170553497
41,100,6747,16,1,0.08321406,0.398107170553497
41,110,6954,16,1,0.08321406,0.398107170553497
41,120,10564,16,1,0.08321406,0.398107170553497
41,130,9727,16,1,0.08321406,0.398107170553497
41,140,16223,16,1,0.08321406,0.398107170553497
41,150,14697,16,1,0.08321406,0.398107170553497
41,160,23210,16,1,0.08321406,0.398107170553497
41,170,22698,16,1,0.08321406,0.398107170553497
41,180,30199,16,1,0.08321406,0.398107170553497
42,0,1000,16,1,0.08321406,0.398107170553497
42,10,989,16,1,0.08321406,0.398107170553497
42,20,963,16,1,0.08321406,0.398107170553497
42,30,1781,16,1,0.08321406,0.398107170553497
42,40,1637,16,1,0.08321406,0.398107170553497
42,50,2938,16,1,0.08321406,0.398107170553497
42,60,2651,16,1,0.08321406,0.398107170553497
42,70,4523,16,1,0.08321406,0.398107170553497
42,80,4285,16,1,0.08321406,0.398107170553497
42,90,5783,16,1,0.08321406,0.398107170553497
42,100,6764,16,1,0.08321406,0.398107170553497
42,110,6973,16,1,0.08321406,0.398107170553497
42,120,10555,16,1,0.08321406,0.398107170553497
42,130,9706,16,1,0.08321406,0.398107170553497
42,140,16243,16,1,0.08321406,0.398107170553497
42,150,14639,16,1,0.08321406,0.398107170553497
42,160,23282,16,1,0.08321406,0.398107170553497
42,170,22859,16,1,0.08321406,0.398107170553497
42,180,30636,16,1,0.08321406,0.398107170553497
43,0,1000,16,1,0.08321406,0.398107170553497
43,10,985,16,1,0.08321406,0.398107170553497
43,20,952,16,1,0.08321406,0.398107170553497
43,30,1789,16,1,0.08321406,0.398107170553497
43,40,1635,16,1,0.08321406,0.398107170553497
43,50,2929,16,1,0.08321406,0.398107170553497
43,60,2664,16,1,0.08321406,0.398107170553497
43,70,4577,16,1,0.08321406,0.398107170553497
43,80,4328,16,1,0.08321406,0.398107170553497
43,90,5803,16,1,0.08321406,0.398107170553497
43,100,6847,16,1,0.08321406,0.398107170553497
43,110,6996,16,1,0.08321406,0.398107170553497
43,120,10636,16,1,0.08321406,0.398107170553497
43,130,9684,16,1,0.08321406,0.398107170553497
43,140,16105,16,1,0.08321406,0.398107170553497
43,150,14560,16,1,0.08321406,0.398107170553497
43,160,23103,16,1,0.08321406,0.398107170553497
43,170,22610,16,1,0.08321406,0.398107170553497
43,180,30077,16,1,0.08321406,0.398107170553497
44,0,1000,16,1,0.08321406,0.398107170553497
44,10,991,16,1,0.08321406,0.398107170553497
44,20,981,16,1,0.08321406,0.398107170553497
44,30,1791,16,1,0.08321406,0.398107170553497
44,40,1656,16,1,0.08321406,0.398107170553497
44,50,2992,16,1,0.08321406,0.398107170553497
44,60,2722,16,1,0.08321406,0.398107170553497
44,70,4661,16,1,0.08321406,0.398107170553497
44,80,4335,16,1,0.08321406,0.398107170553497
44,90,5830,16,1,0.08321406,0.398107170553497
44,100,6801,16,1,0.08321406,0.398107170553497
44,110,7026,16,1,0.08321406,0.398107170553497
44,120,10515,16,1,0.08321406,0.398107170553497
44,130,9752,16,1,0.08321406,0.398107170553497
44,140,16281,16,1,0.08321406,0.398107170553497
44,150,14798,16,1,0.08321406,0.398107170553497
44,160,23450,16,1,0.08321406,0.398107170553497
44,170,22844,16,1,0.08321406,0.398107170553497
44,180,30696,16,1,0.08321406,0.398107170553497
45,0,1000,16,1,0.08321406,0.398107170553497
45,10,988,16,1,0.08321406,0.398107170553497
45,20,951,16,1,0.08321406,0.398107170553497
45,30,1772,16,1,0.08321406,0.398107170553497
45,40,1641,16,1,0.08321406,0.398107170553497
45,50,2972,16,1,0.08321406,0.398107170553497
45,60,2677,16,1,0.08321406,0.398107170553497
45,70,4581,16,1,0.08321406,0.398107170553497
45,80,4308,16,1,0.08321406,0.398107170553497
45,90,5690,16,1,0.08321406,0.398107170553497
45,100,6791,16,1,0.08321406,0.398107170553497
45,110,6933,16,1,0.08321406,0.398107170553497
45,120,10678,16,1,0.08321406,0.398107170553497
45,130,9792,16,1,0.08321406,0.398107170553497
45,140,16385,16,1,0.08321406,0.398107170553497
45,150,14863,16,1,0.08321406,0.398107170553497
45,160,23590,16,1,0.08321406,0.398107170553497
45,170,23022,16,1,0.08321406,0.398107170553497
45,180,30346,16,1,0.08321406,0.398107170553497
46,0,1000,16,1,0.08321406,0.398107170553497
46,10,993,16,1,0.08321406,0.398107170553497
46,20,983,16,1,0.08321406,0.398107170553497
46,30,1807,16,1,0.08321406,0.398107170553497
46,40,1662,16,1,0.08321406,0.398107170553497
46,50,3005,16,1,0.08321406,0.398107170553497
46,60,2732,16,1,0.08321406,0.398107170553497
46,70,4627,16,1,0.08321406,0.398107170553497
46,80,4392,16,1,0.08321406,0.398107170553497
46,90,5797,16,1,0.08321406,0.398107170553497
46,100,6912,16,1,0.08321406,0.398107170553497
46,110,7072,16,1,0.08321406,0.398107170553497
46,120,10800,16,1,0.08321406,0.398107170553497
46,130,9851,16,1,0.08321406,0.398107170553497
46,140,16552,16,1,0.08321406,0.398107170553497
46,150,14888,16,1,0.08321406,0.398107170553497
46,160,23555,16,1,0.08321406,0.398107170553497
46,170,23158,16,1,0.08321406,0.398107170553497
46,180,30525,16,1,0.08321406,0.398107170553497
47,0,1000,16,1,0.08321406,0.398107170553497
47,10,988,16,1,0.08321406,0.398107170553497
47,20,969,16,1,0.08321406,0.398107170553497
47,30,1806,16,1,0.08321406,0.398107170553497
47,40,1674,16,1,0.08321406,0.398107170553497
47,50,3047,16,1,0.08321406,0.398107170553497
47,60,2754,16,1,0.08321406,0.398107170553497
47,70,4646,16,1,0.08321406,0.398107170553497
47,80,4407,16,1,0.08321406,0.398107170553497
47,90,5906,16,1,0.08321406,0.398107170553497
47,100,7037,16,1,0.08321406,0.398107170553497
47,110,7124,16,1,0.08321406,0.398107170553497
47,120,10989,16,1,0.08321406,0.398107170553497
47,130,9986,16,1,0.08321406,0.398107170553497
47,140,16819,16,1,0.08321406,0.398107170553497
47,150,15164,16,1,0.08321406,0.398107170553497
47,160,23990,16,1,0.08321406,0.398107170553497
47,170,23641,16,1,0.08321406,0.398107170553497
47,180,30998,16,1,0.08321406,0.398107170553497
48,0,1000,16,1,0.08321406,0.398107170553497
48,10,987,16,1,0.08321406,0.398107170553497
48,20,949,16,1,0.08321406,0.398107170553497
48,30,1773,16,1,0.08321406,0.398107170553497
48,40,1615,16,1,0.08321406,0.398107170553497
48,50,2938,16,1,0.08321406,0.398107170553497
48,60,2636,16,1,0.08321406,0.398107170553497
48,70,4511,16,1,0.08321406,0.398107170553497
48,80,4263,16,1,0.08321406,0.398107170553497
48,90,5707,16,1,0.08321406,0.398107170553497
48,100,6715,16,1,0.08321406,0.398107170553497
48,110,6965,16,1,0.08321406,0.398107170553497
48,120,10457,16,1,0.08321406,0.398107170553497
48,130,9558,16,1,0.08321406,0.398107170553497
48,140,16043,16,1,0.08321406,0.398107170553497
48,150,14533,16,1,0.08321406,0.398107170553497
48,160,22974,16,1,0.08321406,0.398107170553497
48,170,22468,16,1,0.08321406,0.398107170553497
48,180,29636,16,1,0.08321406,0.398107170553497
49,0,1000,16,1,0.08321406,0.398107170553497
49,10,985,16,1,0.08321406,0.398107170553497
49,20,963,16,1,0.08321406,0.398107170553497
49,30,1796,16,1,0.08321406,0.398107170553497
49,40,1675,16,1,0.08321406,0.398107170553497
49,50,3000,16,1,0.08321406,0.398107170553497
49,60,2730,16,1,0.08321406,0.398107170553497
49,70,4579,16,1,0.08321406,0.398107170553497
49,80,4328,16,1,0.08321406,0.398107170553497
49,90,5781,16,1,0.08321406,0.398107170553497
49,100,6850,16,1,0.08321406,0.398107170553497
49,110,7059,16,1,0.08321406,0.398107170553497
49,120,10791,16,1,0.08321406,0.398107170553497
49,130,9872,16,1,0.08321406,0.398107170553497
49,140,16509,16,1,0.08321406,0.398107170553497
49,150,14995,16,1,0.08321406,0.398107170553497
49,160,23531,16,1,0.08321406,0.398107170553497
49,170,23276,16,1,0.08321406,0.398107170553497
49,180,30686,16,1,0.08321406,0.398107170553497
50,0,1000,16,1,0.08321406,0.398107170553497
50,10,992,16,1,0.08321406,0.398107170553497
50,20,951,16,1,0.08321406,0.398107170553497
50,30,1761,16,1,0.08321406,0.398107170553497
50,40,1615,16,1,0.08321406,0.398107170553497
50,50,2919,16,1,0.08321406,0.398107170553497
50,60,2639,16,1,0.08321406,0.398107170553497
50,70,4473,16,1,0.08321406,0.398107170553497
50,80,4224,16,1,0.08321406,0.398107170553497
50,90,5600,16,1,0.08321406,0.398107170553497
50,100,6659,16,1,0.08321406,0.398107170553497
50,110,6825,16,1,0.08321406,0.398107170553497
50,120,10499,16,1,0.08321406,0.398107170553497
50,130,9623,16,1,0.08321406,0.398107170553497
50,140,16077,16,1,0.08321406,0.398107170553497
50,150,14579,16,1,0.08321406,0.398107170553497
50,160,23033,16,1,0.08321406,0.398107170553497
50,170,22658,16,1,0.08321406,0.398107170553497
50,180,30015,16,1,0.08321406,0.398107170553497
51,0,1000,16,1,0.08321406,0.398107170553497
51,10,987,16,1,0.08321406,0.398107170553497
51,20,959,16,1,0.08321406,0.398107170553497
51,30,1757,16,1,0.08321406,0.398107170553497
51,40,1598,16,1,0.08321406,0.398107170553497
51,50,2861,16,1,0.08321406,0.398107170553497
51,60,2591,16,1,0.08321406,0.398107170553497
51,70,4397,16,1,0.08321406,0.398107170553497
51,80,4153,16,1,0.08321406,0.398107170553497
51,90,5495,16,1,0.08321406,0.398107170553497
51,100,6475,16,1,0.08321406,0.398107170553497
51,110,6614,16,1,0.08321406,0.398107170553497
51,120,10061,16,1,0.08321406,0.398107170553497
51,130,9212,16,1,0.08321406,0.398107170553497
51,140,15447,16,1,0.08321406,0.398107170553497
51,150,14072,16,1,0.08321406,0.398107170553497
51,160,22280,16,1,0.08321406,0.398107170553497
51,170,21718,16,1,0.08321406,0.398107170553497
51,180,28975,16,1,0.08321406,0.398107170553497
52,0,1000,16,1,0.08321406,0.398107170553497
52,10,994,16,1,0.08321406,0.398107170553497
52,20,957,16,1,0.08321406,0.398107170553497
52,30,1790,16,1,0.08321406,0.398107170553497
52,40,1647,16,1,0.08321406,0.398107170553497
52,50,2972,16,1,0.08321406,0.398107170553497
52,60,2688,16,1,0.08321406,0.398107170553497
52,70,4579,16,1,0.08321406,0.398107170553497
52,80,4289,16,1,0.08321406,0.398107170553497
52,90,5699,16,1,0.08321406,0.398107170553497
52,100,6790,16,1,0.08321406,0.398107170553497
52,110,6891,16,1,0.08321406,0.398107170553497
52,120,10535,16,1,0.08321406,0.398107170553497
52,130,9607,16,1,0.08321406,0.398107170553497
52,140,16052,16,1,0.08321406,0.398107170553497
52,150,14569,16,1,0.08321406,0.398107170553497
52,160,22855,16,1,0.08321406,0.398107170553497
52,170,22577,16,1,0.08321406,0.398107170553497
52,180,29645,16,1,0.08321406,0.398107170553497
53,0,1000,16,1,0.08321406,0.398107170553497
53,10,985,16,1,0.08321406,0.398107170553497
53,20,961,16,1,0.08321406,0.398107170553497
53,30,1779,16,1,0.08321406,0.398107170553497
53,40,1637,16,1,0.08321406,0.398107170553497
53,50,2965,16,1,0.08321406,0.398107170553497
53,60,2696,16,1,0.08321406,0.398107170553497
53,70,4528,16,1,0.08321406,0.398107170553497
53,80,4312,16,1,0.08321406,0.398107170553497
53,90,5717,16,1,0.08321406,0.398107170553497
53,100,6846,16,1,0.08321406,0.398107170553497
53,110,7003,16,1,0.08321406,0.398107170553497
53,120,10730,16,1,0.08321406,0.398107170553497
53,130,9848,16,1,0.08321406,0.398107170553497
53,140,16449,16,1,0.08321406,0.398107170553497
53,150,14955,16,1,0.08321406,0.398107170553497
53,160,23668,16,1,0.08321406,0.398107170553497
53,170,23158,16,1,0.08321406,0.398107170553497
53,180,30631,16,1,0.08321406,0.398107170553497
54,0,1000,16,1,0.08321406,0.398107170553497
54,10,990,16,1,0.08321406,0.398107170553497
54,20,958,16,1,0.08321406,0.398107170553497
54,30,1799,16,1,0.08321406,0.398107170553497
54,40,1668,16,1,0.08321406,0.398107170553497
54,50,3036,16,1,0.08321406,0.398107170553497
54,60,2761,16,1,0.08321406,0.398107170553497
54,70,4661,16,1,0.08321406,0.398107170553497
54,80,4395,16,1,0.08321406,0.398107170553497
54,90,5830,16,1,0.08321406,0.398107170553497
54,100,6934,16,1,0.08321406,0.398107170553497
54,110,7172,16,1,0.08321406,0.398107170553497
54,120,10907,16,1,0.08321406,0.398107170553497
54,130,9954,16,1,0.08321406,0.398107170553497
54,140,16494,16,1,0.08321406,0.398107170553497
54,150,14935,16,1,0.08321406,0.398107170553497
54,160,23476,16,1,0.08321406,0.398107170553497
54,170,23104,16,1,0.08321406,0.398107170553497
54,180,30383,16,1,0.08321406,0.398107170553497
55,0,1000,16,1,0.08321406,0.398107170553497
55,10,987,16,1,0.08321406,0.398107170553497
55,20,956,16,1,0.08321406,0.398107170553497
55,30,1783,16,1,0.08321406,0.398107170553497
55,40,1639,16,1,0.08321406,0.398107170553497
55,50,2942,16,1,0.08321406,0.398107170553497
55,60,2680,16,1,0.08321406,0.398107170553497
55,70,4520,16,1,0.08321406,0.398107170553497
55,80,4222,16,1,0.08321406,0.398107170553497
55,90,5604,16,1,0.08321406,0.398107170553497
55,100,6636,16,1,0.08321406,0.398107170553497
55,110,6837,16,1,0.08321406,0.398107170553497
55,120,10412,16,1,0.08321406,0.398107170553497
55,130,9589,16,1,0.08321406,0.398107170553497
55,140,16161,16,1,0.08321406,0.398107170553497
55,150,14632,16,1,0.08321406,0.398107170553497
55,160,23049,16,1,0.08321406,0.398107170553497
55,170,22647,16,1,0.08321406,0.398107170553497
55,180,29892,16,1,0.08321406,0.398107170553497
56,0,1000,16,1,0.08321406,0.398107170553497
56,10,994,16,1,0.08321406,0.398107170553497
56,20,959,16,1,0.08321406,0.398107170553497
56,30,1793,16,1,0.08321406,0.398107170553497
56,40,1661,16,1,0.08321406,0.398107170553497
56,50,2999,16,1,0.08321406,0.398107170553497
56,60,2708,16,1,0.08321406,0.398107170553497
56,70,4586,16,1,0.08321406,0.398107170553497
56,80,4328,16,1,0.08321406,0.398107170553497
56,90,5733,16,1,0.08321406,0.398107170553497
56,100,6746,16,1,0.08321406,0.398107170553497
56,110,6906,16,1,0.08321406,0.398107170553497
56,120,10538,16,1,0.08321406,0.398107170553497
56,130,9611,16,1,0.08321406,0.398107170553497
56,140,16204,16,1,0.08321406,0.398107170553497
56,150,14691,16,1,0.08321406,0.398107170553497
56,160,23202,16,1,0.08321406,0.398107170553497
56,170,22721,16,1,0.08321406,0.398107170553497
56,180,29973,16,1,0.08321406,0.398107170553497
57,0,1000,16,1,0.08321406,0.398107170553497
57,10,987,16,1,0.08321406,0.398107170553497
57,20,957,16,1,0.08321406,0.398107170553497
57,30,1770,16,1,0.08321406,0.398107170553497
57,40,1629,16,1,0.08321406,0.398107170553497
57,50,2972,16,1,0.08321406,0.398107170553497
57,60,2664,16,1,0.08321406,0.398107170553497
57,70,4589,16,1,0.08321406,0.398107170553497
57,80,4317,16,1,0.08321406,0.398107170553497
57,90,5727,16,1,0.08321406,0.398107170553497
57,100,6842,16,1,0.08321406,0.398107170553497
57,110,6976,16,1,0.08321406,0.398107170553497
57,120,10657,16,1,0.08321406,0.398107170553497
57,130,9798,16,1,0.08321406,0.398107170553497
57,140,16429,16,1,0.08321406,0.398107170553497
57,150,14870,16,1,0.08321406,0.398107170553497
57,160,23355,16,1,0.08321406,0.398107170553497
57,170,22933,16,1,0.08321406,0.398107170553497
57,180,30256,16,1,0.08321406,0.398107170553497
58,0,1000,16,1,0.08321406,0.398107170553497
58,10,984,16,1,0.08321406,0.398107170553497
58,20,956,16,1,0.08321406,0.398107170553497
58,30,1770,16,1,0.08321406,0.398107170553497
58,40,1638,16,1,0.08321406,0.398107170553497
58,50,2963,16,1,0.08321406,0.398107170553497
58,60,2671,16,1,0.08321406,0.398107170553497
58,70,4582,16,1,0.08321406,0.398107170553497
58,80,4322,16,1,0.08321406,0.398107170553497
58,90,5837,16,1,0.08321406,0.398107170553497
58,100,6924,16,1,0.08321406,0.398107170553497
58,110,7058,16,1,0.08321406,0.398107170553497
58,120,10836,16,1,0.08321406,0.398107170553497
58,130,9850,16,1,0.08321406,0.398107170553497
58,140,16577,16,1,0.08321406,0.398107170553497
58,150,15006,16,1,0.08321406,0.398107170553497
58,160,23791,16,1,0.08321406,0.398107170553497
58,170,23259,16,1,0.08321406,0.398107170553497
58,180,30787,16,1,0.08321406,0.398107170553497
61,0,1000,16,1,0.08321406,0.398107170553497
61,10,990,16,1,0.08321406,0.398107170553497
61,20,971,16,1,0.08321406,0.398107170553497
61,30,1795,16,1,0.08321406,0.398107170553497
61,40,1652,16,1,0.08321406,0.398107170553497
61,50,3001,16,1,0.08321406,0.398107170553497
61,60,2720,16,1,0.08321406,0.398107170553497
61,70,4671,16,1,0.08321406,0.398107170553497
61,80,4386,16,1,0.08321406,0.398107170553497
61,90,5867,16,1,0.08321406,0.398107170553497
61,100,6916,16,1,0.08321406,0.398107170553497
61,110,7145,16,1,0.08321406,0.398107170553497
61,120,10778,16,1,0.08321406,0.398107170553497
61,130,9945,16,1,0.08321406,0.398107170553497
61,140,16684,16,1,0.08321406,0.398107170553497
61,150,15164,16,1,0.08321406,0.398107170553497
61,160,23932,16,1,0.08321406,0.398107170553497
61,170,23374,16,1,0.08321406,0.398107170553497
61,180,31141,16,1,0.08321406,0.398107170553497
62,0,1000,16,1,0.08321406,0.398107170553497
62,10,986,16,1,0.08321406,0.398107170553497
62,20,956,16,1,0.08321406,0.398107170553497
62,30,1788,16,1,0.08321406,0.398107170553497
62,40,1653,16,1,0.08321406,0.398107170553497
62,50,3012,16,1,0.08321406,0.398107170553497
62,60,2750,16,1,0.08321406,0.398107170553497
62,70,4631,16,1,0.08321406,0.398107170553497
62,80,4362,16,1,0.08321406,0.398107170553497
62,90,5746,16,1,0.08321406,0.398107170553497
62,100,6881,16,1,0.08321406,0.398107170553497
62,110,7087,16,1,0.08321406,0.398107170553497
62,120,10859,16,1,0.08321406,0.398107170553497
62,130,9933,16,1,0.08321406,0.398107170553497
62,140,16577,16,1,0.08321406,0.398107170553497
62,150,14983,16,1,0.08321406,0.398107170553497
62,160,23638,16,1,0.08321406,0.398107170553497
62,170,23197,16,1,0.08321406,0.398107170553497
62,180,30537,16,1,0.08321406,0.398107170553497
63,0,1000,16,1,0.08321406,0.398107170553497
63,10,982,16,1,0.08321406,0.398107170553497
63,20,955,16,1,0.08321406,0.398107170553497
63,30,1781,16,1,0.08321406,0.398107170553497
63,40,1636,16,1,0.08321406,0.398107170553497
63,50,2948,16,1,0.08321406,0.398107170553497
63,60,2649,16,1,0.08321406,0.398107170553497
63,70,4475,16,1,0.08321406,0.398107170553497
63,80,4228,16,1,0.08321406,0.398107170553497
63,90,5583,16,1,0.08321406,0.398107170553497
63,100,6757,16,1,0.08321406,0.398107170553497
63,110,6802,16,1,0.08321406,0.398107170553497
63,120,10388,16,1,0.08321406,0.398107170553497
63,130,9503,16,1,0.08321406,0.398107170553497
63,140,15884,16,1,0.08321406,0.398107170553497
63,150,14430,16,1,0.08321406,0.398107170553497
63,160,22680,16,1,0.08321406,0.398107170553497
63,170,22343,16,1,0.08321406,0.398107170553497
63,180,29287,16,1,0.08321406,0.398107170553497
64,0,1000,16,1,0.08321406,0.398107170553497
64,10,986,16,1,0.08321406,0.398107170553497
64,20,956,16,1,0.08321406,0.398107170553497
64,30,1777,16,1,0.08321406,0.398107170553497
64,40,1627,16,1,0.08321406,0.398107170553497
64,50,2984,16,1,0.08321406,0.398107170553497
64,60,2694,16,1,0.08321406,0.398107170553497
64,70,4574,16,1,0.08321406,0.398107170553497
64,80,4305,16,1,0.08321406,0.398107170553497
64,90,5783,16,1,0.08321406,0.398107170553497
64,100,6858,16,1,0.08321406,0.398107170553497
64,110,6978,16,1,0.08321406,0.398107170553497
64,120,10608,16,1,0.08321406,0.398107170553497
64,130,9792,16,1,0.08321406,0.398107170553497
