"param.index","mutant.effect","drug.outsideConcentration.MULT","rate","t.end","cell.type"
"22",10,0.316227766016838,0.00906903742693325,"60","REG-OFF"
"22",10,0.316227766016838,0.0102015093036891,"120","REG-OFF"
"22",10,0.316227766016838,0.0104956740782513,"180","REG-OFF"
"23",50,0.316227766016838,0.00914393720006225,"60","REG-OFF"
"23",50,0.316227766016838,0.0103698202682375,"120","REG-OFF"
"23",50,0.316227766016838,0.0107356728450014,"180","REG-OFF"
"24",200,0.316227766016838,0.00917785394922409,"60","REG-OFF"
"24",200,0.316227766016838,0.0104340255654417,"120","REG-OFF"
"24",200,0.316227766016838,0.0108346204052388,"180","REG-OFF"
"25",2,0.398107170553497,0.00872832378267535,"60","REG-OFF"
"25",2,0.398107170553497,0.00955654458772767,"120","REG-OFF"
"25",2,0.398107170553497,0.00967085644868384,"180","REG-OFF"
"26",10,0.398107170553497,0.00883208546676453,"60","REG-OFF"
"26",10,0.398107170553497,0.00976987800527029,"120","REG-OFF"
"26",10,0.398107170553497,0.00996405370341076,"180","REG-OFF"
"27",50,0.398107170553497,0.00895724031721805,"60","REG-OFF"
"27",50,0.398107170553497,0.0100386889990673,"120","REG-OFF"
"27",50,0.398107170553497,0.0103432234611944,"180","REG-OFF"
"28",200,0.398107170553497,0.00899962103328479,"60","REG-OFF"
"28",200,0.398107170553497,0.0101473061587024,"120","REG-OFF"
"28",200,0.398107170553497,0.0105021404266806,"180","REG-OFF"
"29",2,0.501187233627272,0.00831174202118883,"60","REG-OFF"
"29",2,0.501187233627272,0.00879088747158806,"120","REG-OFF"
"29",2,0.501187233627272,0.00871495599191706,"180","REG-OFF"
"30",10,0.501187233627272,0.00843594447566367,"60","REG-OFF"
"30",10,0.501187233627272,0.00910736793017053,"120","REG-OFF"
"30",10,0.501187233627272,0.00917024729638915,"180","REG-OFF"
"31",50,0.501187233627272,0.00864404434213981,"60","REG-OFF"
"31",50,0.501187233627272,0.00953721012007327,"120","REG-OFF"
"31",50,0.501187233627272,0.00977311530942088,"180","REG-OFF"
"32",200,0.501187233627272,0.00872347464900726,"60","REG-OFF"
"32",200,0.501187233627272,0.00970151310091888,"120","REG-OFF"
"32",200,0.501187233627272,0.0100045275187677,"180","REG-OFF"
"33",2,0.630957344480193,0.0076790850920386,"60","REG-OFF"
"33",2,0.630957344480193,0.00764180394021487,"120","REG-OFF"
"33",2,0.630957344480193,0.00728831760320854,"180","REG-OFF"
"34",10,0.630957344480193,0.00791887186966104,"60","REG-OFF"
"34",10,0.630957344480193,0.00817196807667465,"120","REG-OFF"
"34",10,0.630957344480193,0.00804002864321884,"180","REG-OFF"
"35",50,0.630957344480193,0.00821416990216532,"60","REG-OFF"
"35",50,0.630957344480193,0.00884423521844369,"120","REG-OFF"
"35",50,0.630957344480193,0.00899379150934905,"180","REG-OFF"
"36",200,0.630957344480193,0.00832064004449461,"60","REG-OFF"
"36",200,0.630957344480193,0.00908245216790256,"120","REG-OFF"
"36",200,0.630957344480193,0.00932167040357645,"180","REG-OFF"
"37",2,0.794328234724281,0.00671696266239302,"60","REG-OFF"
"37",2,0.794328234724281,0.00593867759891345,"120","REG-OFF"
"37",2,0.794328234724281,0.00518832001565577,"180","REG-OFF"
"38",10,0.794328234724281,0.00710115127591702,"60","REG-OFF"
"38",10,0.794328234724281,0.00679494164409871,"120","REG-OFF"
"38",10,0.794328234724281,0.00643327735044322,"180","REG-OFF"
"39",50,0.794328234724281,0.00757073924017253,"60","REG-OFF"
"39",50,0.794328234724281,0.00783402486361484,"120","REG-OFF"
"39",50,0.794328234724281,0.00788716983909705,"180","REG-OFF"
"40",200,0.794328234724281,0.00774335515608524,"60","REG-OFF"
"40",200,0.794328234724281,0.00819363059868811,"120","REG-OFF"
"40",200,0.794328234724281,0.0083688960118348,"180","REG-OFF"
"41",2,1,0.00530699628748936,"60","REG-OFF"
"41",2,1,0.00346336153386501,"120","REG-OFF"
"41",2,1,0.00218789499853073,"180","REG-OFF"
"42",10,1,0.00592168842988659,"60","REG-OFF"
"42",10,1,0.0048743185958733,"120","REG-OFF"
"42",10,1,0.00427854290313832,"180","REG-OFF"
"43",50,1,0.00658809143082837,"60","REG-OFF"
"43",50,1,0.00641787635889542,"120","REG-OFF"
"43",50,1,0.00639833197004914,"180","REG-OFF"
"44",200,1,0.00686137710212777,"60","REG-OFF"
"44",200,1,0.0069583826949872,"120","REG-OFF"
"44",200,1,0.00707908023690129,"180","REG-OFF"
"45",2,1.25892541179417,0.00326621025770452,"60","REG-OFF"
"45",2,1.25892541179417,1.97224866571009e-05,"120","REG-OFF"
"45",2,1.25892541179417,-0.00191723107147576,"180","REG-OFF"
"46",10,1.25892541179417,0.00413719414654846,"60","REG-OFF"
"46",10,1.25892541179417,0.00223805802240683,"120","REG-OFF"
"46",10,1.25892541179417,0.00145669897661464,"180","REG-OFF"
"47",50,1.25892541179417,0.00522205297714491,"60","REG-OFF"
"47",50,1.25892541179417,0.00456381395262023,"120","REG-OFF"
"47",50,1.25892541179417,0.00446540219765739,"180","REG-OFF"
"48",200,1.25892541179417,0.00558383225946116,"60","REG-OFF"
"48",200,1.25892541179417,0.00526570210775393,"120","REG-OFF"
"48",200,1.25892541179417,0.00530005193152536,"180","REG-OFF"
"49",2,1.58489319246111,0.000256686200508379,"60","REG-OFF"
"49",2,1.58489319246111,-0.00477106656702167,"120","REG-OFF"
"49",2,1.58489319246111,-0.00754436689866297,"180","REG-OFF"
"50",10,1.58489319246111,0.00166654620740067,"60","REG-OFF"
"50",10,1.58489319246111,-0.00114672107436223,"120","REG-OFF"
"50",10,1.58489319246111,-0.00205360903630906,"180","REG-OFF"
"51",50,1.58489319246111,0.00328843803811629,"60","REG-OFF"
"51",50,1.58489319246111,0.00210512084219957,"120","REG-OFF"
"51",50,1.58489319246111,0.00189929462453966,"180","REG-OFF"
"52",200,1.58489319246111,0.00382969441981281,"60","REG-OFF"
"52",200,1.58489319246111,0.00304366646709188,"120","REG-OFF"
"52",200,1.58489319246111,0.00293410687909063,"180","REG-OFF"
"53",2,1.99526231496888,-0.00386701297135016,"60","REG-OFF"
"53",2,1.99526231496888,-0.0110315430881408,"120","REG-OFF"
"53",2,1.99526231496888,-0.0145237025658018,"180","REG-OFF"
"54",10,1.99526231496888,-0.00170171066680123,"60","REG-OFF"
"54",10,1.99526231496888,-0.00542150813693922,"120","REG-OFF"
"54",10,1.99526231496888,-0.00645945669926965,"180","REG-OFF"
"55",50,1.99526231496888,0.000615576706505218,"60","REG-OFF"
"55",50,1.99526231496888,-0.00116793563716624,"120","REG-OFF"
"55",50,1.99526231496888,-0.00158930937983276,"180","REG-OFF"
"56",200,1.99526231496888,0.00142449658224505,"60","REG-OFF"
"56",200,1.99526231496888,4.55627882836189e-06,"120","REG-OFF"
"56",200,1.99526231496888,-0.000361961720685689,"180","REG-OFF"
"57",2,2.51188643150958,-0.0093174256377847,"60","REG-OFF"
"57",2,2.51188643150958,-0.018844847374773,"120","REG-OFF"
"57",2,2.51188643150958,-0.0231305060210941,"180","REG-OFF"
"58",10,2.51188643150958,-0.00613770569676826,"60","REG-OFF"
"58",10,2.51188643150958,-0.010605801635797,"120","REG-OFF"
"58",10,2.51188643150958,-0.0118065800088089,"180","REG-OFF"
"59",50,2.51188643150958,-0.00282194062884006,"60","REG-OFF"
"59",50,2.51188643150958,-0.00533740040226777,"120","REG-OFF"
"59",50,2.51188643150958,-0.00612426621652015,"180","REG-OFF"
"60",200,2.51188643150958,-0.00172854842436219,"60","REG-OFF"
"60",200,2.51188643150958,-0.0039828898039346,"120","REG-OFF"
"60",200,2.51188643150958,-0.00473133248738737,"180","REG-OFF"
"61",2,3.16227766016838,-0.016021973008839,"60","REG-OFF"
"61",2,3.16227766016838,-0.0275911705603209,"120","REG-OFF"
"61",2,3.16227766016838,-0.0301986038182091,"180","REG-OFF"
"62",10,3.16227766016838,-0.011676285667189,"60","REG-OFF"
"62",10,3.16227766016838,-0.0169428585895495,"120","REG-OFF"
"62",10,3.16227766016838,-0.0183512972887247,"180","REG-OFF"
"63",50,3.16227766016838,-0.00721205868594467,"60","REG-OFF"
"63",50,3.16227766016838,-0.0107277188403346,"120","REG-OFF"
"63",50,3.16227766016838,-0.0119327629316734,"180","REG-OFF"
"64",200,3.16227766016838,-0.0058575867569359,"60","REG-OFF"
"64",200,3.16227766016838,-0.00925940635725447,"120","REG-OFF"
"64",200,3.16227766016838,-0.0105514548917303,"180","REG-OFF"
"65",2,3.98107170553497,-0.0243912409552927,"60","REG-OFF"
"65",2,3.98107170553497,-0.0347453650809667,"120","REG-OFF"
"65",2,3.98107170553497,-0.0347453650809667,"180","REG-OFF"
"66",10,3.98107170553497,-0.0180564885050782,"60","REG-OFF"
"66",10,3.98107170553497,-0.024060740678191,"120","REG-OFF"
"66",10,3.98107170553497,-0.0254595883474552,"180","REG-OFF"
"67",50,3.98107170553497,-0.0127592753457011,"60","REG-OFF"
"67",50,3.98107170553497,-0.0173834159658181,"120","REG-OFF"
"67",50,3.98107170553497,-0.0194295055508916,"180","REG-OFF"
"68",200,3.98107170553497,-0.011054985981149,"60","REG-OFF"
"68",200,3.98107170553497,-0.0157728578677652,"120","REG-OFF"
"68",200,3.98107170553497,-0.0177249919519911,"180","REG-OFF"
"69",2,5.01187233627272,-0.0334433977847046,"60","REG-OFF"
"69",2,5.01187233627272,-0.0425729216726095,"120","REG-OFF"
"69",2,5.01187233627272,-0.0425729216726095,"180","REG-OFF"
"70",10,5.01187233627272,-0.0258187767057189,"60","REG-OFF"
"70",10,5.01187233627272,-0.0345729124841301,"120","REG-OFF"
"70",10,5.01187233627272,-0.0348975019784144,"180","REG-OFF"
"71",50,5.01187233627272,-0.01954043863648,"60","REG-OFF"
"71",50,5.01187233627272,-0.0261596547880118,"120","REG-OFF"
"71",50,5.01187233627272,-0.0276960339598364,"180","REG-OFF"
"72",200,5.01187233627272,-0.0175109719410324,"60","REG-OFF"
"72",200,5.01187233627272,-0.0241708662345004,"120","REG-OFF"
"72",200,5.01187233627272,-0.0266656885351904,"180","REG-OFF"
"73",2,6.30957344480193,-0.0422413213131333,"60","REG-OFF"
"73",2,6.30957344480193,-0.0492165513973011,"120","REG-OFF"
"73",2,6.30957344480193,-0.0492165513973011,"180","REG-OFF"
"74",10,6.30957344480193,-0.034556618717277,"60","REG-OFF"
"74",10,6.30957344480193,-0.0405148532984821,"120","REG-OFF"
"74",10,6.30957344480193,-0.0405148532984821,"180","REG-OFF"
"75",50,6.30957344480193,-0.0275400043593719,"60","REG-OFF"
"75",50,6.30957344480193,-0.0357709649475334,"120","REG-OFF"
"75",50,6.30957344480193,-0.0357709649475334,"180","REG-OFF"
"76",200,6.30957344480193,-0.0251795043666818,"60","REG-OFF"
"76",200,6.30957344480193,-0.0342900175908446,"120","REG-OFF"
"76",200,6.30957344480193,-0.0348740615169318,"180","REG-OFF"
"77",2,7.94328234724282,-0.0510895424317565,"60","REG-OFF"
"77",2,7.94328234724282,-0.053692752645682,"120","REG-OFF"
"77",2,7.94328234724282,-0.053692752645682,"180","REG-OFF"
"78",10,7.94328234724282,-0.0431726169419082,"60","REG-OFF"
"78",10,7.94328234724282,-0.0490256153943671,"120","REG-OFF"
"78",10,7.94328234724282,-0.0490256153943671,"180","REG-OFF"
"79",50,7.94328234724282,-0.0364528454995968,"60","REG-OFF"
"79",50,7.94328234724282,-0.0427117168189648,"120","REG-OFF"
"79",50,7.94328234724282,-0.0427117168189648,"180","REG-OFF"
"80",200,7.94328234724282,-0.0343319005656039,"60","REG-OFF"
"80",200,7.94328234724282,-0.0429783806560224,"120","REG-OFF"
"80",200,7.94328234724282,-0.0429783806560224,"180","REG-OFF"
"81",2,10,-0.057610397379099,"60","REG-OFF"
"81",2,10,-0.0589519082747342,"120","REG-OFF"
"81",2,10,-0.0589519082747342,"180","REG-OFF"
"82",10,10,-0.052446394670817,"60","REG-OFF"
"82",10,10,-0.0572600651325214,"120","REG-OFF"
"82",10,10,-0.0572600651325214,"180","REG-OFF"
"83",50,10,-0.0459033013125982,"60","REG-OFF"
"83",50,10,-0.0524443255557647,"120","REG-OFF"
"83",50,10,-0.0524443255557647,"180","REG-OFF"
"84",200,10,-0.0439342840406492,"60","REG-OFF"
"84",200,10,-0.0476930027192114,"120","REG-OFF"
"84",200,10,-0.0476930027192114,"180","REG-OFF"
"85",2,12.5892541179417,-0.0668448753920076,"60","REG-OFF"
"85",2,12.5892541179417,-0.0684491690048049,"120","REG-OFF"
"85",2,12.5892541179417,-0.0684491690048049,"180","REG-OFF"
"86",10,12.5892541179417,-0.060540084262321,"60","REG-OFF"
"86",10,12.5892541179417,-0.0613407548138689,"120","REG-OFF"
"86",10,12.5892541179417,-0.0613407548138689,"180","REG-OFF"
"87",50,12.5892541179417,-0.0543705476305361,"60","REG-OFF"
"87",50,12.5892541179417,-0.0561153657597772,"120","REG-OFF"
"87",50,12.5892541179417,-0.0561153657597772,"180","REG-OFF"
"88",200,12.5892541179417,-0.0524296176761393,"60","REG-OFF"
"88",200,12.5892541179417,-0.0574823006532359,"120","REG-OFF"
"88",200,12.5892541179417,-0.0574823006532359,"180","REG-OFF"
"89",2,15.8489319246111,-0.0680689253681974,"60","REG-OFF"
"89",2,15.8489319246111,-0.0680689253681974,"120","REG-OFF"
"89",2,15.8489319246111,-0.0680689253681974,"180","REG-OFF"
"90",10,15.8489319246111,-0.0674625691295034,"60","REG-OFF"
"90",10,15.8489319246111,-0.0673455199558573,"120","REG-OFF"
"90",10,15.8489319246111,-0.0673455199558573,"180","REG-OFF"
"91",50,15.8489319246111,-0.0613484223180639,"60","REG-OFF"
"91",50,15.8489319246111,-0.0618661745501017,"120","REG-OFF"
"91",50,15.8489319246111,-0.0618661745501017,"180","REG-OFF"
"92",200,15.8489319246111,-0.0609988448048193,"60","REG-OFF"
"92",200,15.8489319246111,-0.0646492491231326,"120","REG-OFF"
"92",200,15.8489319246111,-0.0646492491231326,"180","REG-OFF"
"93",2,19.9526231496888,-0.0764737499268537,"60","REG-OFF"
"93",2,19.9526231496888,-0.0747079374524549,"120","REG-OFF"
"93",2,19.9526231496888,-0.0747079374524549,"180","REG-OFF"
"94",10,19.9526231496888,-0.0726207163672567,"60","REG-OFF"
"94",10,19.9526231496888,-0.0726207163672567,"120","REG-OFF"
"94",10,19.9526231496888,-0.0726207163672567,"180","REG-OFF"
"95",50,19.9526231496888,-0.0706960955007186,"60","REG-OFF"
"95",50,19.9526231496888,-0.0709524620754671,"120","REG-OFF"
"95",50,19.9526231496888,-0.0709524620754671,"180","REG-OFF"
"96",200,19.9526231496888,-0.0670251804866367,"60","REG-OFF"
"96",200,19.9526231496888,-0.0670612173379939,"120","REG-OFF"
"96",200,19.9526231496888,-0.0670612173379939,"180","REG-OFF"
"97",2,25.1188643150958,-0.0795544086956279,"60","REG-OFF"
"97",2,25.1188643150958,-0.0795544086956279,"120","REG-OFF"
"97",2,25.1188643150958,-0.0795544086956279,"180","REG-OFF"
"98",10,25.1188643150958,-0.0741676669024697,"60","REG-OFF"
"98",10,25.1188643150958,-0.0741676669024697,"120","REG-OFF"
"98",10,25.1188643150958,-0.0741676669024697,"180","REG-OFF"
"99",50,25.1188643150958,-0.0779269756835908,"60","REG-OFF"
"99",50,25.1188643150958,-0.0779269756835908,"120","REG-OFF"
"99",50,25.1188643150958,-0.0779269756835908,"180","REG-OFF"
"100",200,25.1188643150958,-0.076269153242425,"60","REG-OFF"
"100",200,25.1188643150958,-0.0745749496075763,"120","REG-OFF"
"100",200,25.1188643150958,-0.0745749496075763,"180","REG-OFF"
"101",2,31.6227766016838,-0.0825498139404989,"60","REG-OFF"
"101",2,31.6227766016838,-0.0825498139404989,"120","REG-OFF"
"101",2,31.6227766016838,-0.0825498139404989,"180","REG-OFF"
"102",10,31.6227766016838,-0.0813061364857212,"60","REG-OFF"
"102",10,31.6227766016838,-0.0813061364857212,"120","REG-OFF"
"102",10,31.6227766016838,-0.0813061364857212,"180","REG-OFF"
"103",50,31.6227766016838,-0.0814477559925438,"60","REG-OFF"
"103",50,31.6227766016838,-0.0814477559925438,"120","REG-OFF"
"103",50,31.6227766016838,-0.0814477559925438,"180","REG-OFF"
"104",200,31.6227766016838,-0.0788504990405303,"60","REG-OFF"
"104",200,31.6227766016838,-0.0788504990405303,"120","REG-OFF"
"104",200,31.6227766016838,-0.0788504990405303,"180","REG-OFF"
"105",2,39.8107170553497,-0.0874106453990606,"60","REG-OFF"
"105",2,39.8107170553497,-0.0874106453990606,"120","REG-OFF"
"105",2,39.8107170553497,-0.0874106453990606,"180","REG-OFF"
"106",10,39.8107170553497,-0.0823613405624054,"60","REG-OFF"
"106",10,39.8107170553497,-0.0823613405624054,"120","REG-OFF"
"106",10,39.8107170553497,-0.0823613405624054,"180","REG-OFF"
"107",50,39.8107170553497,-0.0819984267642295,"60","REG-OFF"
"107",50,39.8107170553497,-0.0819984267642295,"120","REG-OFF"
"107",50,39.8107170553497,-0.0819984267642295,"180","REG-OFF"
"108",200,39.8107170553497,-0.0786794356796307,"60","REG-OFF"
"108",200,39.8107170553497,-0.0786794356796307,"120","REG-OFF"
"108",200,39.8107170553497,-0.0786794356796307,"180","REG-OFF"
"109",2,50.1187233627273,-0.0859976458240181,"60","REG-OFF"
"109",2,50.1187233627273,-0.0859976458240181,"120","REG-OFF"
"109",2,50.1187233627273,-0.0859976458240181,"180","REG-OFF"
"110",10,50.1187233627273,-0.0850911701129068,"60","REG-OFF"
"110",10,50.1187233627273,-0.0850911701129068,"120","REG-OFF"
"110",10,50.1187233627273,-0.0850911701129068,"180","REG-OFF"
"111",50,50.1187233627273,-0.0906786393618396,"60","REG-OFF"
"111",50,50.1187233627273,-0.0906786393618396,"120","REG-OFF"
"111",50,50.1187233627273,-0.0906786393618396,"180","REG-OFF"
"112",200,50.1187233627273,-0.0846124369447659,"60","REG-OFF"
"112",200,50.1187233627273,-0.0846124369447659,"120","REG-OFF"
"112",200,50.1187233627273,-0.0846124369447659,"180","REG-OFF"
"113",2,63.0957344480194,-0.0890549002069563,"60","REG-OFF"
"113",2,63.0957344480194,-0.0890549002069563,"120","REG-OFF"
"113",2,63.0957344480194,-0.0890549002069563,"180","REG-OFF"
"114",10,63.0957344480194,-0.0869027981301303,"60","REG-OFF"
"114",10,63.0957344480194,-0.0869027981301303,"120","REG-OFF"
"114",10,63.0957344480194,-0.0869027981301303,"180","REG-OFF"
"115",50,63.0957344480194,-0.0918169347024594,"60","REG-OFF"
"115",50,63.0957344480194,-0.0918169347024594,"120","REG-OFF"
"115",50,63.0957344480194,-0.0918169347024594,"180","REG-OFF"
"116",200,63.0957344480194,-0.0837398634789904,"60","REG-OFF"
"116",200,63.0957344480194,-0.0837398634789904,"120","REG-OFF"
"116",200,63.0957344480194,-0.0837398634789904,"180","REG-OFF"
"117",2,79.4328234724282,-0.0904958586848162,"60","REG-OFF"
"117",2,79.4328234724282,-0.0904958586848162,"120","REG-OFF"
"117",2,79.4328234724282,-0.0904958586848162,"180","REG-OFF"
"118",10,79.4328234724282,-0.0867082637368577,"60","REG-OFF"
"118",10,79.4328234724282,-0.0867082637368577,"120","REG-OFF"
"118",10,79.4328234724282,-0.0867082637368577,"180","REG-OFF"
"119",50,79.4328234724282,-0.0871268355299484,"60","REG-OFF"
"119",50,79.4328234724282,-0.0871268355299484,"120","REG-OFF"
"119",50,79.4328234724282,-0.0871268355299484,"180","REG-OFF"
"120",200,79.4328234724282,-0.0903379903509366,"60","REG-OFF"
"120",200,79.4328234724282,-0.0903379903509366,"120","REG-OFF"
"120",200,79.4328234724282,-0.0903379903509366,"180","REG-OFF"
"121",2,100,-0.0916053696763842,"60","REG-OFF"
"121",2,100,-0.0916053696763842,"120","REG-OFF"
"121",2,100,-0.0916053696763842,"180","REG-OFF"
"122",10,100,-0.0893752044436091,"60","REG-OFF"
"122",10,100,-0.0893752044436091,"120","REG-OFF"
"122",10,100,-0.0893752044436091,"180","REG-OFF"
"123",50,100,-0.0908906528243094,"60","REG-OFF"
"123",50,100,-0.0908906528243094,"120","REG-OFF"
"123",50,100,-0.0908906528243094,"180","REG-OFF"
"124",200,100,-0.0933444279807936,"60","REG-OFF"
"124",200,100,-0.0933444279807936,"120","REG-OFF"
"124",200,100,-0.0933444279807936,"180","REG-OFF"
"1",2,0.1,0.00944789428395887,"60","REG-BURST"
"1",2,0.1,0.0108959126534448,"120","REG-BURST"
"1",2,0.1,0.0113680003613871,"180","REG-BURST"
"2",10,0.1,0.00945542600716202,"60","REG-BURST"
"2",10,0.1,0.0109112207785564,"120","REG-BURST"
"2",10,0.1,0.0113871352526124,"180","REG-BURST"
"3",50,0.1,0.0094665474353812,"60","REG-BURST"
"3",50,0.1,0.0109291444468018,"120","REG-BURST"
"3",50,0.1,0.0114104006909171,"180","REG-BURST"
"4",200,0.1,0.00947070952162539,"60","REG-BURST"
"4",200,0.1,0.0109363335561218,"120","REG-BURST"
"4",200,0.1,0.0114233937985571,"180","REG-BURST"
"5",2,0.125892541179417,0.00940373523622494,"60","REG-BURST"
"5",2,0.125892541179417,0.0108273888871116,"120","REG-BURST"
"5",2,0.125892541179417,0.0112851490091024,"180","REG-BURST"
"6",10,0.125892541179417,0.00942838133857137,"60","REG-BURST"
"6",10,0.125892541179417,0.010855357998701,"120","REG-BURST"
"6",10,0.125892541179417,0.011316876028924,"180","REG-BURST"
"7",50,0.125892541179417,0.00944038022458275,"60","REG-BURST"
"7",50,0.125892541179417,0.0108801765006941,"120","REG-BURST"
"7",50,0.125892541179417,0.0113506524850494,"180","REG-BURST"
"8",200,0.125892541179417,0.00945316614990383,"60","REG-BURST"
"8",200,0.125892541179417,0.010905183533054,"120","REG-BURST"
"8",200,0.125892541179417,0.0113799564630812,"180","REG-BURST"
"9",2,0.158489319246111,0.00936242811327826,"60","REG-BURST"
"9",2,0.158489319246111,0.0107317179738317,"120","REG-BURST"
"9",2,0.158489319246111,0.011163327304922,"180","REG-BURST"
"10",10,0.158489319246111,0.00937573664529607,"60","REG-BURST"
"10",10,0.158489319246111,0.0107703290453416,"120","REG-BURST"
"10",10,0.158489319246111,0.0112113201502813,"180","REG-BURST"
"11",50,0.158489319246111,0.00940237912559731,"60","REG-BURST"
"11",50,0.158489319246111,0.0108144777055035,"120","REG-BURST"
"11",50,0.158489319246111,0.0112658047665082,"180","REG-BURST"
"12",200,0.158489319246111,0.00941505277927172,"60","REG-BURST"
"12",200,0.158489319246111,0.0108419056953164,"120","REG-BURST"
"12",200,0.158489319246111,0.0113038166268922,"180","REG-BURST"
"13",2,0.199526231496888,0.00928541920194222,"60","REG-BURST"
"13",2,0.199526231496888,0.0105955321335235,"120","REG-BURST"
"13",2,0.199526231496888,0.0109893935383565,"180","REG-BURST"
"14",10,0.199526231496888,0.00929987317765881,"60","REG-BURST"
"14",10,0.199526231496888,0.0106385451951262,"120","REG-BURST"
"14",10,0.199526231496888,0.0110487463607428,"180","REG-BURST"
"15",50,0.199526231496888,0.00934323767894898,"60","REG-BURST"
"15",50,0.199526231496888,0.0107056556397656,"120","REG-BURST"
"15",50,0.199526231496888,0.0111318091897607,"180","REG-BURST"
"16",200,0.199526231496888,0.00935884040794512,"60","REG-BURST"
"16",200,0.199526231496888,0.0107443829677656,"120","REG-BURST"
"16",200,0.199526231496888,0.0111871674715779,"180","REG-BURST"
"17",2,0.251188643150958,0.00916019987113782,"60","REG-BURST"
"17",2,0.251188643150958,0.0103742218837156,"120","REG-BURST"
"17",2,0.251188643150958,0.010710567610793,"180","REG-BURST"
"18",10,0.251188643150958,0.00921200010287726,"60","REG-BURST"
"18",10,0.251188643150958,0.0104496958472868,"120","REG-BURST"
"18",10,0.251188643150958,0.0108089072649997,"180","REG-BURST"
"19",50,0.251188643150958,0.00923918083893744,"60","REG-BURST"
"19",50,0.251188643150958,0.0105290567253289,"120","REG-BURST"
"19",50,0.251188643150958,0.0109214653547522,"180","REG-BURST"
"20",200,0.251188643150958,0.00929178582560689,"60","REG-BURST"
"20",200,0.251188643150958,0.0106167931170796,"120","REG-BURST"
"20",200,0.251188643150958,0.011027063013838,"180","REG-BURST"
"21",2,0.316227766016838,0.00899664203476299,"60","REG-BURST"
"21",2,0.316227766016838,0.01005148124341,"120","REG-BURST"
"21",2,0.316227766016838,0.0102996104860966,"180","REG-BURST"
"22",10,0.316227766016838,0.00904393266141225,"60","REG-BURST"
"22",10,0.316227766016838,0.0101578884815903,"120","REG-BURST"
"22",10,0.316227766016838,0.0104439364371949,"180","REG-BURST"
"23",50,0.316227766016838,0.00910244658195675,"60","REG-BURST"
"23",50,0.316227766016838,0.0102940766580712,"120","REG-BURST"
"23",50,0.316227766016838,0.0106329990186785,"180","REG-BURST"
"24",200,0.316227766016838,0.00917113227629156,"60","REG-BURST"
"24",200,0.316227766016838,0.0104166145483408,"120","REG-BURST"
"24",200,0.316227766016838,0.0107886988334188,"180","REG-BURST"
"25",2,0.398107170553497,0.00872524577401593,"60","REG-BURST"
"25",2,0.398107170553497,0.00954567767464409,"120","REG-BURST"
"25",2,0.398107170553497,0.00966117739443784,"180","REG-BURST"
"26",10,0.398107170553497,0.00879892947204283,"60","REG-BURST"
"26",10,0.398107170553497,0.0097181851870785,"120","REG-BURST"
"26",10,0.398107170553497,0.00990149664842179,"180","REG-BURST"
"27",50,0.398107170553497,0.00891091511692028,"60","REG-BURST"
"27",50,0.398107170553497,0.00994215721139326,"120","REG-BURST"
"27",50,0.398107170553497,0.0102065220701947,"180","REG-BURST"
"28",200,0.398107170553497,0.00899493194625775,"60","REG-BURST"
"28",200,0.398107170553497,0.0101108085716413,"120","REG-BURST"
"28",200,0.398107170553497,0.0104307483287639,"180","REG-BURST"
"29",2,0.501187233627272,0.00831167071853542,"60","REG-BURST"
"29",2,0.501187233627272,0.00878383098809191,"120","REG-BURST"
"29",2,0.501187233627272,0.00870711118928245,"180","REG-BURST"
"30",10,0.501187233627272,0.00842805601249566,"60","REG-BURST"
"30",10,0.501187233627272,0.00905460869049716,"120","REG-BURST"
"30",10,0.501187233627272,0.00909177316528964,"180","REG-BURST"
"31",50,0.501187233627272,0.00859804814239671,"60","REG-BURST"
"31",50,0.501187233627272,0.0094071586458468,"120","REG-BURST"
"31",50,0.501187233627272,0.00958001365923717,"180","REG-BURST"
"32",200,0.501187233627272,0.00873651657211327,"60","REG-BURST"
"32",200,0.501187233627272,0.00968250933852874,"120","REG-BURST"
"32",200,0.501187233627272,0.00995075243998518,"180","REG-BURST"
"33",2,0.630957344480193,0.00766126300295036,"60","REG-BURST"
"33",2,0.630957344480193,0.00762895210857461,"120","REG-BURST"
"33",2,0.630957344480193,0.00727734823316984,"180","REG-BURST"
"34",10,0.630957344480193,0.00787601393457372,"60","REG-BURST"
"34",10,0.630957344480193,0.00808617579117736,"120","REG-BURST"
"34",10,0.630957344480193,0.00793025123084215,"180","REG-BURST"
"35",50,0.630957344480193,0.0081447384467631,"60","REG-BURST"
"35",50,0.630957344480193,0.00866247256912017,"120","REG-BURST"
"35",50,0.630957344480193,0.00874762815875009,"180","REG-BURST"
"36",200,0.630957344480193,0.0083431020421026,"60","REG-BURST"
"36",200,0.630957344480193,0.009084418921937,"120","REG-BURST"
"36",200,0.630957344480193,0.00932409579264391,"180","REG-BURST"
"37",2,0.794328234724281,0.00671740498489857,"60","REG-BURST"
"37",2,0.794328234724281,0.00593097346708378,"120","REG-BURST"
"37",2,0.794328234724281,0.00518914059543451,"180","REG-BURST"
"38",10,0.794328234724281,0.00703140456872936,"60","REG-BURST"
"38",10,0.794328234724281,0.00668032080738987,"120","REG-BURST"
"38",10,0.794328234724281,0.00629697573010846,"180","REG-BURST"
"39",50,0.794328234724281,0.00745161033100133,"60","REG-BURST"
