"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
42,120,26440,2,10,0.1
42,130,30577,2,10,0.1
42,140,37217,2,10,0.1
42,150,60332,2,10,0.1
42,160,61888,2,10,0.1
42,170,113828,2,10,0.1
42,180,119020,2,10,0.1
61,0,1000,2,10,0.1
61,10,1000,2,10,0.1
61,20,1000,2,10,0.1
61,30,1994,2,10,0.1
61,40,1991,2,10,0.1
61,50,3859,2,10,0.1
61,60,3954,2,10,0.1
61,70,5127,2,10,0.1
61,80,7807,2,10,0.1
61,90,7927,2,10,0.1
61,100,15310,2,10,0.1
61,110,15343,2,10,0.1
61,120,26415,2,10,0.1
61,130,30350,2,10,0.1
61,140,37262,2,10,0.1
61,150,59876,2,10,0.1
61,160,61420,2,10,0.1
61,170,113487,2,10,0.1
61,180,118003,2,10,0.1
62,0,1000,2,10,0.1
62,10,1000,2,10,0.1
62,20,999,2,10,0.1
62,30,1996,2,10,0.1
62,40,1986,2,10,0.1
62,50,3840,2,10,0.1
62,60,3943,2,10,0.1
62,70,5129,2,10,0.1
62,80,7814,2,10,0.1
62,90,7955,2,10,0.1
62,100,15391,2,10,0.1
62,110,15408,2,10,0.1
62,120,26400,2,10,0.1
62,130,30420,2,10,0.1
62,140,37302,2,10,0.1
62,150,60015,2,10,0.1
62,160,61591,2,10,0.1
62,170,113499,2,10,0.1
62,180,118213,2,10,0.1
81,0,1000,2,10,0.1
81,10,999,2,10,0.1
81,20,999,2,10,0.1
81,30,1994,2,10,0.1
81,40,1986,2,10,0.1
81,50,3848,2,10,0.1
81,60,3944,2,10,0.1
81,70,5098,2,10,0.1
81,80,7794,2,10,0.1
81,90,7934,2,10,0.1
81,100,15314,2,10,0.1
81,110,15350,2,10,0.1
81,120,26247,2,10,0.1
81,130,30337,2,10,0.1
81,140,37186,2,10,0.1
81,150,59824,2,10,0.1
81,160,61524,2,10,0.1
81,170,112962,2,10,0.1
81,180,117990,2,10,0.1
82,0,1000,2,10,0.1
82,10,1000,2,10,0.1
82,20,1000,2,10,0.1
82,30,1992,2,10,0.1
82,40,1992,2,10,0.1
82,50,3875,2,10,0.1
82,60,3954,2,10,0.1
82,70,5186,2,10,0.1
82,80,7812,2,10,0.1
82,90,7924,2,10,0.1
82,100,15374,2,10,0.1
82,110,15364,2,10,0.1
82,120,26580,2,10,0.1
82,130,30380,2,10,0.1
82,140,37407,2,10,0.1
82,150,59937,2,10,0.1
82,160,61531,2,10,0.1
82,170,113652,2,10,0.1
82,180,118058,2,10,0.1
1,0,1000,3,50,0.1
1,10,1000,3,50,0.1
1,20,1000,3,50,0.1
1,30,1996,3,50,0.1
1,40,1989,3,50,0.1
1,50,3832,3,50,0.1
1,60,3939,3,50,0.1
1,70,5159,3,50,0.1
1,80,7801,3,50,0.1
1,90,7951,3,50,0.1
1,100,15337,3,50,0.1
1,110,15358,3,50,0.1
1,120,26280,3,50,0.1
1,130,30344,3,50,0.1
1,140,37240,3,50,0.1
1,150,59873,3,50,0.1
1,160,61629,3,50,0.1
1,170,113074,3,50,0.1
1,180,118059,3,50,0.1
2,0,1000,3,50,0.1
2,10,1000,3,50,0.1
2,20,1000,3,50,0.1
2,30,1996,3,50,0.1
2,40,1995,3,50,0.1
2,50,3871,3,50,0.1
2,60,3958,3,50,0.1
2,70,5083,3,50,0.1
2,80,7828,3,50,0.1
2,90,7944,3,50,0.1
2,100,15398,3,50,0.1
2,110,15438,3,50,0.1
2,120,26348,3,50,0.1
2,130,30496,3,50,0.1
2,140,37150,3,50,0.1
2,150,60211,3,50,0.1
2,160,61714,3,50,0.1
2,170,113795,3,50,0.1
2,180,118698,3,50,0.1
21,0,1000,3,50,0.1
21,10,1000,3,50,0.1
21,20,1000,3,50,0.1
21,30,1996,3,50,0.1
21,40,1993,3,50,0.1
21,50,3844,3,50,0.1
21,60,3951,3,50,0.1
21,70,5086,3,50,0.1
21,80,7824,3,50,0.1
21,90,7953,3,50,0.1
21,100,15385,3,50,0.1
21,110,15423,3,50,0.1
21,120,26387,3,50,0.1
21,130,30460,3,50,0.1
21,140,37332,3,50,0.1
21,150,60125,3,50,0.1
21,160,61804,3,50,0.1
21,170,113652,3,50,0.1
21,180,118582,3,50,0.1
22,0,1000,3,50,0.1
22,10,1000,3,50,0.1
22,20,1002,3,50,0.1
22,30,1996,3,50,0.1
22,40,1991,3,50,0.1
22,50,3863,3,50,0.1
22,60,3956,3,50,0.1
22,70,5149,3,50,0.1
22,80,7820,3,50,0.1
22,90,7950,3,50,0.1
22,100,15382,3,50,0.1
22,110,15399,3,50,0.1
22,120,26477,3,50,0.1
22,130,30418,3,50,0.1
22,140,37437,3,50,0.1
22,150,59997,3,50,0.1
22,160,61697,3,50,0.1
22,170,113561,3,50,0.1
22,180,118342,3,50,0.1
41,0,1000,3,50,0.1
41,10,1000,3,50,0.1
41,20,1000,3,50,0.1
41,30,1995,3,50,0.1
41,40,1992,3,50,0.1
41,50,3863,3,50,0.1
41,60,3957,3,50,0.1
41,70,5187,3,50,0.1
41,80,7839,3,50,0.1
41,90,8022,3,50,0.1
41,100,15400,3,50,0.1
41,110,15430,3,50,0.1
41,120,26475,3,50,0.1
41,130,30440,3,50,0.1
41,140,37532,3,50,0.1
41,150,59954,3,50,0.1
41,160,61821,3,50,0.1
41,170,113272,3,50,0.1
41,180,118249,3,50,0.1
42,0,1000,3,50,0.1
42,10,1000,3,50,0.1
42,20,1001,3,50,0.1
42,30,1995,3,50,0.1
42,40,1992,3,50,0.1
42,50,3864,3,50,0.1
42,60,3960,3,50,0.1
42,70,5159,3,50,0.1
42,80,7850,3,50,0.1
42,90,8038,3,50,0.1
42,100,15446,3,50,0.1
42,110,15481,3,50,0.1
42,120,26514,3,50,0.1
42,130,30553,3,50,0.1
42,140,37687,3,50,0.1
42,150,60284,3,50,0.1
42,160,62030,3,50,0.1
42,170,113878,3,50,0.1
42,180,118800,3,50,0.1
61,0,1000,3,50,0.1
61,10,1000,3,50,0.1
61,20,1000,3,50,0.1
61,30,1994,3,50,0.1
61,40,1989,3,50,0.1
61,50,3838,3,50,0.1
61,60,3945,3,50,0.1
61,70,5154,3,50,0.1
61,80,7818,3,50,0.1
61,90,7928,3,50,0.1
61,100,15313,3,50,0.1
61,110,15360,3,50,0.1
61,120,26252,3,50,0.1
61,130,30299,3,50,0.1
61,140,37062,3,50,0.1
61,150,59806,3,50,0.1
61,160,61289,3,50,0.1
61,170,112950,3,50,0.1
61,180,118004,3,50,0.1
62,0,1000,3,50,0.1
62,10,1000,3,50,0.1
62,20,1001,3,50,0.1
62,30,1989,3,50,0.1
62,40,1984,3,50,0.1
62,50,3850,3,50,0.1
62,60,3939,3,50,0.1
62,70,5136,3,50,0.1
62,80,7806,3,50,0.1
62,90,7947,3,50,0.1
62,100,15354,3,50,0.1
62,110,15376,3,50,0.1
62,120,26484,3,50,0.1
62,130,30351,3,50,0.1
62,140,37253,3,50,0.1
62,150,59858,3,50,0.1
62,160,61487,3,50,0.1
62,170,113523,3,50,0.1
62,180,117964,3,50,0.1
81,0,1000,3,50,0.1
81,10,999,3,50,0.1
