"sample.time","num.cells","parameter.index","kappa","MIC.fraction","drug.outsideConcentration.MULT","cell.type"
20,101192,"7",2,0.08951271,0.125892541179417,"WT"
30,199313,"7",2,0.08951271,0.125892541179417,"WT"
40,198889,"7",2,0.08951271,0.125892541179417,"WT"
50,395586,"7",2,0.08951271,0.125892541179417,"WT"
60,393983,"7",2,0.08951271,0.125892541179417,"WT"
0,100000,"8",3,0.08567227,0.125892541179417,"WT"
10,99998,"8",3,0.08567227,0.125892541179417,"WT"
20,101252,"8",3,0.08567227,0.125892541179417,"WT"
30,199893,"8",3,0.08567227,0.125892541179417,"WT"
40,199961,"8",3,0.08567227,0.125892541179417,"WT"
50,399069,"8",3,0.08567227,0.125892541179417,"WT"
60,398907,"8",3,0.08567227,0.125892541179417,"WT"
0,100000,"9",4,0.08319832,0.125892541179417,"WT"
10,100000,"9",4,0.08319832,0.125892541179417,"WT"
20,101298,"9",4,0.08319832,0.125892541179417,"WT"
30,199990,"9",4,0.08319832,0.125892541179417,"WT"
40,200136,"9",4,0.08319832,0.125892541179417,"WT"
50,399693,"9",4,0.08319832,0.125892541179417,"WT"
60,399822,"9",4,0.08319832,0.125892541179417,"WT"
0,100000,"10",5,0.0822,0.125892541179417,"WT"
10,100000,"10",5,0.0822,0.125892541179417,"WT"
20,101246,"10",5,0.0822,0.125892541179417,"WT"
30,199993,"10",5,0.0822,0.125892541179417,"WT"
40,200148,"10",5,0.0822,0.125892541179417,"WT"
50,399808,"10",5,0.0822,0.125892541179417,"WT"
60,399956,"10",5,0.0822,0.125892541179417,"WT"
0,100000,"11",1,0.1043,0.158489319246111,"WT"
10,99640,"11",1,0.1043,0.158489319246111,"WT"
20,99619,"11",1,0.1043,0.158489319246111,"WT"
30,192598,"11",1,0.1043,0.158489319246111,"WT"
40,187846,"11",1,0.1043,0.158489319246111,"WT"
50,363814,"11",1,0.1043,0.158489319246111,"WT"
60,352328,"11",1,0.1043,0.158489319246111,"WT"
0,100000,"12",2,0.08951271,0.158489319246111,"WT"
10,99965,"12",2,0.08951271,0.158489319246111,"WT"
20,101126,"12",2,0.08951271,0.158489319246111,"WT"
30,198955,"12",2,0.08951271,0.158489319246111,"WT"
40,198259,"12",2,0.08951271,0.158489319246111,"WT"
50,393639,"12",2,0.08951271,0.158489319246111,"WT"
60,391197,"12",2,0.08951271,0.158489319246111,"WT"
0,100000,"13",3,0.08567227,0.158489319246111,"WT"
10,99997,"13",3,0.08567227,0.158489319246111,"WT"
20,101283,"13",3,0.08567227,0.158489319246111,"WT"
30,199834,"13",3,0.08567227,0.158489319246111,"WT"
40,199815,"13",3,0.08567227,0.158489319246111,"WT"
50,398640,"13",3,0.08567227,0.158489319246111,"WT"
60,398187,"13",3,0.08567227,0.158489319246111,"WT"
0,100000,"14",4,0.08319832,0.158489319246111,"WT"
10,100000,"14",4,0.08319832,0.158489319246111,"WT"
20,101337,"14",4,0.08319832,0.158489319246111,"WT"
30,199977,"14",4,0.08319832,0.158489319246111,"WT"
40,200120,"14",4,0.08319832,0.158489319246111,"WT"
50,399570,"14",4,0.08319832,0.158489319246111,"WT"
60,399609,"14",4,0.08319832,0.158489319246111,"WT"
0,100000,"15",5,0.0822,0.158489319246111,"WT"
10,100000,"15",5,0.0822,0.158489319246111,"WT"
20,101312,"15",5,0.0822,0.158489319246111,"WT"
30,199992,"15",5,0.0822,0.158489319246111,"WT"
40,200125,"15",5,0.0822,0.158489319246111,"WT"
50,399726,"15",5,0.0822,0.158489319246111,"WT"
60,399893,"15",5,0.0822,0.158489319246111,"WT"
0,100000,"16",1,0.1043,0.199526231496888,"WT"
10,99555,"16",1,0.1043,0.199526231496888,"WT"
20,99166,"16",1,0.1043,0.199526231496888,"WT"
30,191010,"16",1,0.1043,0.199526231496888,"WT"
40,185093,"16",1,0.1043,0.199526231496888,"WT"
50,355949,"16",1,0.1043,0.199526231496888,"WT"
60,341795,"16",1,0.1043,0.199526231496888,"WT"
0,100000,"17",2,0.08951271,0.199526231496888,"WT"
10,99957,"17",2,0.08951271,0.199526231496888,"WT"
20,101091,"17",2,0.08951271,0.199526231496888,"WT"
30,198537,"17",2,0.08951271,0.199526231496888,"WT"
40,197420,"17",2,0.08951271,0.199526231496888,"WT"
50,390439,"17",2,0.08951271,0.199526231496888,"WT"
60,386801,"17",2,0.08951271,0.199526231496888,"WT"
0,100000,"18",3,0.08567227,0.199526231496888,"WT"
10,99993,"18",3,0.08567227,0.199526231496888,"WT"
20,101320,"18",3,0.08567227,0.199526231496888,"WT"
30,199749,"18",3,0.08567227,0.199526231496888,"WT"
40,199668,"18",3,0.08567227,0.199526231496888,"WT"
50,397783,"18",3,0.08567227,0.199526231496888,"WT"
60,396935,"18",3,0.08567227,0.199526231496888,"WT"
0,100000,"19",4,0.08319832,0.199526231496888,"WT"
10,100000,"19",4,0.08319832,0.199526231496888,"WT"
20,101286,"19",4,0.08319832,0.199526231496888,"WT"
30,199946,"19",4,0.08319832,0.199526231496888,"WT"
40,200066,"19",4,0.08319832,0.199526231496888,"WT"
50,399344,"19",4,0.08319832,0.199526231496888,"WT"
60,399250,"19",4,0.08319832,0.199526231496888,"WT"
0,100000,"20",5,0.0822,0.199526231496888,"WT"
10,100000,"20",5,0.0822,0.199526231496888,"WT"
20,101306,"20",5,0.0822,0.199526231496888,"WT"
30,199986,"20",5,0.0822,0.199526231496888,"WT"
40,200140,"20",5,0.0822,0.199526231496888,"WT"
50,399677,"20",5,0.0822,0.199526231496888,"WT"
60,399750,"20",5,0.0822,0.199526231496888,"WT"
0,100000,"21",1,0.1043,0.251188643150958,"WT"
10,99437,"21",1,0.1043,0.251188643150958,"WT"
20,98638,"21",1,0.1043,0.251188643150958,"WT"
30,188556,"21",1,0.1043,0.251188643150958,"WT"
40,181108,"21",1,0.1043,0.251188643150958,"WT"
50,344638,"21",1,0.1043,0.251188643150958,"WT"
60,327715,"21",1,0.1043,0.251188643150958,"WT"
0,100000,"22",2,0.08951271,0.251188643150958,"WT"
10,99940,"22",2,0.08951271,0.251188643150958,"WT"
20,100928,"22",2,0.08951271,0.251188643150958,"WT"
30,197899,"22",2,0.08951271,0.251188643150958,"WT"
40,196113,"22",2,0.08951271,0.251188643150958,"WT"
50,386293,"22",2,0.08951271,0.251188643150958,"WT"
60,380575,"22",2,0.08951271,0.251188643150958,"WT"
0,100000,"23",3,0.08567227,0.251188643150958,"WT"
10,99990,"23",3,0.08567227,0.251188643150958,"WT"
20,101254,"23",3,0.08567227,0.251188643150958,"WT"
30,199560,"23",3,0.08567227,0.251188643150958,"WT"
40,199219,"23",3,0.08567227,0.251188643150958,"WT"
50,396307,"23",3,0.08567227,0.251188643150958,"WT"
60,394556,"23",3,0.08567227,0.251188643150958,"WT"
0,100000,"24",4,0.08319832,0.251188643150958,"WT"
10,99999,"24",4,0.08319832,0.251188643150958,"WT"
20,101311,"24",4,0.08319832,0.251188643150958,"WT"
30,199890,"24",4,0.08319832,0.251188643150958,"WT"
40,199896,"24",4,0.08319832,0.251188643150958,"WT"
50,398727,"24",4,0.08319832,0.251188643150958,"WT"
60,398252,"24",4,0.08319832,0.251188643150958,"WT"
0,100000,"25",5,0.0822,0.251188643150958,"WT"
10,99999,"25",5,0.0822,0.251188643150958,"WT"
20,101286,"25",5,0.0822,0.251188643150958,"WT"
30,199952,"25",5,0.0822,0.251188643150958,"WT"
40,200082,"25",5,0.0822,0.251188643150958,"WT"
50,399483,"25",5,0.0822,0.251188643150958,"WT"
60,399423,"25",5,0.0822,0.251188643150958,"WT"
0,100000,"26",1,0.1043,0.316227766016838,"WT"
10,99346,"26",1,0.1043,0.316227766016838,"WT"
20,98028,"26",1,0.1043,0.316227766016838,"WT"
30,185829,"26",1,0.1043,0.316227766016838,"WT"
40,176853,"26",1,0.1043,0.316227766016838,"WT"
50,332012,"26",1,0.1043,0.316227766016838,"WT"
60,311238,"26",1,0.1043,0.316227766016838,"WT"
0,100000,"27",2,0.08951271,0.316227766016838,"WT"
10,99924,"27",2,0.08951271,0.316227766016838,"WT"
20,100787,"27",2,0.08951271,0.316227766016838,"WT"
30,196875,"27",2,0.08951271,0.316227766016838,"WT"
40,194031,"27",2,0.08951271,0.316227766016838,"WT"
50,379491,"27",2,0.08951271,0.316227766016838,"WT"
60,370971,"27",2,0.08951271,0.316227766016838,"WT"
0,100000,"28",3,0.08567227,0.316227766016838,"WT"
10,99986,"28",3,0.08567227,0.316227766016838,"WT"
20,101229,"28",3,0.08567227,0.316227766016838,"WT"
30,199250,"28",3,0.08567227,0.316227766016838,"WT"
40,198555,"28",3,0.08567227,0.316227766016838,"WT"
50,393499,"28",3,0.08567227,0.316227766016838,"WT"
60,390328,"28",3,0.08567227,0.316227766016838,"WT"
0,100000,"29",4,0.08319832,0.316227766016838,"WT"
10,99998,"29",4,0.08319832,0.316227766016838,"WT"
20,101333,"29",4,0.08319832,0.316227766016838,"WT"
30,199795,"29",4,0.08319832,0.316227766016838,"WT"
40,199665,"29",4,0.08319832,0.316227766016838,"WT"
50,397752,"29",4,0.08319832,0.316227766016838,"WT"
60,396506,"29",4,0.08319832,0.316227766016838,"WT"
0,100000,"30",5,0.0822,0.316227766016838,"WT"
10,100000,"30",5,0.0822,0.316227766016838,"WT"
20,101283,"30",5,0.0822,0.316227766016838,"WT"
30,199900,"30",5,0.0822,0.316227766016838,"WT"
40,199972,"30",5,0.0822,0.316227766016838,"WT"
50,398919,"30",5,0.0822,0.316227766016838,"WT"
60,398509,"30",5,0.0822,0.316227766016838,"WT"
0,100000,"31",1,0.1043,0.398107170553497,"WT"
10,99125,"31",1,0.1043,0.398107170553497,"WT"
20,97241,"31",1,0.1043,0.398107170553497,"WT"
30,182446,"31",1,0.1043,0.398107170553497,"WT"
40,171223,"31",1,0.1043,0.398107170553497,"WT"
50,316575,"31",1,0.1043,0.398107170553497,"WT"
60,292141,"31",1,0.1043,0.398107170553497,"WT"
0,100000,"32",2,0.08951271,0.398107170553497,"WT"
10,99895,"32",2,0.08951271,0.398107170553497,"WT"
20,100547,"32",2,0.08951271,0.398107170553497,"WT"
30,195340,"32",2,0.08951271,0.398107170553497,"WT"
40,190963,"32",2,0.08951271,0.398107170553497,"WT"
50,369509,"32",2,0.08951271,0.398107170553497,"WT"
60,356883,"32",2,0.08951271,0.398107170553497,"WT"
0,100000,"33",3,0.08567227,0.398107170553497,"WT"
10,99985,"33",3,0.08567227,0.398107170553497,"WT"
20,101185,"33",3,0.08567227,0.398107170553497,"WT"
30,198636,"33",3,0.08567227,0.398107170553497,"WT"
40,197138,"33",3,0.08567227,0.398107170553497,"WT"
50,388556,"33",3,0.08567227,0.398107170553497,"WT"
60,382659,"33",3,0.08567227,0.398107170553497,"WT"
0,100000,"34",4,0.08319832,0.398107170553497,"WT"
10,99999,"34",4,0.08319832,0.398107170553497,"WT"
20,101323,"34",4,0.08319832,0.398107170553497,"WT"
30,199528,"34",4,0.08319832,0.398107170553497,"WT"
40,199026,"34",4,0.08319832,0.398107170553497,"WT"
50,395009,"34",4,0.08319832,0.398107170553497,"WT"
60,392160,"34",4,0.08319832,0.398107170553497,"WT"
0,100000,"35",5,0.0822,0.398107170553497,"WT"
10,99999,"35",5,0.0822,0.398107170553497,"WT"
20,101333,"35",5,0.0822,0.398107170553497,"WT"
30,199845,"35",5,0.0822,0.398107170553497,"WT"
40,199722,"35",5,0.0822,0.398107170553497,"WT"
50,397690,"35",5,0.0822,0.398107170553497,"WT"
60,396342,"35",5,0.0822,0.398107170553497,"WT"
0,100000,"36",1,0.1043,0.501187233627272,"WT"
10,98908,"36",1,0.1043,0.501187233627272,"WT"
20,95981,"36",1,0.1043,0.501187233627272,"WT"
30,177987,"36",1,0.1043,0.501187233627272,"WT"
40,164371,"36",1,0.1043,0.501187233627272,"WT"
50,298107,"36",1,0.1043,0.501187233627272,"WT"
60,269427,"36",1,0.1043,0.501187233627272,"WT"
0,100000,"37",2,0.08951271,0.501187233627272,"WT"
10,99860,"37",2,0.08951271,0.501187233627272,"WT"
20,100055,"37",2,0.08951271,0.501187233627272,"WT"
30,193092,"37",2,0.08951271,0.501187233627272,"WT"
40,186552,"37",2,0.08951271,0.501187233627272,"WT"
50,355141,"37",2,0.08951271,0.501187233627272,"WT"
60,336818,"37",2,0.08951271,0.501187233627272,"WT"
0,100000,"38",3,0.08567227,0.501187233627272,"WT"
10,99975,"38",3,0.08567227,0.501187233627272,"WT"
20,101077,"38",3,0.08567227,0.501187233627272,"WT"
30,197658,"38",3,0.08567227,0.501187233627272,"WT"
40,194742,"38",3,0.08567227,0.501187233627272,"WT"
50,379431,"38",3,0.08567227,0.501187233627272,"WT"
60,368790,"38",3,0.08567227,0.501187233627272,"WT"
0,100000,"39",4,0.08319832,0.501187233627272,"WT"
10,99997,"39",4,0.08319832,0.501187233627272,"WT"
20,101263,"39",4,0.08319832,0.501187233627272,"WT"
30,199004,"39",4,0.08319832,0.501187233627272,"WT"
40,197655,"39",4,0.08319832,0.501187233627272,"WT"
50,389479,"39",4,0.08319832,0.501187233627272,"WT"
60,383185,"39",4,0.08319832,0.501187233627272,"WT"
0,100000,"40",5,0.0822,0.501187233627272,"WT"
10,99998,"40",5,0.0822,0.501187233627272,"WT"
20,101241,"40",5,0.0822,0.501187233627272,"WT"
30,199581,"40",5,0.0822,0.501187233627272,"WT"
40,199019,"40",5,0.0822,0.501187233627272,"WT"
50,394108,"40",5,0.0822,0.501187233627272,"WT"
60,390269,"40",5,0.0822,0.501187233627272,"WT"
0,100000,"41",1,0.1043,0.630957344480193,"WT"
10,98622,"41",1,0.1043,0.630957344480193,"WT"
20,94735,"41",1,0.1043,0.630957344480193,"WT"
30,172692,"41",1,0.1043,0.630957344480193,"WT"
40,156287,"41",1,0.1043,0.630957344480193,"WT"
50,276749,"41",1,0.1043,0.630957344480193,"WT"
60,243892,"41",1,0.1043,0.630957344480193,"WT"
0,100000,"42",2,0.08951271,0.630957344480193,"WT"
10,99769,"42",2,0.08951271,0.630957344480193,"WT"
20,99482,"42",2,0.08951271,0.630957344480193,"WT"
30,189552,"42",2,0.08951271,0.630957344480193,"WT"
40,179663,"42",2,0.08951271,0.630957344480193,"WT"
50,333097,"42",2,0.08951271,0.630957344480193,"WT"
60,306590,"42",2,0.08951271,0.630957344480193,"WT"
0,100000,"43",3,0.08567227,0.630957344480193,"WT"
10,99959,"43",3,0.08567227,0.630957344480193,"WT"
20,100793,"43",3,0.08567227,0.630957344480193,"WT"
30,195714,"43",3,0.08567227,0.630957344480193,"WT"
40,190355,"43",3,0.08567227,0.630957344480193,"WT"
50,363191,"43",3,0.08567227,0.630957344480193,"WT"
60,344534,"43",3,0.08567227,0.630957344480193,"WT"
0,100000,"44",4,0.08319832,0.630957344480193,"WT"
10,99994,"44",4,0.08319832,0.630957344480193,"WT"
20,101117,"44",4,0.08319832,0.630957344480193,"WT"
30,197877,"44",4,0.08319832,0.630957344480193,"WT"
40,194757,"44",4,0.08319832,0.630957344480193,"WT"
50,377120,"44",4,0.08319832,0.630957344480193,"WT"
60,363694,"44",4,0.08319832,0.630957344480193,"WT"
0,100000,"45",5,0.0822,0.630957344480193,"WT"
10,99997,"45",5,0.0822,0.630957344480193,"WT"
20,101209,"45",5,0.0822,0.630957344480193,"WT"
30,198855,"45",5,0.0822,0.630957344480193,"WT"
40,197064,"45",5,0.0822,0.630957344480193,"WT"
50,385186,"45",5,0.0822,0.630957344480193,"WT"
60,375317,"45",5,0.0822,0.630957344480193,"WT"
0,100000,"46",1,0.1043,0.794328234724281,"WT"
10,98255,"46",1,0.1043,0.794328234724281,"WT"
20,93220,"46",1,0.1043,0.794328234724281,"WT"
30,166509,"46",1,0.1043,0.794328234724281,"WT"
40,146878,"46",1,0.1043,0.794328234724281,"WT"
50,251888,"46",1,0.1043,0.794328234724281,"WT"
60,214892,"46",1,0.1043,0.794328234724281,"WT"
0,100000,"47",2,0.08951271,0.794328234724281,"WT"
10,99648,"47",2,0.08951271,0.794328234724281,"WT"
20,98484,"47",2,0.08951271,0.794328234724281,"WT"
30,184276,"47",2,0.08951271,0.794328234724281,"WT"
40,169785,"47",2,0.08951271,0.794328234724281,"WT"
50,302616,"47",2,0.08951271,0.794328234724281,"WT"
60,267536,"47",2,0.08951271,0.794328234724281,"WT"
0,100000,"48",3,0.08567227,0.794328234724281,"WT"
10,99928,"48",3,0.08567227,0.794328234724281,"WT"
20,100360,"48",3,0.08567227,0.794328234724281,"WT"
30,192272,"48",3,0.08567227,0.794328234724281,"WT"
40,182494,"48",3,0.08567227,0.794328234724281,"WT"
50,335167,"48",3,0.08567227,0.794328234724281,"WT"
60,304518,"48",3,0.08567227,0.794328234724281,"WT"
0,100000,"49",4,0.08319832,0.794328234724281,"WT"
10,99985,"49",4,0.08319832,0.794328234724281,"WT"
20,100875,"49",4,0.08319832,0.794328234724281,"WT"
30,195594,"49",4,0.08319832,0.794328234724281,"WT"
40,188666,"49",4,0.08319832,0.794328234724281,"WT"
50,352491,"49",4,0.08319832,0.794328234724281,"WT"
60,325395,"49",4,0.08319832,0.794328234724281,"WT"
0,100000,"50",5,0.0822,0.794328234724281,"WT"
10,99994,"50",5,0.0822,0.794328234724281,"WT"
20,101169,"50",5,0.0822,0.794328234724281,"WT"
30,197311,"50",5,0.0822,0.794328234724281,"WT"
40,192495,"50",5,0.0822,0.794328234724281,"WT"
50,363806,"50",5,0.0822,0.794328234724281,"WT"
60,340479,"50",5,0.0822,0.794328234724281,"WT"
0,100000,"51",1,0.1043,1,"WT"
10,97841,"51",1,0.1043,1,"WT"
20,91279,"51",1,0.1043,1,"WT"
30,158925,"51",1,0.1043,1,"WT"
40,135680,"51",1,0.1043,1,"WT"
50,223634,"51",1,0.1043,1,"WT"
60,183020,"51",1,0.1043,1,"WT"
0,100000,"52",2,0.08951271,1,"WT"
10,99531,"52",2,0.08951271,1,"WT"
20,97404,"52",2,0.08951271,1,"WT"
30,176842,"52",2,0.08951271,1,"WT"
40,156088,"52",2,0.08951271,1,"WT"
50,262773,"52",2,0.08951271,1,"WT"
60,218012,"52",2,0.08951271,1,"WT"
0,100000,"53",3,0.08567227,1,"WT"
10,99862,"53",3,0.08567227,1,"WT"
20,99390,"53",3,0.08567227,1,"WT"
30,185694,"53",3,0.08567227,1,"WT"
40,168694,"53",3,0.08567227,1,"WT"
50,289490,"53",3,0.08567227,1,"WT"
60,244242,"53",3,0.08567227,1,"WT"
0,100000,"54",4,0.08319832,1,"WT"
10,99962,"54",4,0.08319832,1,"WT"
20,100424,"54",4,0.08319832,1,"WT"
30,190525,"54",4,0.08319832,1,"WT"
40,175978,"54",4,0.08319832,1,"WT"
50,305277,"54",4,0.08319832,1,"WT"
60,259305,"54",4,0.08319832,1,"WT"
0,100000,"55",5,0.0822,1,"WT"
10,99984,"55",5,0.0822,1,"WT"
20,100836,"55",5,0.0822,1,"WT"
30,193121,"55",5,0.0822,1,"WT"
40,180703,"55",5,0.0822,1,"WT"
50,316420,"55",5,0.0822,1,"WT"
60,270201,"55",5,0.0822,1,"WT"
0,100000,"56",1,0.1043,1.25892541179417,"WT"
10,97231,"56",1,0.1043,1.25892541179417,"WT"
20,88829,"56",1,0.1043,1.25892541179417,"WT"
30,149361,"56",1,0.1043,1.25892541179417,"WT"
40,122351,"56",1,0.1043,1.25892541179417,"WT"
50,191798,"56",1,0.1043,1.25892541179417,"WT"
60,149271,"56",1,0.1043,1.25892541179417,"WT"
0,100000,"57",2,0.08951271,1.25892541179417,"WT"
10,99290,"57",2,0.08951271,1.25892541179417,"WT"
20,95026,"57",2,0.08951271,1.25892541179417,"WT"
30,165410,"57",2,0.08951271,1.25892541179417,"WT"
40,136907,"57",2,0.08951271,1.25892541179417,"WT"
50,211715,"57",2,0.08951271,1.25892541179417,"WT"
60,160043,"57",2,0.08951271,1.25892541179417,"WT"
0,100000,"58",3,0.08567227,1.25892541179417,"WT"
10,99786,"58",3,0.08567227,1.25892541179417,"WT"
20,98044,"58",3,0.08567227,1.25892541179417,"WT"
30,174951,"58",3,0.08567227,1.25892541179417,"WT"
40,147056,"58",3,0.08567227,1.25892541179417,"WT"
50,225079,"58",3,0.08567227,1.25892541179417,"WT"
60,166595,"58",3,0.08567227,1.25892541179417,"WT"
0,100000,"59",4,0.08319832,1.25892541179417,"WT"
10,99937,"59",4,0.08319832,1.25892541179417,"WT"
20,99349,"59",4,0.08319832,1.25892541179417,"WT"
30,179754,"59",4,0.08319832,1.25892541179417,"WT"
40,151844,"59",4,0.08319832,1.25892541179417,"WT"
50,228025,"59",4,0.08319832,1.25892541179417,"WT"
60,164781,"59",4,0.08319832,1.25892541179417,"WT"
0,100000,"60",5,0.0822,1.25892541179417,"WT"
10,99971,"60",5,0.0822,1.25892541179417,"WT"
20,100071,"60",5,0.0822,1.25892541179417,"WT"
30,183214,"60",5,0.0822,1.25892541179417,"WT"
40,155409,"60",5,0.0822,1.25892541179417,"WT"
50,229830,"60",5,0.0822,1.25892541179417,"WT"
60,162736,"60",5,0.0822,1.25892541179417,"WT"
0,100000,"61",1,0.1043,1.58489319246111,"WT"
10,96527,"61",1,0.1043,1.58489319246111,"WT"
20,85867,"61",1,0.1043,1.58489319246111,"WT"
30,138816,"61",1,0.1043,1.58489319246111,"WT"
40,108087,"61",1,0.1043,1.58489319246111,"WT"
50,159537,"61",1,0.1043,1.58489319246111,"WT"
60,116720,"61",1,0.1043,1.58489319246111,"WT"
0,100000,"62",2,0.08951271,1.58489319246111,"WT"
10,98896,"62",2,0.08951271,1.58489319246111,"WT"
20,91908,"62",2,0.08951271,1.58489319246111,"WT"
30,149958,"62",2,0.08951271,1.58489319246111,"WT"
40,113427,"62",2,0.08951271,1.58489319246111,"WT"
50,155143,"62",2,0.08951271,1.58489319246111,"WT"
60,103072,"62",2,0.08951271,1.58489319246111,"WT"
0,100000,"63",3,0.08567227,1.58489319246111,"WT"
10,99633,"63",3,0.08567227,1.58489319246111,"WT"
20,95181,"63",3,0.08567227,1.58489319246111,"WT"
30,156726,"63",3,0.08567227,1.58489319246111,"WT"
40,115328,"63",3,0.08567227,1.58489319246111,"WT"
50,146280,"63",3,0.08567227,1.58489319246111,"WT"
60,88592,"63",3,0.08567227,1.58489319246111,"WT"
0,100000,"64",4,0.08319832,1.58489319246111,"WT"
10,99824,"64",4,0.08319832,1.58489319246111,"WT"
20,96820,"64",4,0.08319832,1.58489319246111,"WT"
30,159342,"64",4,0.08319832,1.58489319246111,"WT"
40,113256,"64",4,0.08319832,1.58489319246111,"WT"
50,132200,"64",4,0.08319832,1.58489319246111,"WT"
60,73004,"64",4,0.08319832,1.58489319246111,"WT"
0,100000,"65",5,0.0822,1.58489319246111,"WT"
10,99922,"65",5,0.0822,1.58489319246111,"WT"
20,97891,"65",5,0.0822,1.58489319246111,"WT"
30,160783,"65",5,0.0822,1.58489319246111,"WT"
40,110518,"65",5,0.0822,1.58489319246111,"WT"
50,119155,"65",5,0.0822,1.58489319246111,"WT"
60,60726,"65",5,0.0822,1.58489319246111,"WT"
0,100000,"66",1,0.1043,1.99526231496888,"WT"
10,95671,"66",1,0.1043,1.99526231496888,"WT"
20,82472,"66",1,0.1043,1.99526231496888,"WT"
30,127288,"66",1,0.1043,1.99526231496888,"WT"
40,93217,"66",1,0.1043,1.99526231496888,"WT"
50,127788,"66",1,0.1043,1.99526231496888,"WT"
60,86279,"66",1,0.1043,1.99526231496888,"WT"
0,100000,"67",2,0.08951271,1.99526231496888,"WT"
10,98333,"67",2,0.08951271,1.99526231496888,"WT"
20,87211,"67",2,0.08951271,1.99526231496888,"WT"
30,129570,"67",2,0.08951271,1.99526231496888,"WT"
40,86196,"67",2,0.08951271,1.99526231496888,"WT"
50,99659,"67",2,0.08951271,1.99526231496888,"WT"
60,55625,"67",2,0.08951271,1.99526231496888,"WT"
0,100000,"68",3,0.08567227,1.99526231496888,"WT"
10,99222,"68",3,0.08567227,1.99526231496888,"WT"
20,90201,"68",3,0.08567227,1.99526231496888,"WT"
30,129863,"68",3,0.08567227,1.99526231496888,"WT"
40,77967,"68",3,0.08567227,1.99526231496888,"WT"
50,74430,"68",3,0.08567227,1.99526231496888,"WT"
60,33755,"68",3,0.08567227,1.99526231496888,"WT"
0,100000,"69",4,0.08319832,1.99526231496888,"WT"
10,99646,"69",4,0.08319832,1.99526231496888,"WT"
20,91793,"69",4,0.08319832,1.99526231496888,"WT"
30,126303,"69",4,0.08319832,1.99526231496888,"WT"
40,67036,"69",4,0.08319832,1.99526231496888,"WT"
50,51836,"69",4,0.08319832,1.99526231496888,"WT"
60,19024,"69",4,0.08319832,1.99526231496888,"WT"
0,100000,"70",5,0.0822,1.99526231496888,"WT"
10,99807,"70",5,0.0822,1.99526231496888,"WT"
20,92567,"70",5,0.0822,1.99526231496888,"WT"
30,121713,"70",5,0.0822,1.99526231496888,"WT"
40,58589,"70",5,0.0822,1.99526231496888,"WT"
50,38291,"70",5,0.0822,1.99526231496888,"WT"
60,12071,"70",5,0.0822,1.99526231496888,"WT"
0,100000,"71",1,0.1043,2.51188643150958,"WT"
10,94589,"71",1,0.1043,2.51188643150958,"WT"
20,78163,"71",1,0.1043,2.51188643150958,"WT"
30,113248,"71",1,0.1043,2.51188643150958,"WT"
40,76753,"71",1,0.1043,2.51188643150958,"WT"
50,95329,"71",1,0.1043,2.51188643150958,"WT"
60,58405,"71",1,0.1043,2.51188643150958,"WT"
0,100000,"72",2,0.08951271,2.51188643150958,"WT"
10,97442,"72",2,0.08951271,2.51188643150958,"WT"
20,80770,"72",2,0.08951271,2.51188643150958,"WT"
30,105620,"72",2,0.08951271,2.51188643150958,"WT"
40,58467,"72",2,0.08951271,2.51188643150958,"WT"
50,53934,"72",2,0.08951271,2.51188643150958,"WT"
60,23790,"72",2,0.08951271,2.51188643150958,"WT"
0,100000,"73",3,0.08567227,2.51188643150958,"WT"
10,98688,"73",3,0.08567227,2.51188643150958,"WT"
20,82143,"73",3,0.08567227,2.51188643150958,"WT"
30,95822,"73",3,0.08567227,2.51188643150958,"WT"
40,42638,"73",3,0.08567227,2.51188643150958,"WT"
50,27620,"73",3,0.08567227,2.51188643150958,"WT"
60,8449,"73",3,0.08567227,2.51188643150958,"WT"
0,100000,"74",4,0.08319832,2.51188643150958,"WT"
10,99229,"74",4,0.08319832,2.51188643150958,"WT"
20,82113,"74",4,0.08319832,2.51188643150958,"WT"
30,83173,"74",4,0.08319832,2.51188643150958,"WT"
40,29307,"74",4,0.08319832,2.51188643150958,"WT"
50,13158,"74",4,0.08319832,2.51188643150958,"WT"
60,2848,"74",4,0.08319832,2.51188643150958,"WT"
0,100000,"75",5,0.0822,2.51188643150958,"WT"
10,99491,"75",5,0.0822,2.51188643150958,"WT"
20,81724,"75",5,0.0822,2.51188643150958,"WT"
30,72777,"75",5,0.0822,2.51188643150958,"WT"
40,21330,"75",5,0.0822,2.51188643150958,"WT"
50,7104,"75",5,0.0822,2.51188643150958,"WT"
60,1196,"75",5,0.0822,2.51188643150958,"WT"
0,100000,"76",1,0.1043,3.16227766016838,"WT"
10,93453,"76",1,0.1043,3.16227766016838,"WT"
20,73584,"76",1,0.1043,3.16227766016838,"WT"
30,98920,"76",1,0.1043,3.16227766016838,"WT"
40,60946,"76",1,0.1043,3.16227766016838,"WT"
50,67425,"76",1,0.1043,3.16227766016838,"WT"
60,36679,"76",1,0.1043,3.16227766016838,"WT"
0,100000,"77",2,0.08951271,3.16227766016838,"WT"
10,96120,"77",2,0.08951271,3.16227766016838,"WT"
20,72544,"77",2,0.08951271,3.16227766016838,"WT"
30,79069,"77",2,0.08951271,3.16227766016838,"WT"
40,35226,"77",2,0.08951271,3.16227766016838,"WT"
50,24235,"77",2,0.08951271,3.16227766016838,"WT"
60,8178,"77",2,0.08951271,3.16227766016838,"WT"
