"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
240,104,"13",1,1.73780082874938,"KO"
250,50,"13",1,1.73780082874938,"KO"
260,41,"13",1,1.73780082874938,"KO"
270,27,"13",1,1.73780082874938,"KO"
280,28,"13",1,1.73780082874938,"KO"
290,13,"13",1,1.73780082874938,"KO"
300,10,"13",1,1.73780082874938,"KO"
0,100000,"14",1,1.81970085860998,"KO"
10,98244,"14",1,1.81970085860998,"KO"
20,93327,"14",1,1.81970085860998,"KO"
30,128533,"14",1,1.81970085860998,"KO"
40,87227,"14",1,1.81970085860998,"KO"
50,99459,"14",1,1.81970085860998,"KO"
60,55809,"14",1,1.81970085860998,"KO"
70,56763,"14",1,1.81970085860998,"KO"
80,29543,"14",1,1.81970085860998,"KO"
90,27493,"14",1,1.81970085860998,"KO"
100,14011,"14",1,1.81970085860998,"KO"
110,12137,"14",1,1.81970085860998,"KO"
120,6250,"14",1,1.81970085860998,"KO"
130,4910,"14",1,1.81970085860998,"KO"
140,2711,"14",1,1.81970085860998,"KO"
150,1907,"14",1,1.81970085860998,"KO"
160,1168,"14",1,1.81970085860998,"KO"
170,718,"14",1,1.81970085860998,"KO"
180,494,"14",1,1.81970085860998,"KO"
190,270,"14",1,1.81970085860998,"KO"
200,207,"14",1,1.81970085860998,"KO"
210,108,"14",1,1.81970085860998,"KO"
220,66,"14",1,1.81970085860998,"KO"
230,38,"14",1,1.81970085860998,"KO"
240,30,"14",1,1.81970085860998,"KO"
250,12,"14",1,1.81970085860998,"KO"
260,10,"14",1,1.81970085860998,"KO"
270,2,"14",1,1.81970085860998,"KO"
280,3,"14",1,1.81970085860998,"KO"
290,2,"14",1,1.81970085860998,"KO"
0,100000,"15",1,1.90546071796325,"KO"
10,98045,"15",1,1.90546071796325,"KO"
20,92224,"15",1,1.90546071796325,"KO"
30,123912,"15",1,1.90546071796325,"KO"
40,81253,"15",1,1.90546071796325,"KO"
50,88879,"15",1,1.90546071796325,"KO"
60,48166,"15",1,1.90546071796325,"KO"
70,46579,"15",1,1.90546071796325,"KO"
80,22966,"15",1,1.90546071796325,"KO"
90,20597,"15",1,1.90546071796325,"KO"
100,9786,"15",1,1.90546071796325,"KO"
110,8053,"15",1,1.90546071796325,"KO"
120,4018,"15",1,1.90546071796325,"KO"
130,3047,"15",1,1.90546071796325,"KO"
140,1626,"15",1,1.90546071796325,"KO"
150,1149,"15",1,1.90546071796325,"KO"
160,662,"15",1,1.90546071796325,"KO"
170,421,"15",1,1.90546071796325,"KO"
180,283,"15",1,1.90546071796325,"KO"
190,178,"15",1,1.90546071796325,"KO"
200,128,"15",1,1.90546071796325,"KO"
210,58,"15",1,1.90546071796325,"KO"
220,44,"15",1,1.90546071796325,"KO"
230,22,"15",1,1.90546071796325,"KO"
240,11,"15",1,1.90546071796325,"KO"
250,5,"15",1,1.90546071796325,"KO"
260,4,"15",1,1.90546071796325,"KO"
270,1,"15",1,1.90546071796325,"KO"
0,100000,"16",1,1.99526231496888,"KO"
10,97938,"16",1,1.99526231496888,"KO"
20,90871,"16",1,1.99526231496888,"KO"
30,119131,"16",1,1.99526231496888,"KO"
40,75329,"16",1,1.99526231496888,"KO"
50,79302,"16",1,1.99526231496888,"KO"
60,41246,"16",1,1.99526231496888,"KO"
70,37968,"16",1,1.99526231496888,"KO"
80,17870,"16",1,1.99526231496888,"KO"
90,15152,"16",1,1.99526231496888,"KO"
100,6968,"16",1,1.99526231496888,"KO"
110,5376,"16",1,1.99526231496888,"KO"
120,2453,"16",1,1.99526231496888,"KO"
130,1727,"16",1,1.99526231496888,"KO"
140,844,"16",1,1.99526231496888,"KO"
150,511,"16",1,1.99526231496888,"KO"
160,278,"16",1,1.99526231496888,"KO"
170,159,"16",1,1.99526231496888,"KO"
180,103,"16",1,1.99526231496888,"KO"
190,55,"16",1,1.99526231496888,"KO"
200,41,"16",1,1.99526231496888,"KO"
210,14,"16",1,1.99526231496888,"KO"
220,14,"16",1,1.99526231496888,"KO"
230,7,"16",1,1.99526231496888,"KO"
240,5,"16",1,1.99526231496888,"KO"
250,2,"16",1,1.99526231496888,"KO"
260,2,"16",1,1.99526231496888,"KO"
270,1,"16",1,1.99526231496888,"KO"
0,100000,"17",1,2.08929613085404,"KO"
10,97705,"17",1,2.08929613085404,"KO"
20,89450,"17",1,2.08929613085404,"KO"
30,114194,"17",1,2.08929613085404,"KO"
40,69849,"17",1,2.08929613085404,"KO"
50,70188,"17",1,2.08929613085404,"KO"
60,34726,"17",1,2.08929613085404,"KO"
70,30332,"17",1,2.08929613085404,"KO"
80,13662,"17",1,2.08929613085404,"KO"
90,10760,"17",1,2.08929613085404,"KO"
100,4719,"17",1,2.08929613085404,"KO"
110,3519,"17",1,2.08929613085404,"KO"
120,1531,"17",1,2.08929613085404,"KO"
130,1005,"17",1,2.08929613085404,"KO"
140,459,"17",1,2.08929613085404,"KO"
150,289,"17",1,2.08929613085404,"KO"
160,160,"17",1,2.08929613085404,"KO"
170,71,"17",1,2.08929613085404,"KO"
180,42,"17",1,2.08929613085404,"KO"
190,15,"17",1,2.08929613085404,"KO"
200,14,"17",1,2.08929613085404,"KO"
210,4,"17",1,2.08929613085404,"KO"
220,3,"17",1,2.08929613085404,"KO"
230,2,"17",1,2.08929613085404,"KO"
240,3,"17",1,2.08929613085404,"KO"
0,100000,"18",1,2.18776162394955,"KO"
10,97480,"18",1,2.18776162394955,"KO"
20,88095,"18",1,2.18776162394955,"KO"
30,109307,"18",1,2.18776162394955,"KO"
40,64368,"18",1,2.18776162394955,"KO"
50,61435,"18",1,2.18776162394955,"KO"
60,28967,"18",1,2.18776162394955,"KO"
70,23817,"18",1,2.18776162394955,"KO"
80,10143,"18",1,2.18776162394955,"KO"
90,7672,"18",1,2.18776162394955,"KO"
100,3137,"18",1,2.18776162394955,"KO"
110,2223,"18",1,2.18776162394955,"KO"
120,908,"18",1,2.18776162394955,"KO"
130,569,"18",1,2.18776162394955,"KO"
140,260,"18",1,2.18776162394955,"KO"
150,142,"18",1,2.18776162394955,"KO"
160,81,"18",1,2.18776162394955,"KO"
170,44,"18",1,2.18776162394955,"KO"
180,31,"18",1,2.18776162394955,"KO"
190,13,"18",1,2.18776162394955,"KO"
200,3,"18",1,2.18776162394955,"KO"
210,3,"18",1,2.18776162394955,"KO"
0,100000,"19",1,2.29086765276777,"KO"
10,97310,"19",1,2.29086765276777,"KO"
20,86381,"19",1,2.29086765276777,"KO"
30,103959,"19",1,2.29086765276777,"KO"
40,58879,"19",1,2.29086765276777,"KO"
50,53952,"19",1,2.29086765276777,"KO"
60,24355,"19",1,2.29086765276777,"KO"
70,18836,"19",1,2.29086765276777,"KO"
80,7755,"19",1,2.29086765276777,"KO"
90,5507,"19",1,2.29086765276777,"KO"
100,2160,"19",1,2.29086765276777,"KO"
110,1406,"19",1,2.29086765276777,"KO"
120,558,"19",1,2.29086765276777,"KO"
130,313,"19",1,2.29086765276777,"KO"
140,132,"19",1,2.29086765276777,"KO"
150,70,"19",1,2.29086765276777,"KO"
160,29,"19",1,2.29086765276777,"KO"
170,12,"19",1,2.29086765276777,"KO"
180,5,"19",1,2.29086765276777,"KO"
190,2,"19",1,2.29086765276777,"KO"
200,1,"19",1,2.29086765276777,"KO"
210,1,"19",1,2.29086765276777,"KO"
0,100000,"20",1,2.39883291901949,"KO"
10,97149,"20",1,2.39883291901949,"KO"
20,84749,"20",1,2.39883291901949,"KO"
30,98603,"20",1,2.39883291901949,"KO"
40,53400,"20",1,2.39883291901949,"KO"
50,46660,"20",1,2.39883291901949,"KO"
60,20267,"20",1,2.39883291901949,"KO"
70,14877,"20",1,2.39883291901949,"KO"
80,5755,"20",1,2.39883291901949,"KO"
90,3676,"20",1,2.39883291901949,"KO"
100,1379,"20",1,2.39883291901949,"KO"
110,864,"20",1,2.39883291901949,"KO"
120,299,"20",1,2.39883291901949,"KO"
130,192,"20",1,2.39883291901949,"KO"
140,72,"20",1,2.39883291901949,"KO"
150,34,"20",1,2.39883291901949,"KO"
160,17,"20",1,2.39883291901949,"KO"
170,9,"20",1,2.39883291901949,"KO"
180,2,"20",1,2.39883291901949,"KO"
0,100000,"21",1,2.51188643150958,"KO"
10,96852,"21",1,2.51188643150958,"KO"
20,83028,"21",1,2.51188643150958,"KO"
30,93164,"21",1,2.51188643150958,"KO"
40,48079,"21",1,2.51188643150958,"KO"
50,39887,"21",1,2.51188643150958,"KO"
60,16327,"21",1,2.51188643150958,"KO"
70,11166,"21",1,2.51188643150958,"KO"
80,4105,"21",1,2.51188643150958,"KO"
90,2664,"21",1,2.51188643150958,"KO"
100,932,"21",1,2.51188643150958,"KO"
110,518,"21",1,2.51188643150958,"KO"
120,181,"21",1,2.51188643150958,"KO"
130,66,"21",1,2.51188643150958,"KO"
140,26,"21",1,2.51188643150958,"KO"
150,7,"21",1,2.51188643150958,"KO"
160,5,"21",1,2.51188643150958,"KO"
