"param.index","mutant.effect","drug.outsideConcentration.MULT","rate","t.end","cell.type"
"4",200,1.99526231496888,1.66553306460053e-05,"220","REG-ON"
"4",200,1.99526231496888,-0.00010307913853084,"230","REG-ON"
"4",200,1.99526231496888,-0.000159142156126209,"240","REG-ON"
"4",200,1.99526231496888,-0.000247158495497957,"250","REG-ON"
"4",200,1.99526231496888,-0.000317557014805683,"260","REG-ON"
"4",200,1.99526231496888,-0.0003758448097013,"270","REG-ON"
"4",200,1.99526231496888,-0.000454959198454356,"280","REG-ON"
"4",200,1.99526231496888,-0.000496533263032257,"290","REG-ON"
"4",200,1.99526231496888,-0.000567298788378615,"300","REG-ON"
"5",200,2.08929613085404,0.00333031690316689,"30","REG-ON"
"5",200,2.08929613085404,0.00270361847105417,"40","REG-ON"
"5",200,2.08929613085404,0.00371349273282798,"50","REG-ON"
"5",200,2.08929613085404,0.00308968601420995,"60","REG-ON"
"5",200,2.08929613085404,0.00247528174846761,"70","REG-ON"
"5",200,2.08929613085404,0.00220523727987025,"80","REG-ON"
"5",200,2.08929613085404,0.00154031280513522,"90","REG-ON"
"5",200,2.08929613085404,0.00143197199830596,"100","REG-ON"
"5",200,2.08929613085404,0.00101331221389778,"110","REG-ON"
"5",200,2.08929613085404,0.000848865313245074,"120","REG-ON"
"5",200,2.08929613085404,0.000587605808062669,"130","REG-ON"
"5",200,2.08929613085404,0.00029974360351552,"140","REG-ON"
"5",200,2.08929613085404,0.000151462951838337,"150","REG-ON"
"5",200,2.08929613085404,-0.000106906200164416,"160","REG-ON"
"5",200,2.08929613085404,-0.000201771801318864,"170","REG-ON"
"5",200,2.08929613085404,-0.000383652251720686,"180","REG-ON"
"5",200,2.08929613085404,-0.000500658124807496,"190","REG-ON"
"5",200,2.08929613085404,-0.000619733923675367,"200","REG-ON"
"5",200,2.08929613085404,-0.000764302085376248,"210","REG-ON"
"5",200,2.08929613085404,-0.000840672236228433,"220","REG-ON"
"5",200,2.08929613085404,-0.000969680671761152,"230","REG-ON"
"5",200,2.08929613085404,-0.00103388297715461,"240","REG-ON"
"5",200,2.08929613085404,-0.00112855881951529,"250","REG-ON"
"5",200,2.08929613085404,-0.00120527088990173,"260","REG-ON"
"5",200,2.08929613085404,-0.0012702901887608,"270","REG-ON"
"5",200,2.08929613085404,-0.00135418723987417,"280","REG-ON"
"5",200,2.08929613085404,-0.0014019877072122,"290","REG-ON"
"5",200,2.08929613085404,-0.00147702974511312,"300","REG-ON"
"6",200,2.18776162394955,0.00309091511887043,"30","REG-ON"
"6",200,2.18776162394955,0.00237542742836109,"40","REG-ON"
"6",200,2.18776162394955,0.00328688299208141,"50","REG-ON"
"6",200,2.18776162394955,0.00259299163342228,"60","REG-ON"
"6",200,2.18776162394955,0.0019146402129714,"70","REG-ON"
"6",200,2.18776162394955,0.00159259397126142,"80","REG-ON"
"6",200,2.18776162394955,0.000886070496642212,"90","REG-ON"
"6",200,2.18776162394955,0.000740981173630289,"100","REG-ON"
"6",200,2.18776162394955,0.000290483129766097,"110","REG-ON"
"6",200,2.18776162394955,9.59018799083689e-05,"120","REG-ON"
"6",200,2.18776162394955,-0.000194160081253385,"130","REG-ON"
"6",200,2.18776162394955,-0.000506459314540233,"140","REG-ON"
"6",200,2.18776162394955,-0.000674932550211555,"150","REG-ON"
"6",200,2.18776162394955,-0.000952540703488468,"160","REG-ON"
"6",200,2.18776162394955,-0.00106664286702459,"170","REG-ON"
"6",200,2.18776162394955,-0.00126547639758953,"180","REG-ON"
"6",200,2.18776162394955,-0.00139659886385934,"190","REG-ON"
"6",200,2.18776162394955,-0.00152867798914013,"200","REG-ON"
"6",200,2.18776162394955,-0.00168537011284136,"210","REG-ON"
"6",200,2.18776162394955,-0.00177313997057404,"220","REG-ON"
"6",200,2.18776162394955,-0.00191222508144035,"230","REG-ON"
"6",200,2.18776162394955,-0.00198436235222889,"240","REG-ON"
"6",200,2.18776162394955,-0.00208763365622892,"250","REG-ON"
"6",200,2.18776162394955,-0.00217291366070372,"260","REG-ON"
"6",200,2.18776162394955,-0.00224444841842447,"270","REG-ON"
"6",200,2.18776162394955,-0.00233450098590099,"280","REG-ON"
"6",200,2.18776162394955,-0.00238743330395413,"290","REG-ON"
"6",200,2.18776162394955,-0.00246690455962029,"300","REG-ON"
"7",200,2.29086765276777,0.00278163050468721,"30","REG-ON"
"7",200,2.29086765276777,0.00197338111532417,"40","REG-ON"
"7",200,2.29086765276777,0.0027910071100037,"50","REG-ON"
"7",200,2.29086765276777,0.00202269061031171,"60","REG-ON"
"7",200,2.29086765276777,0.00128807202280332,"70","REG-ON"
"7",200,2.29086765276777,0.000912814581807181,"80","REG-ON"
"7",200,2.29086765276777,0.000158702487830104,"90","REG-ON"
"7",200,2.29086765276777,-3.12667285107299e-05,"100","REG-ON"
"7",200,2.29086765276777,-0.000512258270846145,"110","REG-ON"
"7",200,2.29086765276777,-0.00073539272364234,"120","REG-ON"
"7",200,2.29086765276777,-0.00104493280108042,"130","REG-ON"
"7",200,2.29086765276777,-0.00136953558659357,"140","REG-ON"
"7",200,2.29086765276777,-0.00155199224820736,"150","REG-ON"
"7",200,2.29086765276777,-0.00183989978846763,"160","REG-ON"
"7",200,2.29086765276777,-0.00196613426540958,"170","REG-ON"
"7",200,2.29086765276777,-0.00217261744450842,"180","REG-ON"
"7",200,2.29086765276777,-0.00231334875022111,"190","REG-ON"
"7",200,2.29086765276777,-0.00245323059252369,"200","REG-ON"
"7",200,2.29086765276777,-0.0026178261277314,"210","REG-ON"
"7",200,2.29086765276777,-0.00271240506591643,"220","REG-ON"
"7",200,2.29086765276777,-0.00285498783147919,"230","REG-ON"
"7",200,2.29086765276777,-0.00293385405220195,"240","REG-ON"
"7",200,2.29086765276777,-0.00304140187010198,"250","REG-ON"
"7",200,2.29086765276777,-0.00313031912055382,"260","REG-ON"
"7",200,2.29086765276777,-0.00320603719584584,"270","REG-ON"
"7",200,2.29086765276777,-0.00330016645720371,"280","REG-ON"
"7",200,2.29086765276777,-0.00335867708646811,"290","REG-ON"
"7",200,2.29086765276777,-0.0034431013895719,"300","REG-ON"
"8",200,2.39883291901949,0.00249137125799295,"30","REG-ON"
"8",200,2.39883291901949,0.00156280579546071,"40","REG-ON"
"8",200,2.39883291901949,0.00228040134371698,"50","REG-ON"
"8",200,2.39883291901949,0.0014353900466544,"60","REG-ON"
"8",200,2.39883291901949,0.000625727237421505,"70","REG-ON"
"8",200,2.39883291901949,0.000188537355126657,"80","REG-ON"
"8",200,2.39883291901949,-0.000609494264637203,"90","REG-ON"
"8",200,2.39883291901949,-0.000841457159225908,"100","REG-ON"
"8",200,2.39883291901949,-0.00135699512206573,"110","REG-ON"
"8",200,2.39883291901949,-0.00161117065864227,"120","REG-ON"
"8",200,2.39883291901949,-0.00195191272006426,"130","REG-ON"
"8",200,2.39883291901949,-0.00230895802722988,"140","REG-ON"
"8",200,2.39883291901949,-0.00251889597118844,"150","REG-ON"
"8",200,2.39883291901949,-0.00282621840667929,"160","REG-ON"
"8",200,2.39883291901949,-0.0029697052778109,"170","REG-ON"
"8",200,2.39883291901949,-0.00319411849676894,"180","REG-ON"
"8",200,2.39883291901949,-0.00335177128678987,"190","REG-ON"
"8",200,2.39883291901949,-0.00350801079051136,"200","REG-ON"
"8",200,2.39883291901949,-0.00368637918038249,"210","REG-ON"
"8",200,2.39883291901949,-0.00379219398505879,"220","REG-ON"
"8",200,2.39883291901949,-0.00394315969727066,"230","REG-ON"
"8",200,2.39883291901949,-0.00402972199668801,"240","REG-ON"
"8",200,2.39883291901949,-0.00414639605061213,"250","REG-ON"
"8",200,2.39883291901949,-0.00424682421210626,"260","REG-ON"
"8",200,2.39883291901949,-0.00433171007545031,"270","REG-ON"
"8",200,2.39883291901949,-0.00443709296589454,"280","REG-ON"
"8",200,2.39883291901949,-0.00450221329002558,"290","REG-ON"
"8",200,2.39883291901949,-0.00459425025937055,"300","REG-ON"
"9",200,2.51188643150958,0.0021428236104173,"30","REG-ON"
"9",200,2.51188643150958,0.00109947570589633,"40","REG-ON"
"9",200,2.51188643150958,0.0017152047515635,"50","REG-ON"
"9",200,2.51188643150958,0.000791512934506451,"60","REG-ON"
"9",200,2.51188643150958,-9.2419375896991e-05,"70","REG-ON"
"9",200,2.51188643150958,-0.000589504003229166,"80","REG-ON"
"9",200,2.51188643150958,-0.00143604502073904,"90","REG-ON"
"9",200,2.51188643150958,-0.00171470885012723,"100","REG-ON"
"9",200,2.51188643150958,-0.00226896733950705,"110","REG-ON"
"9",200,2.51188643150958,-0.00255798458694618,"120","REG-ON"
"9",200,2.51188643150958,-0.00292550529421258,"130","REG-ON"
"9",200,2.51188643150958,-0.00330444563126177,"140","REG-ON"
"9",200,2.51188643150958,-0.00353546039424557,"150","REG-ON"
"9",200,2.51188643150958,-0.00386459452148233,"160","REG-ON"
"9",200,2.51188643150958,-0.00402675651421115,"170","REG-ON"
"9",200,2.51188643150958,-0.00426534709700868,"180","REG-ON"
"9",200,2.51188643150958,-0.00443192295153285,"190","REG-ON"
"9",200,2.51188643150958,-0.00459792075614356,"200","REG-ON"
"9",200,2.51188643150958,-0.00478423674936706,"210","REG-ON"
"9",200,2.51188643150958,-0.00490356640596732,"220","REG-ON"
"9",200,2.51188643150958,-0.00506890671722722,"230","REG-ON"
"9",200,2.51188643150958,-0.00516849989067402,"240","REG-ON"
"9",200,2.51188643150958,-0.00529566666602605,"250","REG-ON"
"9",200,2.51188643150958,-0.00540495144258037,"260","REG-ON"
"9",200,2.51188643150958,-0.00549882337369504,"270","REG-ON"
"9",200,2.51188643150958,-0.00561107970836351,"280","REG-ON"
"9",200,2.51188643150958,-0.00567973230808542,"290","REG-ON"
"9",200,2.51188643150958,-0.00577395222335364,"300","REG-ON"
"10",200,2.63026799189538,0.00182068121730924,"30","REG-ON"
"10",200,2.63026799189538,0.000682400778452348,"40","REG-ON"
"10",200,2.63026799189538,0.00117048953499414,"50","REG-ON"
"10",200,2.63026799189538,0.000144899656853233,"60","REG-ON"
"10",200,2.63026799189538,-0.000815048797426892,"70","REG-ON"
"10",200,2.63026799189538,-0.00137822878939692,"80","REG-ON"
"10",200,2.63026799189538,-0.00228099464949478,"90","REG-ON"
"10",200,2.63026799189538,-0.00260838725052538,"100","REG-ON"
"10",200,2.63026799189538,-0.00319981809224572,"110","REG-ON"
"10",200,2.63026799189538,-0.00352304506589037,"120","REG-ON"
"10",200,2.63026799189538,-0.00392299670092487,"130","REG-ON"
"10",200,2.63026799189538,-0.00432791468641365,"140","REG-ON"
"10",200,2.63026799189538,-0.00457916985690813,"150","REG-ON"
"10",200,2.63026799189538,-0.00492573264656379,"160","REG-ON"
"10",200,2.63026799189538,-0.00510717571483172,"170","REG-ON"
"10",200,2.63026799189538,-0.00536220511908134,"180","REG-ON"
"10",200,2.63026799189538,-0.00554617687310781,"190","REG-ON"
"10",200,2.63026799189538,-0.00571796993201702,"200","REG-ON"
"10",200,2.63026799189538,-0.00591367753936604,"210","REG-ON"
"10",200,2.63026799189538,-0.00603921153903051,"220","REG-ON"
"10",200,2.63026799189538,-0.00621183115407093,"230","REG-ON"
"10",200,2.63026799189538,-0.00632256693282399,"240","REG-ON"
"10",200,2.63026799189538,-0.00644845932045895,"250","REG-ON"
"10",200,2.63026799189538,-0.00656456221871722,"260","REG-ON"
"10",200,2.63026799189538,-0.00666297632520356,"270","REG-ON"
"10",200,2.63026799189538,-0.00677772795327218,"280","REG-ON"
"10",200,2.63026799189538,-0.00685907400306604,"290","REG-ON"
"10",200,2.63026799189538,-0.00696945536172435,"300","REG-ON"
"11",200,2.75422870333817,0.00146257245946858,"30","REG-ON"
"11",200,2.75422870333817,0.00018987767984379,"40","REG-ON"
"11",200,2.75422870333817,0.000566310772907022,"50","REG-ON"
"11",200,2.75422870333817,-0.000551409878486967,"60","REG-ON"
"11",200,2.75422870333817,-0.00158445852520115,"70","REG-ON"
"11",200,2.75422870333817,-0.00219647406182781,"80","REG-ON"
"11",200,2.75422870333817,-0.00314116887880896,"90","REG-ON"
"11",200,2.75422870333817,-0.00351423507428748,"100","REG-ON"
"11",200,2.75422870333817,-0.00414947128387705,"110","REG-ON"
"11",200,2.75422870333817,-0.00451112516885288,"120","REG-ON"
"11",200,2.75422870333817,-0.00494453101807661,"130","REG-ON"
"11",200,2.75422870333817,-0.00537239935164307,"140","REG-ON"
"11",200,2.75422870333817,-0.00565042352295307,"150","REG-ON"
"11",200,2.75422870333817,-0.00602826913406406,"160","REG-ON"
"11",200,2.75422870333817,-0.00623454066220631,"170","REG-ON"
"11",200,2.75422870333817,-0.00651119131191173,"180","REG-ON"
"11",200,2.75422870333817,-0.00671321990876644,"190","REG-ON"
"11",200,2.75422870333817,-0.00690850351566558,"200","REG-ON"
"11",200,2.75422870333817,-0.00712260067919013,"210","REG-ON"
"11",200,2.75422870333817,-0.00725990599254561,"220","REG-ON"
"11",200,2.75422870333817,-0.0074409310233944,"230","REG-ON"
"11",200,2.75422870333817,-0.00755922210688137,"240","REG-ON"
"11",200,2.75422870333817,-0.00770050483518113,"250","REG-ON"
"11",200,2.75422870333817,-0.0078265590909854,"260","REG-ON"
"11",200,2.75422870333817,-0.00793415735683374,"270","REG-ON"
"11",200,2.75422870333817,-0.00804996260268757,"280","REG-ON"
"11",200,2.75422870333817,-0.00812293268299308,"290","REG-ON"
"11",200,2.75422870333817,-0.00822848676244008,"300","REG-ON"
"12",200,2.88403150312661,0.000998812149992335,"30","REG-ON"
"12",200,2.88403150312661,-0.000423153954686356,"40","REG-ON"
"12",200,2.88403150312661,-0.000171056719264612,"50","REG-ON"
"12",200,2.88403150312661,-0.0013638793152245,"60","REG-ON"
"12",200,2.88403150312661,-0.00246714559509471,"70","REG-ON"
"12",200,2.88403150312661,-0.00314895538004033,"80","REG-ON"
"12",200,2.88403150312661,-0.00414354148729907,"90","REG-ON"
"12",200,2.88403150312661,-0.00456599830287952,"100","REG-ON"
"12",200,2.88403150312661,-0.00523427762573379,"110","REG-ON"
"12",200,2.88403150312661,-0.00562309340297238,"120","REG-ON"
"12",200,2.88403150312661,-0.00606986428374024,"130","REG-ON"
"12",200,2.88403150312661,-0.00651490688928733,"140","REG-ON"
"12",200,2.88403150312661,-0.00680488881810855,"150","REG-ON"
"12",200,2.88403150312661,-0.00718654634550164,"160","REG-ON"
"12",200,2.88403150312661,-0.00740107406460858,"170","REG-ON"
"12",200,2.88403150312661,-0.00769426684959244,"180","REG-ON"
"12",200,2.88403150312661,-0.00791256143901256,"190","REG-ON"
"12",200,2.88403150312661,-0.00811924080805992,"200","REG-ON"
"12",200,2.88403150312661,-0.00834979148012233,"210","REG-ON"
"12",200,2.88403150312661,-0.00849954819264083,"220","REG-ON"
"12",200,2.88403150312661,-0.00868927377439078,"230","REG-ON"
"12",200,2.88403150312661,-0.00880849081182643,"240","REG-ON"
"12",200,2.88403150312661,-0.00895167391976358,"250","REG-ON"
"12",200,2.88403150312661,-0.00906108485263495,"260","REG-ON"
"12",200,2.88403150312661,-0.00917082465130459,"270","REG-ON"
"12",200,2.88403150312661,-0.00929251578910011,"280","REG-ON"
"12",200,2.88403150312661,-0.00937411322365402,"290","REG-ON"
"12",200,2.88403150312661,-0.00945288004976249,"300","REG-ON"
"13",200,3.01995172040202,0.000502735572750471,"30","REG-ON"
"13",200,3.01995172040202,-0.00104927785134991,"40","REG-ON"
"13",200,3.01995172040202,-0.000923223299824223,"50","REG-ON"
"13",200,3.01995172040202,-0.002207216285031,"60","REG-ON"
"13",200,3.01995172040202,-0.00338522516512374,"70","REG-ON"
"13",200,3.01995172040202,-0.00413571724412421,"80","REG-ON"
"13",200,3.01995172040202,-0.0051759680707449,"90","REG-ON"
"13",200,3.01995172040202,-0.00564363200582528,"100","REG-ON"
"13",200,3.01995172040202,-0.00635527035592416,"110","REG-ON"
"13",200,3.01995172040202,-0.00679052629402749,"120","REG-ON"
"13",200,3.01995172040202,-0.00727569546213199,"130","REG-ON"
"13",200,3.01995172040202,-0.00775532612316658,"140","REG-ON"
"13",200,3.01995172040202,-0.00809030287315584,"150","REG-ON"
"13",200,3.01995172040202,-0.00848870662767089,"160","REG-ON"
"13",200,3.01995172040202,-0.00873137852894684,"170","REG-ON"
"13",200,3.01995172040202,-0.00905232541242529,"180","REG-ON"
"13",200,3.01995172040202,-0.00930295284488673,"190","REG-ON"
"13",200,3.01995172040202,-0.00954137924920167,"200","REG-ON"
"13",200,3.01995172040202,-0.00978801053955239,"210","REG-ON"
"13",200,3.01995172040202,-0.00994007225371526,"220","REG-ON"
"13",200,3.01995172040202,-0.0101253357626273,"230","REG-ON"
"13",200,3.01995172040202,-0.0102348376936569,"240","REG-ON"
"13",200,3.01995172040202,-0.0103669967271096,"250","REG-ON"
"13",200,3.01995172040202,-0.0105079182794775,"260","REG-ON"
"13",200,3.01995172040202,-0.0106178072946439,"270","REG-ON"
"13",200,3.01995172040202,-0.0107400642374646,"280","REG-ON"
"13",200,3.01995172040202,-0.0108324701745546,"290","REG-ON"
"13",200,3.01995172040202,-0.0109191346990117,"300","REG-ON"
"14",200,3.16227766016838,6.74674394103485e-05,"30","REG-ON"
"14",200,3.16227766016838,-0.00165060141862936,"40","REG-ON"
"14",200,3.16227766016838,-0.00166731023045438,"50","REG-ON"
"14",200,3.16227766016838,-0.00305728222701559,"60","REG-ON"
"14",200,3.16227766016838,-0.00433009434471983,"70","REG-ON"
"14",200,3.16227766016838,-0.00516816246866144,"80","REG-ON"
"14",200,3.16227766016838,-0.00627891388693219,"90","REG-ON"
"14",200,3.16227766016838,-0.0068054804219837,"100","REG-ON"
"14",200,3.16227766016838,-0.00756326017306966,"110","REG-ON"
"14",200,3.16227766016838,-0.00803311525240264,"120","REG-ON"
"14",200,3.16227766016838,-0.00856426230961539,"130","REG-ON"
"14",200,3.16227766016838,-0.00907344469713969,"140","REG-ON"
"14",200,3.16227766016838,-0.0094246008727407,"150","REG-ON"
"14",200,3.16227766016838,-0.00985888980829483,"160","REG-ON"
"14",200,3.16227766016838,-0.0101114452805938,"170","REG-ON"
"14",200,3.16227766016838,-0.0104201627393812,"180","REG-ON"
"14",200,3.16227766016838,-0.0106753544759311,"190","REG-ON"
"14",200,3.16227766016838,-0.0109279690995055,"200","REG-ON"
"14",200,3.16227766016838,-0.0112027798072649,"210","REG-ON"
"14",200,3.16227766016838,-0.0113886027605137,"220","REG-ON"
"14",200,3.16227766016838,-0.0116484574213601,"230","REG-ON"
"14",200,3.16227766016838,-0.0118305935713196,"240","REG-ON"
"14",200,3.16227766016838,-0.0120066746090548,"250","REG-ON"
"14",200,3.16227766016838,-0.0121318238774108,"260","REG-ON"
"14",200,3.16227766016838,-0.0122459967821926,"270","REG-ON"
"14",200,3.16227766016838,-0.0124245592703735,"280","REG-ON"
"14",200,3.16227766016838,-0.0125322530214054,"290","REG-ON"
"14",200,3.16227766016838,-0.012639254853215,"300","REG-ON"
"1",200,1.73780082874938,0.00320270030141987,"30","REG-OFF"
"1",200,1.73780082874938,0.00251981421572216,"40","REG-OFF"
"1",200,1.73780082874938,0.00352711806928885,"50","REG-OFF"
"1",200,1.73780082874938,0.00298017365050595,"60","REG-OFF"
"1",200,1.73780082874938,0.00251165162671946,"70","REG-OFF"
"1",200,1.73780082874938,0.00243112680049602,"80","REG-OFF"
"1",200,1.73780082874938,0.00197738371863861,"90","REG-OFF"
"1",200,1.73780082874938,0.00209704168715951,"100","REG-OFF"
"1",200,1.73780082874938,0.00189770834120283,"110","REG-OFF"
"1",200,1.73780082874938,0.00195399003616837,"120","REG-OFF"
"1",200,1.73780082874938,0.00189645359546588,"130","REG-OFF"
"1",200,1.73780082874938,0.00179909608672302,"140","REG-OFF"
"1",200,1.73780082874938,0.00183030241565421,"150","REG-OFF"
"1",200,1.73780082874938,0.00173542895076918,"160","REG-OFF"
"1",200,1.73780082874938,0.00179482046399525,"170","REG-OFF"
"1",200,1.73780082874938,0.00175378968978552,"180","REG-OFF"
"1",200,1.73780082874938,0.00177013990483561,"190","REG-OFF"
"1",200,1.73780082874938,0.00177186128297398,"200","REG-OFF"
"1",200,1.73780082874938,0.00173961571571945,"210","REG-OFF"
"1",200,1.73780082874938,0.00176931351230686,"220","REG-OFF"
"1",200,1.73780082874938,0.00173841853404854,"230","REG-OFF"
"1",200,1.73780082874938,0.00176743626119822,"240","REG-OFF"
"1",200,1.73780082874938,0.00175762311681784,"250","REG-OFF"
"1",200,1.73780082874938,0.00176089774042394,"260","REG-OFF"
"1",200,1.73780082874938,0.0017706214008319,"270","REG-OFF"
"1",200,1.73780082874938,0.00175540016461585,"280","REG-OFF"
"1",200,1.73780082874938,0.00177436511503877,"290","REG-OFF"
"1",200,1.73780082874938,0.00176058721242192,"300","REG-OFF"
"2",200,1.81970085860998,0.00291028307865043,"30","REG-OFF"
"2",200,1.81970085860998,0.00213182852964898,"40","REG-OFF"
"2",200,1.81970085860998,0.00306925184737024,"50","REG-OFF"
"2",200,1.81970085860998,0.00247868900286616,"60","REG-OFF"
"2",200,1.81970085860998,0.00197568607231036,"70","REG-OFF"
"2",200,1.81970085860998,0.00186384424468425,"80","REG-OFF"
