"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
7,260,5457,1,1,1
7,270,4712,1,1,1
7,280,5565,1,1,1
7,290,5096,1,1,1
7,300,5542,1,1,1
8,0,1000,1,1,1
8,10,993,1,1,1
8,20,1029,1,1,1
8,30,1719,1,1,1
8,40,1506,1,1,1
8,50,2379,1,1,1
8,60,1947,1,1,1
8,70,2959,1,1,1
8,80,2291,1,1,1
8,90,3314,1,1,1
8,100,2583,1,1,1
8,110,3584,1,1,1
8,120,2916,1,1,1
8,130,3644,1,1,1
8,140,3163,1,1,1
8,150,3492,1,1,1
8,160,3489,1,1,1
8,170,3416,1,1,1
8,180,3824,1,1,1
8,190,3287,1,1,1
8,200,4156,1,1,1
8,210,3425,1,1,1
8,220,4422,1,1,1
8,230,3569,1,1,1
8,240,4642,1,1,1
8,250,3737,1,1,1
8,260,4653,1,1,1
8,270,3968,1,1,1
8,280,4664,1,1,1
8,290,4288,1,1,1
8,300,4641,1,1,1
9,0,1000,1,1,1
9,10,997,1,1,1
9,20,1034,1,1,1
9,30,1697,1,1,1
9,40,1493,1,1,1
9,50,2381,1,1,1
9,60,1893,1,1,1
9,70,2896,1,1,1
9,80,2250,1,1,1
9,90,3273,1,1,1
9,100,2497,1,1,1
9,110,3528,1,1,1
9,120,2805,1,1,1
9,130,3565,1,1,1
9,140,3129,1,1,1
9,150,3416,1,1,1
9,160,3377,1,1,1
9,170,3321,1,1,1
9,180,3724,1,1,1
9,190,3236,1,1,1
9,200,4006,1,1,1
9,210,3288,1,1,1
9,220,4234,1,1,1
9,230,3415,1,1,1
9,240,4594,1,1,1
9,250,3699,1,1,1
9,260,4719,1,1,1
9,270,3946,1,1,1
9,280,4733,1,1,1
9,290,4239,1,1,1
9,300,4619,1,1,1
10,0,1000,1,1,1
10,10,994,1,1,1
10,20,1035,1,1,1
10,30,1705,1,1,1
10,40,1515,1,1,1
10,50,2376,1,1,1
10,60,1939,1,1,1
10,70,2941,1,1,1
10,80,2305,1,1,1
10,90,3436,1,1,1
10,100,2639,1,1,1
10,110,3602,1,1,1
10,120,2878,1,1,1
10,130,3589,1,1,1
10,140,3194,1,1,1
10,150,3567,1,1,1
10,160,3451,1,1,1
10,170,3381,1,1,1
10,180,3791,1,1,1
10,190,3286,1,1,1
10,200,3974,1,1,1
10,210,3338,1,1,1
10,220,4344,1,1,1
10,230,3491,1,1,1
10,240,4581,1,1,1
10,250,3698,1,1,1
10,260,4708,1,1,1
10,270,3933,1,1,1
10,280,4739,1,1,1
10,290,4276,1,1,1
10,300,4693,1,1,1
11,0,1000,1,1,1
11,10,992,1,1,1
11,20,1027,1,1,1
11,30,1753,1,1,1
11,40,1555,1,1,1
11,50,2521,1,1,1
11,60,2043,1,1,1
11,70,3170,1,1,1
11,80,2456,1,1,1
11,90,3653,1,1,1
11,100,2780,1,1,1
11,110,3929,1,1,1
11,120,3120,1,1,1
11,130,3925,1,1,1
11,140,3387,1,1,1
11,150,3803,1,1,1
11,160,3725,1,1,1
11,170,3645,1,1,1
11,180,4041,1,1,1
11,190,3503,1,1,1
11,200,4250,1,1,1
11,210,3494,1,1,1
11,220,4568,1,1,1
11,230,3629,1,1,1
11,240,4777,1,1,1
11,250,3848,1,1,1
11,260,4948,1,1,1
11,270,4123,1,1,1
11,280,4873,1,1,1
11,290,4399,1,1,1
11,300,4845,1,1,1
12,0,1000,1,1,1
12,10,996,1,1,1
12,20,1036,1,1,1
12,30,1703,1,1,1
12,40,1490,1,1,1
12,50,2377,1,1,1
12,60,1923,1,1,1
12,70,2904,1,1,1
12,80,2312,1,1,1
12,90,3446,1,1,1
12,100,2616,1,1,1
12,110,3656,1,1,1
12,120,2928,1,1,1
12,130,3689,1,1,1
12,140,3198,1,1,1
12,150,3576,1,1,1
12,160,3538,1,1,1
12,170,3547,1,1,1
12,180,3986,1,1,1
12,190,3516,1,1,1
12,200,4308,1,1,1
12,210,3511,1,1,1
12,220,4631,1,1,1
12,230,3742,1,1,1
12,240,4868,1,1,1
12,250,3914,1,1,1
12,260,4987,1,1,1
12,270,4224,1,1,1
12,280,5067,1,1,1
12,290,4526,1,1,1
12,300,5070,1,1,1
13,0,1000,1,1,1
13,10,994,1,1,1
13,20,1050,1,1,1
13,30,1734,1,1,1
13,40,1534,1,1,1
13,50,2457,1,1,1
13,60,1956,1,1,1
13,70,2989,1,1,1
13,80,2317,1,1,1
13,90,3383,1,1,1
13,100,2601,1,1,1
13,110,3550,1,1,1
13,120,2882,1,1,1
13,130,3655,1,1,1
13,140,3221,1,1,1
13,150,3545,1,1,1
13,160,3525,1,1,1
13,170,3420,1,1,1
13,180,3787,1,1,1
13,190,3288,1,1,1
13,200,4157,1,1,1
13,210,3368,1,1,1
13,220,4444,1,1,1
13,230,3505,1,1,1
13,240,4576,1,1,1
13,250,3682,1,1,1
13,260,4685,1,1,1
13,270,3978,1,1,1
13,280,4740,1,1,1
13,290,4227,1,1,1
13,300,4633,1,1,1
14,0,1000,1,1,1
14,10,996,1,1,1
14,20,1044,1,1,1
14,30,1734,1,1,1
14,40,1527,1,1,1
14,50,2417,1,1,1
14,60,1946,1,1,1
14,70,3021,1,1,1
14,80,2311,1,1,1
14,90,3407,1,1,1
14,100,2608,1,1,1
14,110,3674,1,1,1
14,120,2949,1,1,1
14,130,3759,1,1,1
14,140,3286,1,1,1
14,150,3664,1,1,1
14,160,3589,1,1,1
14,170,3538,1,1,1
14,180,4006,1,1,1
14,190,3559,1,1,1
14,200,4277,1,1,1
14,210,3581,1,1,1
14,220,4646,1,1,1
14,230,3700,1,1,1
14,240,4869,1,1,1
14,250,3972,1,1,1
14,260,4996,1,1,1
14,270,4201,1,1,1
14,280,4922,1,1,1
14,290,4369,1,1,1
14,300,4816,1,1,1
15,0,1000,1,1,1
15,10,993,1,1,1
15,20,1040,1,1,1
15,30,1695,1,1,1
15,40,1518,1,1,1
15,50,2436,1,1,1
15,60,1965,1,1,1
15,70,3016,1,1,1
15,80,2321,1,1,1
15,90,3443,1,1,1
15,100,2684,1,1,1
15,110,3767,1,1,1
15,120,2968,1,1,1
15,130,3763,1,1,1
15,140,3223,1,1,1
15,150,3600,1,1,1
15,160,3501,1,1,1
15,170,3433,1,1,1
15,180,3779,1,1,1
15,190,3341,1,1,1
15,200,3975,1,1,1
15,210,3350,1,1,1
15,220,4280,1,1,1
15,230,3509,1,1,1
15,240,4582,1,1,1
15,250,3780,1,1,1
15,260,4832,1,1,1
15,270,4079,1,1,1
15,280,4937,1,1,1
15,290,4462,1,1,1
15,300,4949,1,1,1
16,0,1000,1,1,1
16,10,996,1,1,1
16,20,1024,1,1,1
16,30,1717,1,1,1
16,40,1554,1,1,1
16,50,2441,1,1,1
16,60,1967,1,1,1
16,70,3048,1,1,1
16,80,2360,1,1,1
16,90,3485,1,1,1
16,100,2700,1,1,1
16,110,3865,1,1,1
16,120,3094,1,1,1
16,130,3856,1,1,1
16,140,3416,1,1,1
16,150,3759,1,1,1
16,160,3754,1,1,1
16,170,3647,1,1,1
16,180,4033,1,1,1
16,190,3541,1,1,1
16,200,4266,1,1,1
16,210,3521,1,1,1
16,220,4586,1,1,1
16,230,3690,1,1,1
16,240,4848,1,1,1
16,250,3926,1,1,1
16,260,5078,1,1,1
16,270,4225,1,1,1
16,280,5075,1,1,1
16,290,4506,1,1,1
16,300,5062,1,1,1
17,0,1000,1,1,1
17,10,995,1,1,1
17,20,1027,1,1,1
17,30,1697,1,1,1
17,40,1468,1,1,1
17,50,2332,1,1,1
17,60,1874,1,1,1
17,70,2839,1,1,1
17,80,2226,1,1,1
17,90,3326,1,1,1
17,100,2569,1,1,1
17,110,3609,1,1,1
17,120,2872,1,1,1
17,130,3614,1,1,1
17,140,3154,1,1,1
17,150,3524,1,1,1
17,160,3468,1,1,1
17,170,3362,1,1,1
17,180,3759,1,1,1
17,190,3272,1,1,1
17,200,4061,1,1,1
17,210,3288,1,1,1
17,220,4341,1,1,1
17,230,3413,1,1,1
17,240,4490,1,1,1
17,250,3618,1,1,1
17,260,4656,1,1,1
17,270,3942,1,1,1
17,280,4692,1,1,1
17,290,4239,1,1,1
17,300,4624,1,1,1
18,0,1000,1,1,1
18,10,993,1,1,1
18,20,1045,1,1,1
18,30,1701,1,1,1
18,40,1528,1,1,1
18,50,2460,1,1,1
18,60,1988,1,1,1
18,70,3023,1,1,1
18,80,2359,1,1,1
18,90,3515,1,1,1
18,100,2695,1,1,1
18,110,3791,1,1,1
18,120,3043,1,1,1
18,130,3857,1,1,1
18,140,3354,1,1,1
18,150,3663,1,1,1
18,160,3615,1,1,1
18,170,3527,1,1,1
18,180,3939,1,1,1
18,190,3493,1,1,1
18,200,4348,1,1,1
18,210,3583,1,1,1
18,220,4620,1,1,1
18,230,3746,1,1,1
18,240,4808,1,1,1
18,250,3888,1,1,1
18,260,4863,1,1,1
18,270,4146,1,1,1
18,280,4920,1,1,1
18,290,4540,1,1,1
18,300,4962,1,1,1
