"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
24,160,1328,1,200,1
24,170,1655,1,200,1
24,180,1282,1,200,1
24,190,1443,1,200,1
24,200,1323,1,200,1
24,210,1136,1,200,1
24,220,1324,1,200,1
24,230,1029,1,200,1
24,240,1260,1,200,1
24,250,1031,1,200,1
24,260,1071,1,200,1
24,270,1029,1,200,1
24,280,841,1,200,1
24,290,968,1,200,1
24,300,767,1,200,1
25,0,1000,1,200,1
25,10,992,1,200,1
25,20,955,1,200,1
25,30,1733,1,200,1
25,40,1496,1,200,1
25,50,2322,1,200,1
25,60,1907,1,200,1
25,70,1914,1,200,1
25,80,2160,1,200,1
25,90,1622,1,200,1
25,100,2242,1,200,1
25,110,1675,1,200,1
25,120,2015,1,200,1
25,130,1696,1,200,1
25,140,1538,1,200,1
25,150,1738,1,200,1
25,160,1296,1,200,1
25,170,1645,1,200,1
25,180,1230,1,200,1
25,190,1359,1,200,1
25,200,1195,1,200,1
25,210,1021,1,200,1
25,220,1182,1,200,1
25,230,892,1,200,1
25,240,1077,1,200,1
25,250,835,1,200,1
25,260,881,1,200,1
25,270,859,1,200,1
25,280,730,1,200,1
25,290,852,1,200,1
25,300,666,1,200,1
26,0,1000,1,200,1
26,10,997,1,200,1
26,20,952,1,200,1
26,30,1738,1,200,1
26,40,1458,1,200,1
26,50,2298,1,200,1
26,60,1874,1,200,1
26,70,1833,1,200,1
26,80,2162,1,200,1
26,90,1668,1,200,1
26,100,2318,1,200,1
26,110,1705,1,200,1
26,120,2079,1,200,1
26,130,1784,1,200,1
26,140,1608,1,200,1
26,150,1843,1,200,1
26,160,1374,1,200,1
26,170,1811,1,200,1
26,180,1360,1,200,1
26,190,1474,1,200,1
26,200,1333,1,200,1
26,210,1121,1,200,1
26,220,1321,1,200,1
26,230,999,1,200,1
26,240,1252,1,200,1
26,250,1004,1,200,1
26,260,1085,1,200,1
26,270,995,1,200,1
26,280,844,1,200,1
26,290,992,1,200,1
26,300,772,1,200,1
27,0,1000,1,200,1
27,10,994,1,200,1
27,20,938,1,200,1
27,30,1706,1,200,1
27,40,1459,1,200,1
27,50,2298,1,200,1
27,60,1885,1,200,1
27,70,1898,1,200,1
27,80,2194,1,200,1
27,90,1693,1,200,1
27,100,2284,1,200,1
27,110,1696,1,200,1
27,120,2153,1,200,1
27,130,1786,1,200,1
27,140,1548,1,200,1
27,150,1833,1,200,1
27,160,1379,1,200,1
27,170,1824,1,200,1
27,180,1374,1,200,1
27,190,1525,1,200,1
27,200,1410,1,200,1
27,210,1174,1,200,1
27,220,1367,1,200,1
27,230,1062,1,200,1
27,240,1340,1,200,1
27,250,1035,1,200,1
27,260,1103,1,200,1
27,270,1073,1,200,1
27,280,879,1,200,1
27,290,1030,1,200,1
27,300,796,1,200,1
28,0,1000,1,200,1
28,10,996,1,200,1
28,20,956,1,200,1
28,30,1715,1,200,1
28,40,1462,1,200,1
28,50,2309,1,200,1
28,60,1882,1,200,1
